Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
03-Jul-17,,,,,,,,,,6.7881,,,,0.879584836,,,,,,,112.53,,,,,,,,,,,,,,,,,58.9695,,,,,,,,,,,0.77190274,1,
05-Jul-17,108.2166,1.312508203,0.376,9.975,10.37344398,3.3044,1.3807,1.2982,663.36,6.7975,3050.43,,6.5645,0.88269044,271.6,103.96,64.7209,13349,32545,3.522,113.07,323.94,1149.3,0.30325,1.9324,4.297,34.4212,18.3556,103.63,1.372495196,8.3825,0.3845,108.1132,3.26,50.539,3.7471,3.64,59.5787,3.75,1.3807,13.3827,153.6163,8.5093,0.9675,33.994,6.7404,2.46,3.6725,0.774683348,1,28.891
06-Jul-17,108.2895,1.316309069,0.376,9.975,10.37344398,3.3187,1.3814,1.2946,665.94,6.804,3068.93,,6.5322,0.878348704,272.2,104.69,64.7779,13364,32560,3.53,113.05,323.94,1149.3,0.30325,1.9324,4.2985,34.4168,18.3227,103.67,1.376462491,8.3705,0.3845,106.45,3.254,50.521,3.7351,3.64,60.2426,3.75,1.3814,13.465,153.7243,8.4834,0.9653,34.062,6.761,2.46251,3.6725,0.771783592,1,29.043
07-Jul-17,108.168,1.318391562,0.376,9.975,10.3626943,3.3058,1.3822,1.2887,666.22,6.7995,3084.19,22.852,6.5169,0.876270592,269.94,103.95,64.7342,13397,,3.528,113.78,323.94,1153.5,0.30325,1.9324,4.2985,34.4229,18.1394,103.62,1.372872048,8.3783,0.3845,105.9202,3.248,50.635,3.7068,3.64,60.3792,3.75,1.3822,13.39665,153.7096,8.4414,0.9627,34.091,6.7576,2.46383,3.6725,0.775614675,1,28.928
10-Jul-17,108.279,1.314405889,0.376,9.975,10.3626943,3.2889,1.3822,1.2888,666.61,6.8027,3092.65,22.917,6.5308,0.878194432,270.17,104.72,64.5405,13408,32571,3.547,114.1,326.44,1155.8,0.30325,1.9324,4.2995,34.4022,17.9751,103.34,1.376083666,8.3573,0.3845,105.5267,3.254,50.609,3.716,3.64,60.3014,3.75,1.3822,13.3639,153.6625,8.4338,0.9665,,6.7675,2.46504,3.6725,0.776638708,1,28.928
11-Jul-17,109.2373,1.313715187,0.376,9.975,10.41666667,3.2644,1.3841,1.292,666.53,6.8002,3067.33,22.907,6.5204,0.876808417,270.45,106.03,64.5025,13387,32585,3.576,114.18,327.2,1149.9,0.30325,1.9324,4.2965,34.3857,17.9482,103.28,1.38102472,8.3402,0.3845,105.3538,3.252,50.663,3.7235,3.64,60.7397,3.75,1.3841,13.5424,153.7217,8.4335,0.9693,34.109,6.7307,2.45926,3.6725,0.774893452,1,28.834
12-Jul-17,109.4152,1.30667712,0.376,9.975,10.31991744,3.2516,1.3804,1.2794,666.59,6.7887,3067.73,22.804,6.4957,0.873438728,268.48,108.09,64.4969,13368,32595,3.554,113.47,328.52,1150.1,0.303,1.9324,4.2955,34.3432,17.7708,103.34,1.38427464,8.2704,0.3845,105.3381,3.249,50.77,3.7034,3.64,60.6227,3.75,1.3804,13.3985,153.6652,8.4004,0.9632,34.007,6.7331,2.46154,3.6725,0.777665448,1,28.717
13-Jul-17,109.4738,1.297858533,0.376,9.975,10.28806584,3.2258,1.3769,1.2743,663.46,6.7807,3052.3,22.878,6.5137,0.875886835,269.54,104.14,64.4384,13342,32609,3.534,113.18,327.56,1145.6,0.303,1.9324,4.2885,34.3459,17.7422,103.26,1.375894331,8.2787,0.3845,105.3333,3.248,50.579,3.7133,3.64,60.1836,3.75,1.3769,13.2359,153.7047,8.3861,0.9661,33.938,6.7349,2.46755,3.6725,0.773784192,1,28.768
14-Jul-17,109.3431,1.291322314,0.376,9.975,10.20408163,3.2102,1.3756,1.2672,660.71,6.7814,3043.6,22.842,6.5147,0.876040298,268.72,105.15,64.4539,13347,,3.538,113.5,326.72,1137.5,0.303,1.9324,4.2955,34.312,17.5613,103.12,1.365374113,8.221,0.3845,105.3521,3.241,50.481,3.6986,3.64,59.8806,3.75,1.3756,13.09295,153.7125,8.3575,0.9695,33.904,6.7431,2.46959,3.6725,0.771039747,1,28.631
17-Jul-17,109.1332,1.280081925,0.376,9.975,,3.1893,1.3701,1.2669,658.18,6.7747,3019.56,22.762,6.488,0.872448089,267.33,103.3,64.3666,13313,32638,3.545,,325.62,1136,0.3028,1.9324,4.292,34.2898,17.5836,103.12,1.364070386,8.1624,0.3845,105.3879,3.249,50.623,3.6767,3.64,59.0657,3.75,1.3701,12.9288,153.7303,8.3313,0.9628,33.717,6.7491,2.47025,3.6725,0.765345171,1,28.628
