Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Oct-13,81.3072,1.064282673,0.376,6.2842,,2.23,1.2536,1.0333,504.2,,1908.29,18.922,5.5026,0.737789582,218.68,120.39,62.3555,11593,24807,3.532,98.37,153.86,1075.2,0.28265,1.9324,3.2415,30.4412,13.1294,100.2,1.204964454,5.999,0.3845,105.9684,2.781,43.542,3.117,3.64,32.2965,3.75,1.2536,10.04745,131.9963,6.3558,0.904,31.191,6.4195,1.6484,3.6725,0.616142945,1,21.973
02-Oct-13,81.2889,1.067349771,0.376,6.2842,8.554319932,2.2123,1.2528,1.0332,502.75,6.148,1893.77,18.937,5.5188,0.739918609,219.49,121.17,,11568,24835,3.534,98.05,154.05,1074.5,0.28265,1.9324,3.2325,30.3905,13.1593,99.69,1.20875136,6.017,0.3845,105.888,2.779,43.391,3.1212,3.64,32.2979,3.75,1.2528,10.09715,131.7903,6.3858,0.9049,31.303,6.4084,1.6392,3.6725,0.617207752,1,21.831
03-Oct-13,81.2733,1.064849324,0.376,,8.547008547,2.2088,1.2482,1.0323,502.75,6.148,1884.97,18.797,5.4875,0.735618655,217.58,120.87,61.9348,11535,24831,3.537,97.65,154.09,,0.2823,1.9324,3.1965,30.4005,13.2663,99.94,1.202645821,5.9651,0.3845,105.9595,2.777,43.405,3.0951,3.64,32.125,3.75,1.2482,10.0803,131.4078,6.3661,0.9016,31.197,6.4242,1.6542,3.6725,0.61671292,1,21.628
04-Oct-13,81.2733,1.058985492,0.376,,8.547008547,2.2069,1.2477,1.0306,500.3,6.148,1889.95,18.802,5.488,0.735672773,218.13,120.74,61.405,11556,,3.547,97.25,154.15,1074.6,0.2823,1.9324,3.2015,30.3722,13.0976,98.85,1.205981669,5.9696,0.3845,106.2238,2.777,43.194,3.0902,3.64,32.1005,3.75,1.2477,9.99625,131.3159,6.3532,0.9026,31.309,6.4139,1.648,3.6725,0.623130608,1,21.572
07-Oct-13,81.375,,0.376,6.2842,8.532423208,2.2051,1.2482,1.0306,498.88,,1886.78,18.796,5.4964,0.736811082,218.46,120.99,61.776,11532,24890,3.541,97.12,,1071.6,0.28255,1.9324,3.19,30.3182,13.0959,98.29,1.202645821,5.9881,0.3845,106.2639,,43.138,3.0976,3.64,32.2931,3.75,1.2482,10.033,131.2483,6.3997,0.9037,31.35,6.4112,1.6422,3.6725,0.622277536,1,21.608
08-Oct-13,81.285,1.05999576,0.376,6.2842,8.488964346,2.2087,1.2498,1.0331,499.51,6.1415,1885.19,18.797,5.4949,0.736593989,217.69,121.19,61.6885,11538,24894,3.561,96.75,154.35,1070.5,0.28255,1.9324,3.1985,30.3575,13.1417,98.86,1.204964454,5.9532,0.3845,106.2051,,43.118,3.0873,3.64,32.2984,3.75,1.2498,9.9287,131.1187,6.408,0.9051,31.376,6.4162,1.6332,3.6725,0.621813207,1,
09-Oct-13,81.4807,1.05999576,0.376,6.2842,8.52514919,2.2016,1.2513,1.0397,498.95,6.143,1889.17,18.947,5.5194,0.739918609,218.94,121.9,61.917,11540,24887,3.567,97.36,154.28,1070.5,0.28255,1.9324,3.211,30.3833,13.2126,98.85,1.205254911,6.0007,0.3845,106.0254,2.785,43.127,3.1057,3.64,32.3619,3.75,1.2513,9.99185,131.1787,6.4471,0.9097,31.42,6.4276,1.6455,3.6725,0.626095667,1,21.599
10-Oct-13,81.4886,1.064169416,0.376,6.2842,8.52514919,2.2054,1.2532,1.0383,500.72,6.1452,1894.06,18.866,5.5124,0.738989063,218.78,122.07,62.1383,11542,24925,3.559,97.67,154.4,1073.6,0.28295,1.9324,3.204,30.4207,13.0913,98.9,1.205254911,6.0523,0.3845,106.0976,2.782,43.15,3.0994,3.64,32.3564,3.75,1.2532,9.96585,131.1366,6.4798,0.9101,31.476,6.4095,1.636,3.6725,0.627431296,1,21.566
11-Oct-13,81.4477,1.055966209,0.376,6.2842,8.49617672,2.185,1.2485,1.0385,498.36,6.1458,1885.84,18.82,5.4985,0.73713696,217.19,121.93,61.157,11475,,3.547,98.29,153.77,1075.7,0.28295,1.9324,3.1805,30.4437,13.0514,99.3,1.207729469,5.9918,0.3845,106.2555,2.772,43.239,3.085,3.64,32.2133,3.75,1.2485,9.88545,131.173,6.4933,0.9079,31.317,6.4184,1.6381,3.6725,0.625899731,1,21.588
15-Oct-13,81.5653,1.048987727,0.376,6.2842,8.517887564,,,1.0371,498.77,6.1412,1883.65,18.984,5.5279,0.741125028,218.28,121.5,61.6929,,24908,3.546,98.48,,1072.3,,1.9324,,30.4229,12.9725,97.98,1.197891711,6.0165,0.3845,,2.768,,3.0893,3.64,32.2676,3.75,,9.95545,130.8956,6.4548,0.917,31.27,6.4091,,3.6725,0.628022358,1,21.688
