Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Apr-16,108.1956,1.30701869,0.376,9.975,10.90512541,3.5583,1.3512,1.3047,669.8,6.4644,3000.63,23.64,6.5171,0.874737579,275.03,122.94,,13200,,3.786,112.2,342.49,1144.5,0.30185,1.9324,3.901,35.24,17.3338,105.99,1.442793248,8.2576,0.3845,104.755,3.338,45.989,3.7193,3.64,67.141,3.75,1.3512,14.7533,143.9,8.126,0.9591,35.141,6.5661,2.01876,3.6725,0.699986,1,31.825
04-Apr-16,108.1859,1.309243257,0.376,9.975,10.82251082,3.5793,1.351,1.3036,671.24,,3038.48,23.766,6.543,0.878734622,274.98,123.32,66.243,13145,30269,3.784,111.5,344,1148.9,0.30165,1.9324,3.88,35.1803,17.4484,106.02,1.450747135,8.2917,0.3845,104.733,3.349,46.065,3.7254,3.64,68.6753,3.75,1.351,14.67765,143.9,8.1284,0.9608,35.163,6.5774,1.99329,3.6725,0.702740689,1,31.383
05-Apr-16,108.3265,1.315443304,0.376,9.975,10.95290252,3.5865,1.3558,1.317,669.55,6.4727,3066.94,23.774,6.5471,0.879739597,275.27,123.32,66.3248,13217,30269,3.802,110.85,345.52,1147.8,0.30155,1.9324,3.9205,35.1327,17.7252,105.87,1.467566774,8.3571,0.3845,104.702,3.358,46.017,3.7337,3.64,68.8901,3.75,1.3558,14.9844,143.9,8.1453,0.9584,35.344,6.5796,2.00764,3.6725,0.703977473,1,31.217
06-Apr-16,108.1055,1.32310135,0.376,9.975,11.04972376,3.6575,1.3554,1.3077,674.93,6.4774,3085.82,23.834,6.5642,0.882145378,275.29,123.99,66.5807,13223,30275,3.819,110.4,344.54,1155,0.30155,1.9324,3.914,35.1233,17.7286,106.3,1.468644441,8.3592,0.3845,104.7211,3.374,46.222,3.751,3.64,68.5215,3.75,1.3554,15.21705,143.9,8.1469,0.9601,,6.5447,2.01136,3.6725,0.710681544,1,31.34
07-Apr-16,108.2605,1.312163758,0.376,9.975,11.01321586,3.6743,1.3506,1.3163,676.62,6.4706,3081.39,23.775,6.5485,0.879971841,273.86,123.93,66.4698,13197,30274,3.795,109.27,341.19,1155.9,0.3014,1.9324,3.905,35.0949,17.893,106.64,1.46713615,8.3198,0.3845,104.703,3.402,46.257,3.7414,3.64,67.796,3.75,1.3506,15.16845,143.9,8.1382,0.9566,35.192,6.5701,2.0102,3.6725,0.710378632,1,31.146
08-Apr-16,108.1878,1.327140013,0.376,9.975,10.95290252,3.6915,1.351,1.2995,680.79,6.478,3109.6,23.771,6.5492,0.880049283,274.63,123.74,,13169,,3.786,108.74,340.31,1154.5,0.3014,1.9324,3.935,,17.7391,106.44,1.472970982,8.2886,0.3845,104.7207,,46.125,3.7701,3.64,67.4662,3.75,1.351,15.03055,143.9,8.1634,0.958,35.169,6.5764,2.0102,3.6725,0.710782572,1,
11-Apr-16,107.9764,1.322926313,0.376,9.975,10.81081081,3.6379,1.3465,1.2913,682.45,6.471,3076.29,23.724,6.5342,0.877963126,273.95,123.48,66.3925,13134,30277,3.782,108.1,336.87,1156.5,0.30125,1.9324,3.8807,35.1059,17.6452,106.36,1.469939732,8.2361,0.3845,104.7494,,46.192,3.7587,3.64,67.125,3.75,1.3465,14.71525,143.9,8.1374,0.9563,35.064,6.5766,2.0205,3.6725,0.702493853,1,
12-Apr-16,108.5422,1.31147541,0.376,9.975,10.82251082,3.5278,1.3455,1.2799,682.16,6.4647,3057.96,23.717,6.5316,0.877500878,272.82,123.24,66.495,13123,30281,3.765,108.08,335.64,1149.2,0.30125,1.9324,3.892,35.0885,17.5719,106.22,1.456027956,8.2059,0.3845,104.7495,,46.115,3.749,3.64,66.3456,3.75,1.3455,14.7029,143.9,8.0841,0.953,35.042,6.5847,2.0006,3.6725,0.69847035,1,
13-Apr-16,108.8193,1.303101381,0.376,9.975,10.81081081,3.54,1.3454,1.2792,674.58,6.4666,3036.57,23.923,6.5878,0.885112409,274.49,124.21,66.4293,13096,30285,3.773,108.65,333.76,,0.3014,1.9324,3.865,35.0253,17.49,106.4,1.442169022,8.2415,0.3845,104.7407,,46.071,3.7771,3.64,65.7662,3.75,1.3454,14.7114,,8.0928,0.9627,,6.5843,1.99822,3.6725,0.701852892,1,
14-Apr-16,108.8833,1.306165099,0.376,9.975,10.77586207,3.5423,1.3627,1.2836,670.8,6.4869,3006.35,24.018,6.6135,0.888730892,276.15,124.55,,13238,30290,3.789,109.4,334.7,1144.7,0.3018,1.9324,3.9035,35.0538,,106.5,1.460493647,8.2332,0.3845,104.7054,,45.983,3.8174,3.64,66.4954,3.75,1.3627,14.54255,,8.1796,0.9655,,6.5971,2.01046,3.6725,0.707213579,1,
