Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Bolivar Soberano   (VES)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
16-Mar-18,114.0933,1.283697047,0.376,36558.375,,9.596928983,3.2899,1.3148,1.3088,603.54,6.3261,2850.04,20.666,6.0553,0.812942037,,99.52,64.8737,13765,,3.452,105.9,322.72,1065.8,0.29965,1.9324,3.924,32.9976,18.7216,103.9,1.37760022,7.7156,0.3845,110.5878,3.266,52.073,3.4214,3.64,57.4942,3.75,1.3148,11.83825,155.9768,8.1917,0.9496,31.212,6.7383,2.42918,3.6725,0.715947736,1,28.401
19-Mar-18,114.0986,1.300221038,0.376,,,9.643201543,3.2905,1.3182,1.3079,607.6,6.331,,20.661,6.0512,0.812413681,253.16,99.61,65.0375,13765,37690,3.468,105.83,320.6,1069.6,0.2999,1.9324,3.914,33.0908,,103.9,1.385041551,7.7346,0.3845,110.5768,3.27,52.002,3.4341,3.64,57.5521,3.75,1.3182,,156.0808,8.2237,0.9535,31.22,6.7342,2.42876,3.6725,0.711946462,1,28.446
20-Mar-18,114.2559,1.298195508,0.376,43870.05,,9.606147935,3.2975,1.315,1.3077,609.39,6.331,2852.48,20.707,6.0675,0.814597589,252.69,99.49,65.1993,13761,,3.479,106.11,320.34,1071.2,0.29975,1.9324,3.9155,33.1738,18.7614,104.28,1.381406272,7.7275,0.3845,115.4258,,52.041,3.4296,3.64,57.7033,3.75,1.315,11.95875,156.1535,8.1697,0.9542,31.185,6.7556,,3.6725,0.713877784,1,28.449
21-Mar-18,,,,,,,,,,,6.3308,,,,0.81393456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711769102,1,
22-Mar-18,114.0829,1.291322314,0.376,43870.05,,9.551098376,3.3027,1.3127,1.2908,607.23,6.3197,2850.69,20.624,6.0477,0.811951932,252.57,99.57,65.0622,13737,,3.48,105.7,,1071.4,0.29955,1.9324,3.9095,33.0403,18.5078,104.34,1.381788034,7.7386,0.3845,,3.24,52.076,3.4264,3.64,56.8391,3.75,1.3127,11.8018,155.9482,8.1757,0.9479,31.182,6.7667,2.42641,3.6725,0.704622322,1,28.405
23-Mar-18,113.9832,1.296848658,0.376,43870.05,,9.523809524,3.3035,1.3151,1.2856,607.76,6.3276,2857.88,20.586,6.0326,0.809978941,254.04,99.19,65.1333,13780,,3.491,104.9,,1069.2,0.29955,1.9324,3.913,33.0025,18.5364,104.17,1.383891503,7.7527,0.3845,,3.236,52.158,3.4319,3.64,57.1072,3.75,1.3151,11.75755,156.0539,8.267,0.947,31.25,6.7781,2.423,3.6725,0.708215297,1,28.314
26-Mar-18,113.7314,1.294833614,0.376,,,9.46969697,3.3028,1.3116,1.2886,608.14,6.2965,2849.01,20.506,6.0013,0.805736846,252.37,98.31,64.9055,13776,37686,3.491,104.98,319.26,1080.8,0.29945,1.9324,3.9035,32.9221,18.3268,104.02,1.377979881,7.7039,0.3845,115.5908,3.215,52.338,3.4145,3.64,57.0039,3.75,1.3116,11.6753,156.1428,8.2112,0.9465,31.165,6.7854,2.42069,3.6725,0.702913577,1,28.276
27-Mar-18,113.8259,1.292323598,0.376,,,9.478672986,3.325,1.3067,,606.07,6.2547,2816.33,20.586,6.0188,0.808015514,251.5,98.05,64.7973,13708,37685,3.487,105.63,318.9,1081.2,0.2992,1.9324,3.8755,32.8786,18.3445,103.79,1.37136588,7.7249,0.3845,115.5482,,52.286,3.3921,3.64,57.1747,3.75,1.3067,11.6831,156.1261,8.174,0.9467,31.132,6.7889,2.41726,3.6725,0.708666997,1,
28-Mar-18,113.9884,1.299714063,0.376,,,9.496676163,3.3374,1.3075,1.2902,605.65,6.2815,2780.04,20.533,6.0101,0.806581707,252.25,98.02,65.0441,13745,37694,3.499,105.48,319.33,1072.2,0.29935,1.9324,3.858,32.7756,18.2709,103.97,1.376083666,7.7773,0.3845,115.5434,3.224,52.207,3.3956,3.64,57.5598,3.75,1.3075,11.69285,156.0632,8.2666,0.9514,31.206,6.784,2.41633,3.6725,0.707063565,1,28.354
29-Mar-18,114.0462,1.304631442,0.376,,,9.56937799,3.3232,1.3117,1.2894,605.26,6.2931,,20.641,,0.811622433,253.94,,,13756,37743,3.514,106.58,319.02,1069.4,0.29975,1.9324,3.868,32.9458,,104.28,1.388310426,,0.3845,115.5091,,,3.4201,3.64,57.7626,3.75,1.3117,11.86805,155.9725,8.3596,0.9568,31.249,6.756,2.41579,3.6725,0.711161683,1,
30-Mar-18,114.0409,,0.376,,,,,,,,6.2754,,,,,,,,,37743,,106.19,318.31,1066.5,0.29975,1.9324,3.862,33.2377,,104.28,,,0.3845,115.5052,,,3.4139,3.64,57.2649,3.75,,,,,,31.215,,2.41947,3.6725,,1,
