Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Mar-21,133.0399,1.291155584,10.98901099,5.5826,1.3301,1.2661,719.91,6.4638,3624.39,21.64,6.1694,0.829668962,73.2948,3.306,106.48,,0.3021,4.0535,40.0447,20.6123,1.375137514,8.5954,0.3845,3.651,48.653,3.7572,3.64,74.0448,,1.3301,15.09495,8.4329,0.91275,30.338,6.7438,3.6725,0.717360115,1,43.15
02-Mar-21,133.3367,1.289490651,11.02535832,5.6838,1.3314,,721.2,6.4731,3622.36,21.733,6.1823,0.831393415,73.3507,3.299,106.85,1121.8,0.3022,4.054,,20.6903,1.375894331,8.5264,0.3845,,48.601,3.7765,3.64,74.5755,,1.3314,15.10055,8.4617,0.91725,30.337,,,0.718055506,1,
03-Mar-21,132.9551,1.27844541,10.98901099,5.7336,1.3296,1.2631,726.74,6.4596,3646.61,21.688,6.1721,0.83001328,73.0662,3.287,106.85,1121.3,0.30195,4.0495,40.0659,20.8957,1.370238421,8.5036,0.3845,3.672,48.571,3.7509,3.64,73.5187,3.75,1.3296,14.8826,8.3892,0.91785,30.297,6.7499,3.6725,0.716768806,1,43.936
04-Mar-21,133.1247,1.283202874,11.02535832,5.6002,1.3329,1.2637,731.3,6.4686,3676.94,21.774,6.1792,0.830978893,72.7126,3.312,107.04,1122.9,0.30195,4.0555,40.0511,20.8498,1.378359752,8.5254,0.3845,3.672,48.531,3.7851,3.64,73.7864,,1.3329,15.0146,8.4308,0.9243,30.361,6.7536,3.6725,0.717282932,1,43.903
05-Mar-21,133.676,1.297185108,11.12347052,5.6864,1.3372,,729.15,6.4761,3647.99,22.034,6.2291,0.83766125,72.7572,3.318,107.88,1126.2,,4.0675,40.1268,21.2635,1.394505648,8.5534,,,48.573,3.8393,,74.4275,,1.3372,15.2797,8.5346,0.92815,30.451,,,0.72382469,1,
08-Mar-21,133.8759,,11.16071429,5.7337,1.3452,1.266,733.11,6.5236,3640.2,22.264,6.2668,0.842743974,73.0023,3.332,108.35,1129.4,0.3023,4.09,,21.4177,1.391982183,8.5779,0.3845,3.699,48.599,3.8665,3.64,,3.75,1.3452,15.50885,8.5554,0.93385,30.686,6.7531,3.6725,0.72285673,1,44.574
09-Mar-21,133.9063,1.304971943,11.22334456,5.8391,1.3488,1.2635,738.46,6.5201,3623.61,22.109,6.2524,0.840760047,73.1181,3.329,109.11,1131.3,0.3024,4.126,40.167,21.2575,1.405481377,8.4781,0.3845,3.701,48.564,3.8507,3.64,74.264,3.75,1.3488,15.3652,8.5468,0.9312,30.836,6.7615,3.6725,0.720876586,1,44.64
10-Mar-21,133.882,1.301405518,11.17318436,5.7443,1.3474,1.2637,733.42,6.5077,3598.77,22.051,6.2534,0.840901446,72.9737,,108.81,1141.1,0.3022,4.1285,,20.9853,1.39528394,8.4774,0.3845,3.693,48.544,3.842,3.64,74.0393,3.75,1.3474,15.2938,8.5259,0.93155,30.763,6.7751,3.6725,0.721032519,1,44.537
11-Mar-21,133.6214,1.290822254,11.07419712,5.5884,,1.2561,728.89,6.4961,3561.91,21.874,6.2132,0.835491687,,,108.51,1140.7,,4.1125,,20.7133,1.390240512,8.4309,,3.69,48.564,3.8287,3.64,73.4996,3.75,1.343,14.9394,8.4484,0.9251,30.618,6.7758,3.6725,0.716512019,1,44.356
12-Mar-21,133.5851,1.284521516,11.01321586,5.5634,1.342,1.2493,718.4,6.4993,3534.62,21.912,6.232,0.838012235,72.6845,3.316,108.75,1137.3,,4.117,,20.7637,1.383508578,8.4524,,3.698,48.519,3.8521,,73.5081,,1.342,14.9741,8.4945,0.93105,30.657,6.7624,,0.720123861,1,44.534
15-Mar-21,133.676,1.290489095,11.04972376,5.629,1.3456,1.248,718.37,6.5051,3575.3,21.974,6.2384,0.838926174,72.7097,3.309,109.05,1130.7,0.30195,4.117,40.1325,,1.389467834,8.4721,0.3845,3.715,48.435,3.8429,3.64,73.2317,3.75,1.3456,14.8686,8.5179,0.9292,30.733,6.7498,3.6725,0.718958947,1,44.502
16-Mar-21,133.7123,1.289823294,11.00110011,5.5845,1.3442,1.2455,721.49,6.5022,3575.63,21.973,6.2351,0.838504109,72.4811,3.299,109.19,1135.9,0.30195,4.114,40.1924,20.5753,1.389081817,8.4712,0.3845,3.703,48.493,3.8519,3.64,72.9619,3.75,1.3442,14.78955,8.5139,0.92525,30.733,6.7521,3.6725,0.721292556,1,44.494
17-Mar-21,133.7972,1.292490629,11.02535832,5.6573,1.3468,1.2465,723.47,6.5026,3553.51,21.966,6.2451,0.83984211,72.5716,3.289,109.13,1132.5,0.30195,4.1185,40.3283,20.6828,1.391594768,8.5003,0.3845,3.704,48.568,3.8676,3.64,73.1019,3.75,1.3468,14.9222,8.5192,0.92815,30.798,6.7529,3.6725,0.719579765,1,44.603
18-Mar-21,133.573,1.277628721,10.92896175,5.5468,1.3417,1.2458,730.93,6.5025,3578.02,21.969,6.2424,0.83948959,72.5248,3.297,108.96,1131.8,0.30195,4.1075,40.4562,20.4415,1.379500621,8.4837,0.3845,3.702,48.658,3.8705,3.64,73.6582,3.75,1.3417,14.7523,8.4786,0.92765,30.762,6.7556,3.6725,0.716563362,1,44.34
19-Mar-21,,1.289823294,10.97694841,5.5076,1.344,1.2506,724.59,6.502,3569.45,21.975,6.2538,0.840972164,72.5155,3.289,109.09,1123.7,,4.1165,40.4869,20.4823,1.397038279,8.5794,,3.71,48.673,3.8865,,74.139,,1.344,14.72275,8.5018,0.92815,30.884,6.7642,,0.718881421,1,44.292
22-Mar-21,133.8577,1.294330831,11.01321586,5.5263,1.3428,1.2513,717.96,6.5091,,21.863,6.2351,0.838504109,72.3772,3.303,108.9,1131.8,0.30195,4.1095,40.5203,20.5788,1.398405817,8.5018,0.3845,3.719,48.674,3.8768,3.64,74.6085,,1.3428,,8.5639,0.92465,30.906,6.7668,3.6725,0.720824623,1,44.234
23-Mar-21,133.7548,1.298701299,10.98901099,5.4945,1.3406,1.2562,716.46,6.5114,3553.34,22.045,6.2577,0.841538332,72.2928,,108.85,1131.3,0.30195,4.116,40.5298,20.6408,1.406271973,8.5654,0.3845,3.716,48.584,3.8746,3.64,75.3585,,1.3406,14.837,8.5572,0.92955,30.962,6.779,3.6725,0.725847427,1,44.139
24-Mar-21,134.1788,1.315616366,11.03752759,5.5324,1.3457,1.2562,720.62,6.525,3589.82,22.162,6.2884,0.845665962,72.6558,3.295,108.63,1128,0.3021,4.1275,40.5568,20.7882,1.429796969,8.5888,0.3845,3.721,48.606,3.9098,3.64,76.1535,,1.3457,14.7675,8.6171,0.9351,31.017,6.7774,3.6725,0.729235032,1,44.235
25-Mar-21,134.2274,1.315789474,11.07419712,5.6579,1.3467,1.2606,723.35,6.5358,3635.12,22.227,6.3006,0.847314015,72.6102,3.31,108.88,1133.5,0.3021,4.1395,40.5461,20.7662,1.432870039,8.6132,0.3845,3.729,48.681,3.9253,3.64,76.1741,,1.3467,14.932,8.6177,0.93555,31.093,6.7819,3.6725,0.729953648,1,44.387
26-Mar-21,134.306,1.313542624,11.07419712,5.7036,1.3476,1.258,730.82,6.5441,3658.22,22.139,6.3114,0.848752334,72.4046,3.325,109.3,1134.2,,4.1465,40.4931,20.5677,1.435544071,8.5943,,3.734,48.631,3.9307,,75.7576,,1.3476,15.0667,8.6473,0.94105,31.147,6.786,,0.725926464,1,44.518
29-Mar-21,134.1279,1.310444241,11.11111111,5.7919,1.3465,1.2594,729.5,6.5564,3665.41,22.131,6.3103,0.848608282,,3.342,109.65,1131.8,0.3022,4.1455,40.5209,20.6047,1.432664756,8.5487,0.3845,3.745,48.546,3.957,3.64,75.8287,,1.3465,,8.6583,0.9398,31.199,6.7478,3.6725,0.723091941,1,44.521
30-Mar-21,134.0451,1.306847883,11.07419712,5.7636,1.3478,1.2631,736.17,6.572,3705.85,22.249,6.3341,0.851716208,73.0407,3.33,109.98,1131.7,0.3022,4.1465,40.5852,20.6025,1.426940639,8.5694,0.3845,3.76,48.475,3.9604,3.64,75.7023,,1.3478,14.964,8.7116,0.942,31.222,,3.6725,0.727166958,1,44.359
