Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Jun-21,133.4166,1.291322314,10.60445387,5.163,1.3195,1.204,722.11,6.3723,3715.28,20.83,6.0831,0.81799591,72.7714,3.238,109.4,1113.5,0.30075,4.1205,,19.8927,1.372683596,8.271,0.3845,3.838,47.723,3.659,3.64,73.2411,3.75,1.3195,13.7802,8.2727,0.8992,31.181,6.7408,3.6725,0.705168888,1,43.68
02-Jun-21,133.496,1.291655903,10.63829787,5.114,1.3222,1.2052,721.52,6.3886,3671.38,20.894,6.1025,0.820613819,73.2088,3.254,109.62,1107,0.30075,4.126,40.8293,19.9277,1.376841526,8.3204,0.3845,3.855,47.666,3.6659,3.64,73.4979,3.75,1.3222,13.7808,8.2714,0.90185,31.158,6.7302,3.6725,0.708014727,1,43.63
03-Jun-21,133.5936,1.293159188,10.55966209,,1.3224,1.2103,720.44,6.3961,3642.29,20.9,6.102,0.820546484,73.1197,3.248,109.61,1110.3,0.30075,4.1225,40.8428,,1.383508578,8.3286,0.3845,3.85,47.821,,3.64,73.2636,3.75,1.3224,13.5302,8.2869,0.89975,,,3.6725,0.705193752,1,43.699
04-Jun-21,133.8807,1.30667712,10.61571125,5.0661,1.3276,1.2084,719.93,6.4069,3657.41,20.997,6.1375,0.825286787,73.0266,3.257,110.25,1111.8,,4.1275,40.8203,19.9328,1.400756408,8.3816,,3.816,47.806,3.6931,,73.2721,,1.3276,13.64,8.3418,0.9046,31.235,6.7396,,0.708315625,1,43.591
07-Jun-21,133.6852,1.292991983,10.5374078,5.0492,1.3243,1.2073,717.12,6.3946,,20.882,6.1149,0.822233185,72.8087,3.251,109.55,1117.5,0.30085,,40.824,19.797,,8.262,0.3845,3.883,47.8,3.6656,3.64,72.9294,3.75,1.3243,13.4633,8.2876,0.89955,31.205,6.7422,3.6725,0.706738754,1,43.567
08-Jun-21,133.612,1.291489087,10.57082452,5.0483,1.3235,1.2097,716.06,6.3943,3609.2,20.853,6.1044,0.82088327,72.8419,3.243,109.4,1111.2,0.30075,4.121,40.8316,19.7728,1.38427464,8.2482,0.3845,,47.692,3.669,3.64,72.8256,3.75,1.3235,13.53245,8.2704,0.8963,31.21,6.7426,3.6725,0.707013575,1,43.526
09-Jun-21,133.557,1.291989664,10.58201058,5.0527,1.3239,1.2095,717.82,6.3929,3597.18,20.806,6.0981,0.8200082,72.9769,3.244,109.45,1113.7,0.30075,4.1175,40.8585,19.6897,1.388310426,8.2426,0.3845,3.879,47.69,3.6545,3.64,72.0829,3.75,1.3239,13.53245,8.2736,0.8956,31.155,6.722,3.6725,0.705517144,1,43.561
10-Jun-21,133.6731,1.292490629,10.63829787,5.0629,1.3241,,718.98,6.3901,3588.41,20.859,6.1084,0.821422704,72.9947,3.244,109.62,1115.8,0.30075,4.1163,40.8797,19.7002,1.393145723,8.3061,0.3845,3.882,47.739,3.6821,3.64,72.1974,3.75,1.3241,13.64775,8.2791,0.89585,31.144,6.7608,3.6725,0.709446277,1,43.593
11-Jun-21,133.6181,1.289656951,10.57082452,5.1184,1.3221,1.2148,720.77,6.389,3589.86,20.899,6.1329,0.824742268,72.9844,3.242,109.4,1115,,4.114,40.9527,19.8823,1.390047262,8.3157,,3.895,47.728,3.6759,,71.6797,,1.3221,13.57135,8.2477,0.8963,31.085,6.7469,,0.706189753,1,43.69
14-Jun-21,133.9112,,10.66098081,,1.3267,,720.28,,,20.984,6.1394,0.825627477,73.1893,3.247,109.77,1111.2,0.30085,4.116,40.9975,19.9065,1.400364095,8.3246,0.3845,3.897,47.711,3.7185,3.64,,3.75,1.3267,13.79045,8.3179,0.89805,31.12,6.7381,3.6725,0.708792572,1,43.634
