Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
03-Mar-14,,,,,,,,,,,,,,0.726321906,,,,,,,101.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598229241,1,
04-Mar-14,77.5086,1.119820829,0.376,6.2842,8.880994671,2.3334,1.2703,1.1114,561.52,6.1236,2052.51,19.874,5.4203,0.726321906,226.79,112.79,61.9045,11647,24951,3.488,101.54,182.46,1071.9,0.2816,1.9324,3.284,30.0923,13.2752,99.27,1.19474313,5.9911,0.3845,104.9457,2.8,44.729,3.0489,3.64,36.3208,3.75,1.2703,10.82395,130.6341,6.4506,0.8844,32.531,,1.5809,3.6725,0.599125277,1,
05-Mar-14,77.621,1.116071429,0.376,6.2842,8.849557522,2.3334,1.2706,1.1051,558.28,6.1257,2047.75,19.917,5.4345,0.728226041,225.66,112.89,61.855,11580,24950,3.487,102.23,181.78,1072,0.2817,1.9324,3.274,30.0567,13.2519,98.96,1.192605844,5.9937,0.3845,104.6472,2.798,44.815,3.0477,3.64,36.0849,3.75,1.2706,10.7453,130.6055,6.4568,0.8878,32.385,,1.5824,3.6725,0.598694845,1,
06-Mar-14,77.5797,1.109631602,0.376,6.2842,8.810572687,2.324,1.2677,1.0966,562.7,6.1249,2045.14,19.906,5.4294,0.727537286,225.03,112.76,61.3242,11554,24957,3.475,102.65,182.09,1070.6,0.2817,1.9324,3.265,30.0751,13.1476,98.82,1.187789524,5.9851,0.3845,104.1707,2.798,44.759,3.0427,3.64,36.1251,3.75,1.2677,10.63535,130.6001,6.4292,0.8869,32.301,6.4406,1.5837,3.6725,0.597800096,1,22.206
07-Mar-14,77.2032,1.100352113,0.376,6.2842,8.787346221,2.3094,1.2635,1.1089,559.54,6.1201,2030.02,19.671,5.3714,0.719735137,223.14,111.84,60.985,11395,,,103,182.08,1067.4,0.2817,1.9324,3.257,30.0564,13.1795,97.78,1.179941003,5.958,0.3845,103.5218,2.802,44.639,3.0185,3.64,36.2618,3.75,1.2635,10.6348,130.5646,6.3923,0.8765,32.273,6.3996,1.5811,3.6725,0.596480763,1,22.282
10-Mar-14,77.2181,1.106561912,0.376,6.2842,8.849557522,2.3382,1.2685,1.1105,561.55,6.1312,2036.2,19.696,5.3762,0.720409192,224.63,112.03,61.1965,11449,24948,,103.2,182.08,1062.6,0.28115,1.9324,3.2835,30.0483,13.2248,97.74,1.180637544,5.9664,0.3845,101.9511,2.803,44.436,3.0266,3.64,,3.75,1.2685,10.7569,130.5483,6.3854,0.8784,32.405,6.4123,1.5722,3.6725,0.601178309,1,22.352
11-Mar-14,77.263,1.107542363,0.376,6.2842,8.873114463,2.341,1.2661,1.1085,569.64,6.1327,2042.78,19.746,5.3882,0.722021661,226.06,112.5,60.6995,11384,24967,,103.3,182.07,1065.9,0.2813,1.9324,3.278,30.0207,13.243,97.37,1.18049817,5.9484,0.3845,100.3421,2.8,44.512,3.0449,3.64,36.4015,3.75,1.2661,10.79865,130.5548,6.3827,0.8794,32.328,6.4201,1.5698,3.6725,0.60204696,1,22.549
12-Mar-14,77.1872,1.115573405,0.376,6.2842,8.912655971,2.3461,1.2688,1.1132,570.69,6.1343,2043.59,19.693,5.3739,0.720097933,226.53,112.8,61.09,11432,24983,,102.9,182.13,1064.8,0.2813,1.9324,3.2855,,13.2659,97.51,1.180916391,5.9675,0.3845,98.4483,2.805,44.484,3.0508,3.64,36.4865,3.75,1.2688,10.89865,130.5025,6.3884,0.8767,32.402,6.4247,1.5735,3.6725,0.602700096,1,22.619
13-Mar-14,77.1045,1.102292769,0.376,6.2842,8.826125331,2.3649,1.2666,1.1057,573.24,6.132,2047.59,19.618,5.3532,0.717257208,223.63,112.18,61.0155,11387,24979,,102.76,182.1,1069.2,0.281,1.9324,3.2795,29.9908,13.2456,97.95,1.17370892,5.9228,0.3845,98.1916,2.806,44.631,3.0284,3.64,36.4566,3.75,1.2666,10.77445,130.567,6.3422,0.871,32.363,6.4303,1.5738,3.6725,0.598300826,1,22.634
14-Mar-14,77.1906,1.109877913,0.376,6.2842,8.84173298,2.3486,1.2665,1.1087,570.84,6.1346,2044.48,19.703,5.3755,0.720253529,225.74,112.58,61.517,11421,,,101.82,182.1,1067.4,0.281,1.9324,3.2825,29.9777,13.234,97.88,1.170548987,5.9835,0.3845,99.4731,,44.566,3.0481,3.64,36.6391,3.75,1.2665,10.777,130.6357,6.3822,0.8739,32.33,6.4423,,3.6725,0.602772755,1,
17-Mar-14,,,,,,,,,,,,,,0.719114051,,,,,,,101.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60204696,1,
18-Mar-14,77.2479,1.100957833,0.376,6.2842,8.833922261,2.3518,1.2644,1.1086,570.35,6.1341,2035.16,19.715,5.3689,0.719320961,224.65,112.92,60.9453,11282,25023,,101.82,182.06,1069.9,0.281,1.9324,3.2666,29.974,,97.91,1.167951413,5.974,0.3845,99.1273,2.808,44.688,3.0396,3.64,36.4487,3.75,1.2644,10.73245,130.5836,6.3698,0.8736,32.16,6.4232,1.5739,3.6725,0.601612321,1,22.687
19-Mar-14,77.2908,1.096611471,0.376,6.2842,8.826125331,2.3522,1.2651,1.1179,570.91,6.1351,2034.86,19.734,,0.718752246,223.26,113.05,61.097,11313,25102,3.462,101.42,182.04,1067.9,0.281,1.9324,3.279,29.9844,13.1695,97.91,1.159823707,5.9782,0.3845,98.3256,2.813,44.648,3.0245,3.64,36.207,3.75,1.2651,10.7321,130.5675,6.3392,0.8741,32.125,6.445,1.5716,3.6725,0.600492404,1,22.739
20-Mar-14,,1.10864745,0.376,6.2842,8.944543828,2.3338,1.273,1.1251,569.66,6.146,2017.38,19.975,5.4238,0.72663857,225.94,114,61.131,11407,25102,3.484,102.3,182.02,1070.7,0.2814,1.9324,3.294,29.9793,,97.53,1.171371676,6.0823,0.3845,98.1485,2.811,44.829,3.05,3.64,36.1081,3.75,1.273,10.9489,130.5903,6.4026,0.8856,32.353,6.4245,,3.6725,0.60547348,1,22.889
21-Mar-14,78.1167,1.103630946,0.376,6.2842,8.928571429,2.342,1.277,1.1194,568.49,6.1475,1998.6,19.922,5.417,0.725689405,226.25,113.81,61.0465,11431,25102,3.479,,,1075.3,0.2814,1.9324,3.31,30.0073,13.22,98.15,1.172195522,6.0737,0.3845,98.2544,2.809,45.07,3.0425,3.64,36.4022,3.75,1.277,,130.6474,6.4157,0.883,32.407,6.4527,,3.6725,0.605877007,1,22.859
24-Mar-14,78.2674,1.101200308,0.376,6.2842,8.904719501,2.3245,1.2716,1.1217,561.91,6.1452,1993.85,19.905,5.4194,0.726005518,227.23,113.74,60.703,11384,25102,3.488,102.34,182.02,1080.3,0.28155,1.9324,3.3036,30.0449,13.2019,97.44,1.171508903,6.0618,0.3845,97.8501,2.808,45.236,3.0483,3.64,36.1663,3.75,1.2716,10.8384,130.6484,6.4212,0.8862,32.451,6.431,,3.6725,0.606391365,1,22.865
25-Mar-14,78.2611,1.094570928,0.376,6.2842,8.865248227,2.3248,1.2677,1.1176,562.7,6.1426,1993.85,19.88,5.4135,0.725215752,225.89,113.67,60.4935,11357,25296,3.49,102.2,182.02,1079.7,0.2814,1.9324,3.2995,30.051,13.1349,97.25,1.170411985,6.0483,0.3845,97.9773,2.811,45.212,3.0342,3.64,35.9316,3.75,1.2677,10.77285,130.6497,6.4042,0.8834,32.511,6.4135,,3.6725,0.605987153,1,22.782
26-Mar-14,78.1361,1.08754758,0.376,6.2842,8.826125331,2.3124,1.2686,1.1143,559.57,6.144,1978.63,19.9,5.413,0.725110579,226.12,113.48,60.1725,11408,25372,3.489,102.35,182.08,1078.2,0.2814,1.9324,3.303,30.0458,13.1273,96.78,1.166588894,6.0416,0.3845,98.0509,2.811,45.052,3.0318,3.64,35.4494,3.75,1.2686,10.6843,130.6932,6.4285,0.8864,32.597,6.4316,1.5789,3.6725,0.60437568,1,22.687
27-Mar-14,78.1727,1.082368222,0.376,6.2842,8.84173298,2.3119,1.2649,1.1057,555.75,6.1465,1973.03,19.921,5.4266,0.726849833,227.17,113.06,60.1295,11438,,3.504,101.9,182.05,1075,0.2815,1.9324,3.294,30.0507,13.0837,96.23,1.163331782,6.0078,0.3845,97.9449,2.81,45.018,3.0401,3.64,35.581,3.75,1.2649,10.70015,130.6866,6.4798,0.8859,32.565,6.436,,3.6725,0.601069904,1,22.511
28-Mar-14,78.4945,1.078748652,0.376,6.2842,8.787346221,2.283,1.2614,1.1064,551.43,6.149,1965.64,19.928,5.426,0.726797006,225.58,113.04,60.0998,11404,,3.498,102.15,182.04,1072.8,0.2815,1.9324,3.2765,30.0893,13.0841,96.5,1.153269519,5.9928,0.3845,98.0244,2.809,44.965,3.0374,3.64,35.6871,3.75,1.2614,10.5915,130.6917,6.4874,0.8869,32.517,6.4376,,3.6725,0.601431407,1,22.549
31-Mar-14,78.4824,1.084481076,0.376,6.2842,8.771929825,2.2603,1.2605,1.1053,550.53,6.1521,1965.32,19.901,5.4148,0.725268349,223.38,112.7,,,25444,3.487,102.85,182.06,1068.8,0.28165,1.9324,3.2685,,13.0549,95.86,1.154201293,5.9871,0.3845,98.2198,2.807,44.996,3.0344,3.64,35.6053,3.75,1.2605,10.5792,130.6949,6.5068,0.884,32.435,6.4362,1.5862,3.6725,0.600853212,1,22.634
