Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Oct-21,137.2811,1.386770212,,5.3905,1.3603,1.2654,811.9,,3812.77,21.819,6.4114,0.862068966,74.2644,3.227,111.4,1185.2,,4.1845,42.7436,20.5103,1.449485433,8.6383,,4.127,50.879,3.9678,,72.9215,,1.3603,14.9607,8.7791,0.93265,33.725,6.7397,,0.740028121,1,42.942
04-Oct-21,137.1028,,11.26126126,5.4198,1.3574,1.2583,803.9,,3781.35,21.76,6.3917,0.859401856,74.2429,3.217,110.97,,0.3015,4.172,42.7712,20.5747,1.442169022,8.5743,,4.127,50.891,3.9368,3.64,72.9239,3.75,1.3574,14.89875,8.7552,0.92815,33.708,6.7589,3.6725,0.735808101,1,42.994
05-Oct-21,137.1459,1.376462491,11.32502831,5.4605,1.3584,1.2575,805.89,,3786.05,21.817,6.4109,0.861920359,74.5307,3.229,110.92,1187.2,0.3015,,42.766,20.5818,1.437607821,8.5464,,,50.744,3.9688,3.64,72.5686,3.75,1.3584,14.97115,8.7417,0.9273,33.808,6.764,3.6725,0.733971889,1,43.034
06-Oct-21,137.361,1.377410468,11.33786848,5.5091,1.3576,1.2613,810.63,,3796.3,22.025,6.4458,0.86640097,74.6292,3.245,111.62,1187.1,0.3015,4.1795,42.7749,20.6947,1.435338022,8.5973,,4.131,50.711,3.9992,3.64,72.5682,3.75,1.3576,15.1276,8.7812,0.92955,33.897,6.7682,3.6725,0.736756797,1,43.295
07-Oct-21,137.3057,1.373437715,11.28668172,5.5134,1.3585,1.2558,816.28,,3788.03,21.975,6.4348,0.864902266,74.8607,3.228,111.38,1190,0.3016,4.1815,42.8107,20.604,1.445295563,8.5961,,4.098,50.76,3.9334,3.64,72.2854,3.75,1.3585,14.86735,8.7814,0.926,33.796,6.7769,3.6725,0.7355916,1,43.296
08-Oct-21,,1.370238421,11.29943503,5.5078,1.3584,1.2482,813.62,6.4482,3772.44,21.989,6.4321,0.864378944,74.994,3.231,111.72,1190.3,,4.182,42.839,20.7293,1.440507058,8.5448,,,50.733,3.9775,,71.9882,,1.3584,14.90095,8.796,0.92895,33.883,6.7792,,0.733729547,1,43.419
12-Oct-21,137.3548,1.360729351,11.33786848,,1.3561,1.2461,820.18,6.4568,3765.8,21.961,6.4395,0.865426222,75.3424,3.226,113.48,1193.4,0.3018,4.172,42.9397,,1.443626389,8.5338,,4.062,50.665,3.9664,3.64,71.8801,3.75,1.3561,14.946,8.7644,0.92835,33.481,6.7583,3.6725,0.734457053,1,43.623
13-Oct-21,137.361,1.36239782,11.29943503,5.5464,1.3546,1.2445,827.56,6.4469,3738.48,,6.4355,0.864902266,75.4576,3.235,113.48,1199.1,0.3018,4.1585,42.9506,,1.442169022,8.524,0.3845,3.997,50.828,3.9638,3.64,71.8577,3.75,1.3546,14.87805,8.7709,0.9274,,,3.6725,0.733998826,1,43.774
14-Oct-21,137.0968,1.353546291,11.23595506,5.4982,1.3497,1.2372,820.19,6.4366,3725.75,21.882,6.4132,0.861920359,75.3039,3.221,113.38,1195,0.3017,4.1563,42.9828,20.6075,1.433486239,8.4406,0.3845,3.936,50.688,3.9403,3.64,71.7846,3.75,1.3497,14.7973,8.6587,0.92,33.209,,3.6725,0.729421204,1,43.9
15-Oct-21,137.0537,1.347345729,11.23595506,5.4504,1.3485,1.2379,816.81,6.4286,3755.29,21.896,6.4129,0.861920359,,3.219,113.89,1188.3,,4.158,42.9648,20.4672,1.421262081,8.4145,,,50.609,3.9413,,71.2371,,1.3485,14.68905,8.625,0.92355,33.25,6.7636,,0.727510822,1,43.889
18-Oct-21,,1.350803728,11.21076233,5.5187,1.3502,1.2375,826.19,6.4337,,21.934,6.4116,0.861771803,75.3434,3.229,114.27,1182.8,0.3018,4.164,42.9531,20.3587,1.412628902,8.4146,0.3845,3.943,50.686,3.9471,3.64,71.1714,3.75,1.3502,14.77,8.6463,0.9254,33.457,6.7536,3.6725,0.728438228,1,43.764
19-Oct-21,,1.341381623,11.16071429,5.5515,,1.2357,820.29,6.4011,,21.883,6.384,0.858000858,,3.212,114.14,1185.8,,,42.9357,20.2647,1.409244645,8.3518,,3.941,50.807,3.9212,3.64,70.9674,3.75,1.3455,14.5856,8.6077,0.9191,33.336,6.7638,3.6725,0.723248834,1,43.812
20-Oct-21,137.0106,1.333511135,11.14827202,5.5565,1.3436,1.2329,813.33,6.3935,,21.955,6.4014,0.860363073,75.0507,3.215,114.55,1181.7,0.30155,4.1555,42.9154,20.185,1.397233478,8.3829,0.3845,3.938,50.755,3.9428,3.64,71.0555,3.75,1.3436,14.49795,8.6211,0.9229,33.422,6.7687,3.6725,0.726691374,1,43.785
21-Oct-21,136.9369,1.331912627,11.11111111,5.6417,1.3424,1.2351,811.55,6.3993,,22.012,6.3939,0.859328005,74.7635,3.211,114.26,1175.6,,4.1565,42.8995,20.2643,1.387732445,8.3411,0.3845,3.948,50.802,3.9449,3.64,70.9904,3.75,1.3424,14.54425,8.5927,0.9188,33.377,6.768,,0.724480185,1,43.896
22-Oct-21,136.9184,1.3374348,11.17318436,5.7111,1.3454,1.2357,817.61,6.3913,,22.059,6.3977,0.859845228,74.7836,3.211,114.02,1175.8,,4.158,42.8662,,1.396063102,,,3.956,50.815,3.9576,,70.8623,,1.3454,14.64755,8.5778,0.9166,,6.7686,,0.72534726,1,43.878
25-Oct-21,136.8693,1.335648457,11.23595506,5.5967,1.3445,1.2379,816.58,6.3808,3780.38,22.178,6.412,0.861846074,75.0191,3.206,113.71,1178.4,0.30145,4.1495,42.9435,20.1897,,8.3684,0.3845,3.967,50.832,3.9502,3.64,70.1345,3.75,1.3445,14.78955,8.5736,0.91915,,6.7658,3.6725,0.726163677,1,43.669
26-Oct-21,137.0906,1.330671989,11.19820829,5.5794,1.3469,1.2376,810.16,6.3833,3769.98,22.127,6.4032,0.860733345,75.1167,3.201,113.95,1171.8,0.30165,4.147,42.9296,20.1888,1.395089286,8.3343,0.3845,3.987,50.767,3.974,3.64,69.5526,3.75,1.3469,14.7391,8.6173,0.91905,33.119,6.6987,3.6725,0.723170379,1,43.54
27-Oct-21,137.1153,1.328727079,11.26126126,5.5661,1.3484,1.2358,806.55,6.3853,3774.46,22.106,6.4039,0.860807437,74.9519,3.191,114.15,1166.3,0.30165,4.149,42.9942,20.193,1.396453009,8.3815,0.3845,3.983,50.721,3.9815,3.64,69.8104,3.75,1.3484,14.9987,8.6036,0.91965,33.246,6.7558,3.6725,0.729235032,1,
28-Oct-21,137.1582,1.331557923,11.33786848,5.6118,1.3477,1.2349,804.32,6.3945,3761.21,,6.4169,0.862589494,74.8216,3.185,113.6,1168.1,0.30165,4.153,,20.3255,1.396648045,8.4075,0.3845,3.975,50.782,3.9938,3.64,70.5207,3.75,1.3477,15.1287,8.5858,0.91845,33.285,6.731,3.6725,0.726691374,1,43.953
29-Oct-21,136.8939,1.325205407,11.3507378,5.6424,1.3444,1.2384,805.47,6.3904,3766.1,22.065,6.3881,0.858737656,74.7858,3.158,113.65,1171.7,,4.144,43.0203,,1.39275766,8.3723,0.3845,3.986,50.77,3.9664,,70.52,,1.3444,15.21135,8.5195,0.91105,33.184,6.7505,,0.725478816,1,44.181
