Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Bolivar Soberano   (VES)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
15-Jun-18,,1.339584729,0.376,79800,,10.27749229,3.7732,,1.3177,633.99,6.4144,2859.78,22.171,6.4249,0.862366333,278.94,106.85,67.9739,,,3.605,110.7,336.39,1082.5,,,,34.4181,20.716,,1.438021283,8.1338,0.3845,,,,3.6922,3.64,62.6851,,,13.45465,,8.7568,0.99795,32.359,,,3.6725,0.752388835,1,31.606
18-Jun-18,117.2184,1.342281879,0.376,79800,,10.30927835,3.7537,1.3513,1.3208,636.35,,2890.06,22.165,6.4152,0.861103935,278.39,107.69,68.0248,13902,42420,3.626,110.54,338.78,1091.4,,1.9324,3.9985,34.6656,20.6968,108.82,1.444251878,8.1237,0.3845,,3.279,53.313,3.7003,3.64,63.4838,3.75,1.3513,13.45775,159.8809,8.8382,0.99505,32.716,,,3.6725,0.754603079,1,31.562
19-Jun-18,117.5937,1.35501355,0.376,79800,,10.43841336,3.756,1.351,1.3276,637.35,6.4668,2919.14,22.373,6.4617,0.867001907,280.61,109.6,68.1511,13902,42440,3.644,110.14,339.95,1104.4,0.30245,1.9324,3.998,34.9086,20.5531,108.78,1.442169022,8.2274,0.3845,121.7633,3.283,53.458,3.7316,3.64,64.0683,3.75,1.351,13.8551,159.8239,8.923,0.9957,32.718,6.7517,2.6055,3.6725,0.759243793,1,
20-Jun-18,117.4779,1.35098622,0.376,79800,,10.35196687,3.7329,1.3569,1.3301,641.51,6.468,2931.78,22.316,6.4368,0.863707031,279.54,109,68.0838,13902,42460,3.639,110.02,341.08,1105.5,0.3027,1.9324,4.0075,34.9426,20.3937,109.42,1.446131598,8.1787,0.3845,121.5261,3.28,53.395,3.7352,3.64,63.6175,3.75,1.3569,13.64415,159.8939,8.9053,0.99775,32.738,,2.62095,3.6725,0.75999392,1,31.716
21-Jun-18,117.5996,1.358695652,0.376,79800,,10.35196687,3.7888,1.3614,1.331,639.03,6.4999,2916.49,22.413,6.4587,0.866701335,283.16,110.06,68.195,14090,42490,3.623,110.58,341.18,1108,0.3028,1.9324,4.012,34.8756,20.3689,108.92,1.46113384,8.1689,0.3845,121.5264,,53.389,3.7607,3.64,63.7873,3.75,1.3614,13.6497,160.0279,8.8864,0.9963,32.921,6.7557,2.62532,3.6725,0.758610226,1,
22-Jun-18,117.3466,1.35171668,0.376,79800,,10.28806584,3.7728,1.3582,1.3308,640.69,6.499,2944.82,22.139,6.3982,0.858516484,278.11,108.8,67.7695,14102,,3.617,110.03,340.27,1109,,1.9324,4.0135,34.8301,20.1264,108.78,1.453699666,8.0982,0.3845,121.5563,3.266,53.419,3.6977,3.64,63.2396,3.75,1.3582,13.4638,159.6106,,0.99025,32.914,6.7698,2.62811,3.6725,0.752077614,1,31.451
25-Jun-18,117.4107,1.347890551,0.376,79800,,10.33057851,3.7754,1.3624,1.3303,637.45,6.5342,2918.22,22.172,6.369,0.854700855,278.47,108.39,68.1466,14105,42520,3.616,109.5,339.5,1108.9,0.3024,1.9324,4.0135,34.7785,20.0908,108.54,1.448016218,8.0943,0.3845,121.524,3.273,53.349,3.7087,3.64,62.9497,3.75,1.3624,13.534,158.9913,8.8984,0.98845,32.99,6.7737,2.62605,3.6725,0.75443229,1,31.39
26-Jun-18,117.474,1.348435814,0.376,95760,,10.31991744,3.7715,1.3609,1.3306,639.38,6.5528,2927.67,22.188,6.3837,0.856751199,278.87,107.83,68.1676,14163,42540,3.631,109.6,338.84,1116.1,0.3022,1.9324,4.02,34.6281,19.8754,109,1.450957632,8.115,0.3845,121.5431,3.269,53.405,3.7151,3.64,62.7908,3.75,1.3609,13.5116,158.6426,8.8337,0.98945,32.968,6.7782,2.62784,3.6725,0.755229968,1,31.235
27-Jun-18,117.664,1.35501355,0.376,95760,,10.40582726,3.7715,1.3626,1.3307,640.21,6.5954,2924.1,22.184,6.4142,0.860881543,281.43,107.22,68.5246,,42560,3.646,109.9,340.44,1115.2,0.30245,1.9324,4.0275,34.5828,20.0553,109.19,1.46627566,8.1599,0.3845,121.5426,3.269,53.421,3.7351,3.64,63.1359,3.75,1.3626,13.6973,,8.8843,0.99145,33.007,6.7821,2.63012,3.6725,0.757116899,1,31.383
28-Jun-18,117.828,1.35998912,0.376,95760,,10.46025105,3.8515,1.3675,1.3267,645.87,6.6257,2934.91,22.448,6.4326,0.863334197,283.95,107.17,68.9389,14271,42590,3.649,110.05,341.31,1117.9,0.3028,1.9324,4.0385,34.548,19.8633,109.78,1.476450613,8.1792,0.3845,121.5648,,53.482,3.7705,3.64,63.291,3.75,1.3675,13.861,158.6676,8.9932,0.9966,33.069,6.7868,2.63262,3.6725,0.76347534,1,31.308
29-Jun-18,117.5746,1.352996888,0.376,95760,,10.41666667,3.8552,1.365,1.3168,647.95,6.6248,2945.09,22.318,6.3926,0.857780065,282.06,106.4,68.5753,14404,,3.65,110.45,341.08,1121.7,0.3028,1.9324,4.0385,,19.6912,110.07,1.483459427,8.1588,0.3845,121.5405,,53.522,3.744,3.64,62.7565,3.75,1.365,13.7711,158.2569,8.9599,0.99365,33.166,6.7712,2.6388,3.6725,0.761063967,1,31.466
