Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Sep-20,127.7242,1.349163519,11.49425287,5.3726,1.357,1.3055,776.46,6.8185,3745.41,21.882,6.2096,0.83423709,72.8204,3.353,105.87,1183.3,0.3051,4.1475,39.7681,21.7445,1.47972773,8.7076,0.3845,3.527,48.483,3.6707,3.64,73.5849,3.75,1.357,16.66,8.6191,0.90415,30.989,6.7225,3.6725,0.742473178,1,42.502
02-Sep-20,128.4101,1.358695652,11.46788991,5.3735,1.3615,1.3067,770.59,6.8259,3683.28,22.203,6.2737,0.843099233,73.0126,3.366,106.01,1184.6,0.3054,4.1495,39.7612,21.8393,1.477323091,8.7733,0.3845,3.529,48.476,3.7191,3.64,73.8588,3.75,1.3615,16.77715,8.707,0.91045,31.233,6.7175,3.6725,0.748278958,1,42.673
03-Sep-20,128.6364,1.368738024,11.53402537,5.3073,1.3625,1.3123,771.45,6.8323,3653.7,22.325,6.2982,0.846525015,73.356,3.368,106.23,1186.2,0.3057,4.1425,39.7703,21.6383,1.477104874,8.9152,0.3845,3.538,48.591,3.7337,3.64,75.468,3.75,1.3625,16.7669,8.7337,0.91165,31.341,6.7253,3.6725,0.754603079,1,42.593
08-Sep-20,128.6887,1.371930306,11.49425287,5.3692,1.3679,1.3191,773.24,6.8311,3702.62,22.503,6.3137,0.848536275,73.4272,3.392,106.3,1187.2,0.3058,4.1665,39.8718,21.7138,1.494768311,9.055,0.3845,3.542,48.616,3.7652,3.64,75.9645,3.75,1.3679,16.7211,8.7743,0.91735,31.406,6.7485,3.6725,0.765550239,1,42.558
09-Sep-20,128.9035,1.384083045,11.60092807,5.3018,1.3714,1.3173,776.65,6.8472,3757.21,22.532,6.3198,0.849401172,73.6728,3.407,105.95,1187.9,0.3059,4.1735,,21.5377,1.510345869,9.1013,0.3845,3.534,48.626,3.7871,3.64,76.0713,3.75,1.3714,16.7651,8.8236,0.91885,31.392,6.7484,3.6725,0.773455024,1,42.52
10-Sep-20,128.7004,1.373626374,11.48105626,5.293,1.3676,1.3162,767.87,6.8415,3717.25,22.436,6.2793,0.843953076,73.3541,3.414,106.2,1189.6,0.3058,4.1655,39.8529,21.2773,1.497454328,9.0193,0.3845,3.539,48.615,3.761,3.64,75.5274,3.75,1.3676,16.75585,8.7506,0.9089,31.295,6.7567,3.6725,0.76799017,1,42.524
11-Sep-20,128.6307,1.373437715,11.54734411,5.2848,1.3677,,764.99,6.8364,3700.28,22.411,6.2765,0.843597098,73.4737,3.438,106.15,1185.3,,4.1565,39.8597,21.321,1.502403846,9.0289,,,48.579,3.7534,,74.8896,,1.3677,,8.7547,0.90955,31.305,,,0.779483982,1,
14-Sep-20,128.5262,1.372306848,11.50747986,5.2978,1.3662,1.3175,768.34,6.8297,3709,22.449,6.2646,0.842034355,73.383,3.435,106.15,1188.3,0.3058,4.1485,39.8401,21.0728,1.495215311,9.0041,0.3845,3.565,48.551,3.7522,3.64,74.7148,3.75,1.3662,16.6539,8.7599,0.90665,31.284,6.7451,3.6725,0.7764578,1,42.488
15-Sep-20,128.4681,1.364628821,11.45475372,5.2722,1.3613,1.3176,767.01,6.7821,3697,22.564,6.256,0.840901446,73.4169,3.422,105.68,1184.2,0.3056,4.134,39.8043,21.0692,1.49298298,8.9945,0.3845,3.548,48.522,3.7445,3.64,75.1884,3.75,1.3613,16.44975,8.7596,0.9055,31.228,6.7433,3.6725,0.774443369,1,42.442
16-Sep-20,128.5029,1.367801942,11.41552511,5.2526,1.36,1.3168,760.01,6.763,3683.49,22.503,6.2681,0.842530963,73.7451,3.411,105.28,1180.5,0.3056,,39.8082,,1.487431206,8.9821,0.3845,3.537,48.428,3.7526,3.64,74.9278,3.75,1.36,16.28265,8.7792,0.906,31.172,6.7267,3.6725,0.771247879,1,42.434
17-Sep-20,128.7583,1.374003847,11.41552511,5.2587,1.3628,1.32,761.54,6.7677,3703.86,22.669,6.3063,0.847673137,73.7021,3.422,105.05,1177.8,0.30585,4.147,39.82,20.985,1.494768311,9.0903,0.3845,3.533,48.394,3.7713,3.64,75.1941,3.75,1.3628,16.34075,8.8276,0.91105,31.195,6.7276,3.6725,0.771634708,1,42.45
18-Sep-20,128.59,1.366120219,11.32502831,5.2883,1.3563,1.3186,,6.7596,3714.65,22.585,6.2878,0.845094228,73.297,,104.82,1175.4,,4.1275,39.836,20.9697,1.476450613,9.088,,3.523,48.454,3.7585,,75.0319,,1.3563,16.14705,8.7782,0.90965,31.137,6.7492,,0.770327004,1,42.437
21-Sep-20,128.6423,1.367053999,11.36363636,5.4434,1.3549,1.3293,764.34,6.7695,3725.37,22.897,6.3127,0.848392297,73.3164,3.442,,1163.6,0.3055,4.1105,39.8533,21.505,1.477323091,9.2339,0.3845,3.543,48.41,3.7963,3.64,76.0381,3.75,1.3549,16.67405,8.7679,0.91365,31.078,6.7585,3.6725,0.777544514,1,42.504
22-Sep-20,129.1009,1.386385692,11.58748552,5.4323,1.3623,1.331,772.83,6.7958,3790.54,23.008,6.3388,0.851788756,73.4951,3.441,,1160.6,0.30585,4.1365,39.8486,21.5682,1.499025633,9.3295,0.3845,3.552,48.367,3.8359,3.64,76.2711,3.75,1.3623,16.63265,8.884,0.91445,31.384,6.766,3.6725,0.77778642,1,42.422
23-Sep-20,129.2635,1.401541696,11.58748552,5.5305,1.3665,1.3358,773.4,6.7913,3813.3,23.055,6.3658,0.855285665,73.6273,3.445,105.13,1163.9,0.3062,4.141,39.912,22.0897,1.513088213,9.4028,0.3845,3.566,48.449,3.8399,3.64,76.3545,,1.3665,17.04325,8.9326,0.92045,31.491,6.7672,3.6725,0.785885496,1,42.373
24-Sep-20,129.4551,1.420051122,11.69590643,5.5708,1.3747,1.3374,781.44,6.8213,3863.6,23.197,6.3912,0.858737656,73.9246,3.478,105.43,1164.4,0.3063,4.1635,39.9788,22.3678,1.528818224,9.534,0.3845,3.577,48.508,3.8833,3.64,77.178,,1.3747,,9.0404,0.9252,31.609,,3.6725,0.784067743,1,42.439
