Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
03-Jun-19,119.5393,1.439263097,10.81081081,3.8997,1.3707,1.347,709.8,6.9062,3377.16,23.093,6.6768,0.894054537,69.4338,3.633,108.25,1191.2,0.3038,4.1805,35.5392,19.7609,,8.7419,0.3845,,52.222,3.8292,3.64,65.5547,3.75,1.3707,14.52115,9.499,0.99895,,6.7405,3.6725,0.790701352,1,35.182
04-Jun-19,,1.432254368,10.75268817,3.8704,1.3682,1.3414,704.59,6.9123,3377.16,22.906,6.6417,0.889363216,69.2918,3.612,108.02,1183,,4.177,35.5206,19.6007,1.518833536,8.7033,0.3845,3.348,52.016,3.8041,3.64,65.1614,3.75,1.3682,14.6384,9.425,0.99295,31.355,6.7461,3.6725,0.788022065,1,35.053
05-Jun-19,,1.428571429,10.82251082,3.8605,,1.3401,696.78,6.9104,3306.37,22.77,,0.888336146,,3.61,108.12,1181.5,,,,19.5418,1.509206158,8.6824,,3.351,,3.7929,,65.1243,,,14.69905,9.4256,0.99175,31.403,6.7423,,0.786813014,1,35.063
06-Jun-19,119.3811,1.433691756,10.91703057,3.872,1.3658,1.3378,693.25,6.914,3296.87,22.775,6.6294,0.887626487,69.3205,3.601,108.24,,,,35.5287,19.7084,1.509433962,8.7061,0.3845,3.335,51.758,3.8065,,65.234,,1.3658,14.86395,,0.99545,31.378,,,0.787959972,1,35.303
07-Jun-19,,1.43472023,10.95290252,3.8565,1.3656,,692.21,,3288.69,22.745,6.6247,0.887075313,69.3019,3.601,108.48,1179.8,,4.1585,35.4662,19.6528,1.510802236,8.6901,,3.331,51.772,3.7958,,65.0395,,1.3656,15.01535,9.4403,0.9942,31.353,6.7457,,0.7863799,1,
10-Jun-19,118.9963,,10.89324619,3.8784,1.3657,1.3267,692.28,6.9342,3274.72,22.675,,0.884877444,69.4598,3.585,108.49,1179.5,0.30345,4.1635,35.4052,19.204,1.504211793,,0.3845,3.332,51.758,3.7745,3.64,64.7919,3.75,1.3657,14.8686,9.424,,31.361,6.7546,3.6725,0.788923514,1,35.405
11-Jun-19,118.9594,1.438228103,10.84598698,3.8658,1.3652,1.3278,697.34,6.9166,3257.06,22.651,6.5978,0.883392226,69.4222,3.581,108.6,1184,0.30345,4.1645,35.3796,19.1222,1.515610791,8.6307,0.3845,3.329,52.075,3.7722,3.64,64.5158,3.75,1.3652,14.78165,9.4096,0.992,31.312,6.7578,3.6725,0.787401575,1,35.352
12-Jun-19,118.9858,1.439263097,10.82251082,3.8431,1.3644,1.3303,693.6,6.9129,3249.56,22.623,6.5952,0.883158174,69.4048,3.582,108.45,1181.7,0.30335,4.164,35.3577,19.1383,1.520912548,8.6391,0.3845,3.329,,3.763,3.64,,3.75,1.3644,14.7532,9.4467,0.9933,31.245,6.7739,3.6725,0.785299199,1,35.296
13-Jun-19,119.1543,1.446549978,10.89324619,3.8423,1.3667,1.3324,694.89,6.9208,3264.47,22.659,6.6151,0.885818053,69.3579,3.592,108.33,1181.7,0.30345,4.1625,35.3933,19.1645,1.518372305,8.6562,0.3845,3.329,51.969,3.7736,3.64,64.6314,3.75,1.3667,14.88125,9.4744,0.99315,31.22,6.7761,3.6725,0.789234837,1,35.295
14-Jun-19,,1.449695564,10.88139282,3.8807,1.3679,1.3385,696.25,6.9239,3266.72,22.674,6.629,0.887705282,69.5646,3.6,108.38,1184.7,0.30345,4.1685,35.4037,19.1487,1.530221882,8.6754,0.3845,3.333,51.923,3.7727,3.64,64.4326,3.75,1.3679,14.7937,9.4744,0.99535,31.199,6.7738,3.6725,0.791233137,1,35.333
17-Jun-19,119.3021,1.453911021,10.86956522,3.8889,1.3706,1.3407,698.72,6.9245,3270.7,22.752,6.6471,0.890154887,69.8362,3.61,108.6,1184,0.30375,4.1755,35.5759,19.1924,1.537279016,8.718,0.3845,3.345,51.914,3.7989,3.64,64.3187,3.75,1.3706,,9.4983,0.99895,31.256,6.7554,3.6725,0.79399738,1,35.303
18-Jun-19,119.4231,1.461988304,10.86956522,3.8602,1.3708,1.3394,699.52,6.9296,3286.63,22.797,6.6749,0.893894699,69.801,3.612,108.54,1186.3,0.30375,4.1815,35.6788,19.1011,1.539171926,8.7418,0.3845,3.335,52.124,3.8097,3.64,64.3352,3.75,1.3708,14.61675,9.4618,0.99885,31.369,6.7426,3.6725,0.797734434,1,35.328
19-Jun-19,119.4073,1.453911021,10.79913607,3.8717,1.3676,1.3343,696.81,6.9047,3264.98,22.874,6.6629,0.892299456,69.6677,3.609,108.37,1185,0.30375,4.1765,35.7746,19.1753,1.53233221,8.728,0.3845,3.333,52.116,3.8104,3.64,63.9794,3.75,1.3676,14.5297,9.553,0.99725,31.245,,3.6725,0.794533609,1,35.328
20-Jun-19,118.9595,1.450326323,10.67235859,,1.3593,1.3191,693.99,6.8474,3248.91,22.663,6.6031,0.884407889,69.5645,3.579,107.65,1177,0.30345,4.1565,35.7785,18.9804,1.521838381,8.5503,0.3845,3.309,51.886,,3.64,63.3877,3.75,1.3593,14.23905,9.4209,0.9859,31.039,,3.6725,0.787401575,1,35.225
21-Jun-19,119.0122,1.442377037,10.71811361,3.8249,1.3559,1.3212,684.19,6.8764,3202.01,22.632,6.5975,0.883704489,69.6343,3.594,107.1,1167.7,0.30345,4.15,35.7432,19.0661,1.514692517,8.5596,0.3845,3.302,51.717,3.7705,3.64,63.1295,3.75,1.3559,14.32405,,0.98255,30.835,6.7456,3.6725,0.789702282,1,35.194
24-Jun-19,118.6326,1.438021283,10.64962726,3.8228,1.3544,1.3194,683.41,6.882,3191.17,22.465,6.5528,0.877654906,69.4788,3.604,107.4,1162,0.3031,4.1445,35.5718,19.1833,1.5167602,8.4819,0.3845,3.297,51.473,3.736,3.64,62.9095,3.75,1.3544,14.3367,9.3349,0.97505,30.788,6.7548,3.6725,0.784898552,1,35.153
25-Jun-19,118.6273,1.437194596,10.68376068,3.8297,1.3529,1.3174,682.31,6.8791,3191.17,22.438,6.5555,0.878117316,69.3398,3.602,107,1157.9,0.3029,4.1435,35.4362,19.2271,1.505117399,8.505,0.3845,3.295,51.498,3.7376,3.64,62.5229,3.75,1.3529,14.2999,9.3349,0.97615,30.694,6.7571,3.6725,0.78394481,1,
26-Jun-19,118.7117,1.43472023,10.69518717,3.8435,1.3559,1.313,678.32,6.8866,3187.15,22.434,6.5702,0.880126738,69.3192,3.591,107.36,1154.7,0.30315,4.1525,35.3429,19.1442,1.508068165,8.5137,0.3845,3.297,51.356,3.754,3.64,62.8083,3.75,1.3559,14.31945,9.2675,0.9771,30.822,6.7434,3.6725,0.788084167,1,35.222
