Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2013-07-01,80.0916,1.087665869,0.376,6.2842,,2.2156,1.2669,,507.16,6.1805,1929.0,19.925,5.7215,0.767047634,225.69,123.5,,9934.0,12260.0,3.637,99.4,151.81,1145.3,0.28545,1.9324,3.1645,31.0108,12.9131,95.0,1.293326436,6.0585,0.3845,,2.778,43.257,3.321,3.64,32.8517,3.75,1.2669,9.9243,130.3043,6.6663,0.9449,,6.424,1.6548,3.6725,0.656900742,1,20.541
2013-07-02,79.9499,1.090274749,0.376,6.2842,8.591065292,2.2297,1.2664,1.053,504.99,6.1773,1929.0,19.965,5.731,0.768226166,225.62,123.94,59.4145,9940.0,12260.0,3.629,99.6,151.88,1136.9,0.28535,1.9324,3.169,30.9934,12.985,94.9,1.277955272,6.0844,0.3845,99.6205,2.785,43.1,3.3222,3.64,32.9475,3.75,1.2664,9.94155,130.5987,6.6665,0.9476,30.935,6.4171,1.6574,3.6725,0.658154535,1,20.628
2013-07-03,79.896,1.100957833,0.376,6.2842,8.658008658,2.2412,1.2727,1.0523,503.42,6.1803,1919.42,20.079,5.757,0.77166448,227.42,124.81,60.1005,9941.0,24790.0,3.651,100.7,151.95,1132.9,0.28585,1.9324,3.182,31.0179,13.0377,95.39,1.290156109,6.1235,0.3845,100.0404,,43.299,3.3516,3.64,33.2204,3.75,1.2727,10.0808,130.5996,6.7464,0.9511,31.063,6.4067,1.6533,3.6725,0.655565753,1,
2013-07-08,79.8285,1.104850293,0.376,6.2842,8.72600349,2.2645,1.2846,1.0576,506.96,6.1807,1927.4,20.191,5.805,0.778210117,229.81,126.09,61.0455,9960.0,24777.0,3.661,101.35,152.05,1141.7,0.2868,1.9324,3.2115,31.138,12.9267,96.35,1.296008294,6.1984,0.3845,100.1162,2.78,43.409,3.3576,3.64,33.321,3.75,1.2846,10.17695,130.5926,6.836,0.9643,31.423,6.4269,1.6724,3.6725,0.67087079,1,20.722
2013-07-09,78.9151,1.094451133,0.376,6.2842,8.680555556,2.2583,1.277,1.053,506.61,6.173,1926.84,20.122,5.8013,0.77778642,228.22,126.59,60.0745,9960.0,24783.0,3.65,101.05,152.23,1151.4,0.28655,1.9324,3.1905,31.1649,12.8654,97.39,1.281558375,6.1445,0.3845,100.0902,2.769,43.661,3.3588,3.64,33.0842,3.75,1.277,10.06375,130.5949,6.7784,0.9677,31.355,6.4129,1.6722,3.6725,0.673128702,1,20.782
2013-07-10,79.5862,1.088257699,0.376,6.2842,8.673026886,2.2628,1.2779,1.0511,507.65,6.1652,1920.12,20.235,5.821,0.780457348,228.73,126.39,60.133,9970.0,24789.0,3.646,101.15,152.31,1144.7,0.2868,1.9324,3.1865,31.1931,12.9494,96.54,1.27665007,6.1305,0.3845,100.0606,2.78,43.584,3.3724,3.64,32.9112,3.75,1.2779,10.0381,130.6175,6.8069,0.9693,31.257,6.4241,1.6726,3.6725,0.671185986,1,21.17
2013-07-11,79.0572,1.07584723,0.376,6.2842,8.598452279,2.2697,1.2619,1.0389,508.29,6.1599,1920.24,19.863,5.7179,0.766636001,224.85,123.88,59.642,9979.0,24769.0,3.615,98.65,152.25,1138.8,0.28525,1.9324,3.156,31.1603,12.8599,96.01,1.261193089,6.0787,0.3845,,2.774,43.408,3.3225,3.64,32.5867,3.75,1.2619,9.93275,130.5825,6.6669,0.9492,31.068,6.421,1.6818,3.6725,0.661725781,1,21.387
2013-07-12,79.0159,1.090512541,0.376,6.2842,8.628127696,2.2672,1.2606,1.0392,505.73,6.1631,,19.931,5.722,0.767224183,224.23,122.95,59.896,9980.0,24769.0,3.607,99.03,152.44,1124.9,0.28525,1.9324,3.165,31.1644,12.8234,95.74,1.274372372,6.071,0.3845,100.163,2.767,43.282,3.3201,3.64,32.6429,3.75,1.2606,10.0344,130.6407,6.6565,0.9495,31.109,6.4253,1.666,3.6725,0.661857171,1,21.354
2013-07-15,78.1403,1.09805644,0.376,6.2842,,2.267,1.2642,1.0413,504.54,6.1663,1905.25,19.997,5.7313,0.768521365,223.82,122.99,60.051,10024.0,24785.0,3.597,,152.61,1122.3,0.2854,1.9324,3.185,31.1258,12.7387,95.3,1.283367556,6.0951,0.3845,100.3248,2.764,43.367,3.2955,3.64,32.622,3.75,1.2642,9.9348,130.9143,6.6722,0.9513,31.156,6.4072,1.6635,3.6725,0.664275276,1,21.133
2013-07-16,79.1295,1.087665869,0.376,6.2842,,2.2548,1.2618,1.0388,501.59,6.1692,1893.16,19.781,5.6846,0.762311328,223.71,121.69,59.3925,10036.0,24787.0,,99.95,152.67,1122.6,0.2854,1.9324,3.182,31.1258,12.6299,95.89,1.282380097,6.0173,0.3845,100.3546,2.759,43.444,3.2735,3.64,32.5417,3.75,1.2618,9.7848,130.9475,6.6709,0.9429,31.076,6.401,1.6662,3.6725,0.662076271,1,20.985
2013-07-17,79.2595,1.085187195,0.376,6.2842,8.52514919,2.2353,1.2612,1.0425,501.59,6.1652,,19.763,5.677,0.761266748,223.2,120.85,59.3623,10040.0,24782.0,3.576,99.35,152.76,1119.0,0.28515,1.9324,3.1905,31.0406,12.5455,94.95,1.268874508,5.9969,0.3845,100.3725,2.755,43.32,3.241,3.64,32.4526,3.75,1.2612,9.91275,131.331,6.6094,0.9391,31.064,6.4027,1.661,3.6725,0.656943897,1,20.938
2013-07-18,79.0842,1.089443294,0.376,6.2842,8.547008547,2.2372,1.2658,1.0396,497.79,6.172,,19.8,5.6956,0.763766898,224.33,121.26,59.712,10059.0,24797.0,3.601,99.7,152.82,1118.1,0.28535,1.9324,3.1975,31.0183,12.4976,95.2,1.265662574,5.9982,0.3845,101.0306,2.766,43.32,3.2362,3.64,32.3998,3.75,1.2658,9.862,131.2996,6.5956,0.9438,31.075,6.4015,1.6562,3.6725,0.657073395,1,
2013-07-19,78.924,1.089205969,0.376,,8.532423208,2.2297,1.2677,1.0363,499.52,6.1751,1883.29,19.768,5.6826,0.762020879,224.92,121.34,59.795,10070.0,,3.582,100.85,152.88,1122.3,0.28535,1.9324,3.2,30.9839,12.5499,95.3,1.264702163,5.9864,0.3845,100.8584,2.767,43.426,3.2348,3.64,32.4288,3.75,1.2677,9.8498,131.3493,6.5526,0.9427,31.122,6.3951,1.6622,3.6725,0.655608733,1,
2013-07-22,79.1142,1.084245907,0.376,6.2842,8.517887564,2.2364,1.2627,1.0337,502.37,6.1721,1884.01,19.726,5.6645,0.759532128,223.85,120.67,59.408,10068.0,24789.0,3.571,99.95,153.03,1123.5,0.28505,1.9324,3.18,30.9603,12.5054,94.95,1.263264275,5.9418,0.3845,100.7522,2.768,43.427,3.2142,3.64,32.3236,3.75,1.2627,9.8349,,6.5257,0.9384,,6.4053,1.6636,3.6725,0.652188091,1,21.06
2013-07-23,79.1217,1.0801469,0.376,6.2842,8.510638298,2.2386,1.2618,1.0304,503.05,6.1702,1880.87,19.717,5.6591,0.758725341,223.68,120.76,59.6875,10222.0,24786.0,3.571,99.5,153.17,1118.5,0.28475,1.9324,3.17,30.9109,12.5093,95.24,1.253289886,5.9302,,100.818,2.777,43.244,3.2001,3.64,32.3106,3.75,1.2618,9.81605,131.4143,6.4589,0.9394,30.914,6.4064,1.6579,3.6725,0.651550691,1,21.085
