Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Feb-21,132.8338,1.306847883,11.00110011,5.4602,1.3297,1.2824,734.62,6.4604,3559.46,21.489,6.1547,0.827540549,73.0189,3.288,104.68,1117.2,0.30275,,,,1.393339836,8.5973,0.3845,3.636,48.076,3.7323,3.64,75.5053,,1.3297,15.0043,8.3735,0.8952,29.925,6.7395,3.6725,0.729421204,1,42.27
02-Feb-21,133.0883,1.311819494,10.98901099,5.3869,1.3309,1.2818,731.66,6.4604,3561.37,21.506,6.1751,0.830288941,72.9805,3.3,104.9,1118,0.30285,4.0425,,20.1722,1.397233478,8.5904,0.3845,3.637,48.062,3.7311,3.64,75.9051,3.75,1.3309,14.9733,8.3984,0.89815,29.978,6.7218,3.6725,0.731395136,1,42.313
03-Feb-21,133.2276,1.313542624,10.96491228,5.3417,1.3319,1.2783,734.86,6.4584,3534.99,21.579,6.1891,0.832154448,72.9396,3.3,105.02,1116.6,0.30285,4.0475,39.8398,20.1953,1.387732445,8.6161,0.3845,3.635,48.059,3.7352,3.64,76.0801,,1.3319,14.9221,8.4027,0.8989,30.022,6.7384,3.6725,0.733648802,1,42.423
04-Feb-21,133.361,1.311647429,11.00110011,5.3904,1.3347,1.2828,730.53,6.4599,3522.57,21.587,6.1993,0.833611204,72.9152,3.298,105.02,1114,0.30295,4.0525,39.8828,20.4435,1.386577926,8.6179,0.3845,3.642,48.022,3.7509,3.64,75.7293,,1.3347,15.0661,8.4258,0.90225,30.029,6.7331,3.6725,0.735104936,1,42.621
05-Feb-21,,1.317002502,11.00110011,5.3878,1.3388,1.2777,737.23,6.4758,3558.63,21.534,,0.834515564,72.8986,3.286,105.54,1116.7,,4.0745,39.9367,20.1388,1.396453009,,,3.636,48.065,3.7554,,75.1107,,1.3388,14.96605,8.4478,0.90345,30.116,6.7431,,0.730540235,1,42.566
08-Feb-21,133.1792,1.303271211,10.95290252,5.3664,1.3336,1.2753,736.65,6.4573,3543.28,21.401,6.1842,0.831600832,72.8623,3.282,105.51,1124,0.30285,4.0615,39.9712,20.1227,,8.5426,0.3845,3.639,48.09,3.7301,3.64,74.2602,3.75,1.3336,14.9809,8.3935,0.90065,30.041,6.7426,3.6725,0.730833881,1,42.513
09-Feb-21,133.0338,1.294163323,10.91703057,5.421,1.3301,1.2719,735.07,6.4492,3554.65,21.263,6.1442,0.826173166,72.8883,3.259,104.92,1119.1,0.3026,4.0575,39.9784,20.0913,1.382361073,8.4755,0.3845,3.641,48.049,3.6972,,74.1192,3.75,1.3301,14.76345,8.3811,0.89345,29.97,6.7592,3.6725,0.725873771,1,42.595
10-Feb-21,132.7975,1.291989664,10.86956522,5.4018,1.3259,1.2689,733.13,6.4377,3583.23,21.301,6.1328,0.824606251,72.8458,3.253,104.61,1116,0.3023,4.04,39.9851,20.0588,1.382552191,8.4341,0.3845,3.635,48.045,3.6973,3.64,73.8526,,1.3259,14.71195,8.2885,0.89095,29.917,6.7648,3.6725,0.722804481,1,42.708
11-Feb-21,132.8399,1.292824822,10.86956522,5.362,1.3256,1.2686,728.9,,3557.16,21.219,6.1233,0.823248539,72.7772,3.26,,,0.3023,4.0445,39.9547,19.9535,1.387732445,8.4461,0.3845,3.636,48.04,3.7117,3.64,73.7579,3.75,1.3256,14.6371,8.3228,0.89025,29.914,6.7688,3.6725,0.723274989,1,42.651
12-Feb-21,132.8824,1.291155584,10.84598698,5.3809,,1.2711,722.52,,3525.45,21.271,6.1415,0.825900231,72.7998,3.249,104.85,,,,,19.9622,1.383891503,8.4944,,3.642,,3.7186,,73.9378,,,14.6461,8.3372,0.89265,,6.7524,,0.725531452,1,42.612
16-Feb-21,132.7552,1.282709082,10.77586207,,1.3219,1.2684,718.45,,3515.65,21.209,6.1243,0.823519723,72.7219,3.237,105.47,1103.1,0.3023,4.0305,39.9604,20.2023,1.381788034,8.3948,0.3845,3.649,47.952,3.694,3.64,73.2895,3.75,1.3219,14.50445,8.2693,0.88775,29.871,6.7428,3.6725,0.71810707,1,
17-Feb-21,133.0277,1.289823294,10.89324619,5.4132,1.3284,1.2712,717.38,,3518.19,21.465,6.1665,0.829187396,72.8359,3.257,106.15,1099.7,0.3024,4.0385,39.9694,20.2257,1.391788448,8.4671,0.3845,3.651,48.054,3.7287,3.64,73.7669,3.75,1.3284,14.7638,8.3148,0.89545,29.981,6.7281,3.6725,0.721448669,1,42.804
