Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2016-08-01,109.9254,,0.376,9.975,10.58201058,3.2384,1.3392,,656.95,6.6379,3081.75,24.212,6.6633,0.895736295,279.42,,66.7412,13080.0,30959.0,3.806,102.44,352.1,1122.4,0.30155,1.9324,4.0325,35.3727,18.8504,107.23,1.386577926,8.4607,0.3845,104.8463,3.34,47.09,3.904,3.64,65.9553,3.75,1.3392,14.15085,145.75,8.5556,0.9689,34.76,,2.22392,3.6725,0.758667779,1,29.651
2016-08-02,109.7253,1.325029813,0.376,9.975,10.57082452,3.2656,1.3428,1.3089,657.47,6.6414,3090.28,24.147,6.6461,0.893415528,278.29,118.51,66.7612,13079.0,30959.0,3.815,102.45,353.7,1111.0,0.30165,1.9324,4.052,35.3963,18.8966,106.79,1.393534002,8.4305,0.3845,104.8435,3.343,46.955,3.882,3.64,66.8816,3.75,1.3428,13.89735,145.75,8.5627,0.966,34.788,6.6994,2.21253,3.6725,0.755515261,1,29.502
2016-08-03,109.901,1.317696666,0.376,9.975,10.58201058,3.2484,1.3401,1.308,654.76,6.629,3084.81,24.143,6.6417,0.892857143,277.86,118.42,66.9368,13114.0,30958.0,3.822,101.25,354.01,1108.9,0.3013,1.9324,4.0585,35.3263,18.9117,106.75,1.388503194,8.4139,0.3845,104.7703,3.349,47.026,3.8516,3.64,66.742,3.75,1.3401,,145.745,8.5187,0.9683,34.822,6.7031,2.20801,3.6725,0.749288176,1,29.582
2016-08-04,109.9743,1.314578678,0.376,9.975,10.51524711,3.2727,1.3418,1.3025,657.21,6.6383,3110.43,24.273,6.6795,0.897988506,279.33,120.08,66.9447,13138.0,30990.0,3.826,101.35,352.06,1114.0,0.30155,1.9324,4.0475,35.3333,18.8612,107.12,1.39275766,8.4517,0.3845,104.4514,3.334,47.031,3.8588,3.64,66.3941,3.75,1.3418,13.7526,145.7471,8.5543,0.9738,34.945,6.7071,2.20619,3.6725,0.752728641,1,29.425
2016-08-05,109.9547,1.305483029,0.376,9.975,10.52631579,3.2177,1.3418,1.318,657.36,6.6431,3079.83,24.219,6.6666,0.89637863,279.26,119.58,66.8141,13125.0,,3.821,101.25,348.97,1113.8,0.30155,1.9324,4.038,35.269,18.8691,107.13,1.391788448,8.4279,0.3845,104.6622,3.334,47.014,3.8542,3.64,65.5627,3.75,1.3418,13.72915,145.6167,8.5247,0.9744,34.849,6.6872,2.2131,3.6725,0.759936165,1,29.158
2016-08-08,110.2719,1.314060447,0.376,9.975,10.48218029,3.1853,1.3478,1.3164,656.98,6.6609,3052.8,24.38,6.7077,0.901957247,280.44,120.14,66.7407,13144.0,31019.0,3.829,102.1,348.35,1111.3,0.3019,1.9324,4.043,35.3116,18.5716,106.84,1.407261469,8.4843,0.3845,104.7282,3.314,46.959,3.8706,3.64,65.0799,3.75,1.3478,13.64085,145.6,8.5777,0.982,34.957,6.7015,2.21202,3.6725,0.765345171,1,29.059
2016-08-09,110.189,1.310444241,0.376,9.975,10.44932079,3.1765,,1.3117,654.79,6.6622,2992.5,24.392,6.713,0.902690016,279.86,119.52,66.9633,13133.0,31046.0,3.82,102.35,345.89,1112.7,0.302,1.9324,4.0325,35.3511,18.3842,106.88,1.399972001,8.4465,0.3845,104.7174,3.302,46.883,3.8482,3.64,64.7848,3.75,,,145.6,8.5851,0.983,34.96,6.7094,2.21885,3.6725,0.770178681,1,28.943
2016-08-10,109.6932,1.299545159,0.376,9.975,10.29866117,3.1497,1.3408,1.306,653.06,6.6476,2974.31,24.17,6.6509,0.894134478,278.44,118.7,66.7442,13123.0,31045.0,3.811,101.5,346.42,1107.2,0.30165,1.9324,3.9965,35.3377,18.3479,107.04,1.387925052,8.2771,0.3845,104.6322,3.305,46.889,3.825,3.64,64.8137,3.75,1.3408,13.24815,145.6,8.5134,0.9774,34.786,6.7166,2.21779,3.6725,0.765228038,1,28.773
2016-08-11,109.7712,1.298532658,0.376,9.975,10.35196687,3.1296,1.3437,1.3007,649.29,6.6416,2954.9,24.224,6.6696,0.896619744,278.43,118.87,66.8571,13113.0,31044.0,3.811,,347.18,1096.1,0.30165,1.9324,4.0195,35.3283,18.2678,106.76,1.373626374,8.2752,0.3845,104.5901,3.307,46.777,3.8297,3.64,64.9497,3.75,1.3437,13.3578,145.6,8.4591,0.9749,34.795,6.7221,2.20344,3.6725,0.770416025,1,28.687
2016-08-12,109.8639,1.300221038,0.376,9.975,10.35196687,3.1358,1.3453,1.2945,645.22,6.6442,2911.26,24.211,6.6677,0.89621796,278.05,118.57,66.8252,13120.0,,3.811,102.04,344.46,1098.6,0.30165,1.9324,4.0105,35.2944,18.2455,106.94,1.389081817,8.2125,0.3845,104.6949,3.315,46.733,3.8219,3.64,64.3364,3.75,1.3453,13.43485,145.5,8.4545,0.9753,,6.7328,2.21062,3.6725,0.771426367,1,28.763
