Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2014-08-01,79.836,1.075962987,0.376,6.2842,8.865248227,2.2674,1.2484,1.0919,573.14,6.1681,1878.75,20.635,5.566,0.746547219,234.52,115.22,60.851,,,3.415,102.9,182.08,1026.2,,1.9324,3.2058,30.5,13.1932,96.89,1.175778954,6.3001,0.3845,,2.795,43.465,3.128,3.64,35.7272,3.75,1.2484,10.6969,130.2067,6.8884,,32.223,,1.71838,3.6725,0.593965312,1,23.311
2014-08-04,79.7902,,0.376,6.2842,8.865248227,2.2607,1.2462,,572.61,6.1661,1873.65,20.596,5.5548,0.745045448,233.15,,61.0187,11747.0,26354.0,3.419,102.66,182.05,1033.7,0.2831,1.9324,3.201,30.5363,13.1962,97.9,1.175088132,6.2796,0.3845,98.8346,2.801,43.727,3.1114,3.64,35.6605,3.75,1.2462,10.68155,130.2303,6.8719,0.9064,32.147,,1.71422,3.6725,0.594601023,1,23.271
2014-08-05,79.9009,1.070434596,0.376,6.2842,8.880994671,2.2577,1.2455,1.097,571.75,6.1655,1878.68,20.676,5.5714,0.747272456,233.64,115.05,60.869,11733.0,26353.0,,102.59,182.04,1031.7,0.2831,1.9324,3.1908,30.5226,13.2716,97.5,1.17260788,6.267,0.3845,98.8373,2.812,43.703,3.1121,3.64,35.7987,3.75,1.2455,10.6895,130.2255,6.8714,0.9092,32.118,6.3351,1.71245,3.6725,0.592733092,1,23.342
2014-08-06,79.9238,1.074575543,0.376,6.2842,8.904719501,2.2756,1.248,1.0926,576.66,6.1681,1892.35,20.86,5.5869,0.749344324,236.14,115.48,61.336,11756.0,26414.0,3.427,102.6,182.0,1030.8,0.2833,1.9324,3.197,30.5221,13.258,97.36,1.184974523,6.3024,0.3845,98.8339,2.81,43.569,3.1377,3.64,36.1102,3.75,1.248,10.7514,130.2104,6.9006,0.9111,32.187,6.332,1.71497,3.6725,0.594177065,1,23.387
2014-08-07,79.9429,1.078981442,0.376,6.2842,8.880994671,2.279,1.2494,1.0922,577.36,6.167,,20.83,5.5772,0.748055057,236.19,115.4,61.4123,11766.0,26413.0,3.45,102.16,182.0,1034.3,0.2833,1.9324,3.2055,30.5323,13.2551,98.4,1.180080245,6.2612,0.3845,98.8296,2.808,43.722,3.1397,3.64,36.2496,3.75,1.2494,10.7226,130.1933,6.9085,0.9084,32.252,6.3359,1.71758,3.6725,0.592979127,1,23.484
2014-08-08,79.8551,1.081548778,0.376,6.2842,8.888888889,2.2802,1.2542,1.0982,576.19,6.1562,1888.51,20.789,5.5684,0.746937556,235.44,115.47,61.5575,11822.0,,3.476,102.09,182.0,1034.4,0.2833,1.9324,3.217,30.5681,13.236,97.96,1.181614085,6.2444,0.3845,98.8548,2.801,43.946,3.1509,3.64,36.4461,3.75,1.2542,10.71835,130.1862,6.9152,0.9056,32.247,6.3371,1.71909,3.6725,0.595060994,1,23.535
2014-08-11,79.8436,1.077586207,0.376,6.2842,8.857395926,2.2986,1.2495,1.0935,576.14,6.1522,1891.59,20.805,5.5697,0.747049156,234.38,115.75,61.1165,11728.0,26464.0,3.472,102.13,182.0,1037.4,0.2833,1.9324,3.1975,30.5798,13.1998,97.83,1.181893393,6.1848,0.3845,99.0,2.789,44.175,3.1378,3.64,36.0475,3.75,1.2495,10.6622,130.1711,6.8956,0.906,,6.3391,1.71926,3.6725,0.595876534,1,23.481
2014-08-12,79.9238,1.080380294,0.376,6.2842,8.857395926,2.2779,1.2504,1.0944,574.3,6.1517,1881.62,20.864,5.5863,0.749288176,234.8,116.13,61.1847,11677.0,26501.0,3.483,102.3,182.0,1030.6,0.2833,1.9324,3.1955,30.5708,13.159,97.88,1.183011948,6.176,0.3845,99.305,2.789,43.926,3.1465,3.64,36.089,3.75,1.2504,10.66385,130.16,6.8807,0.9101,,6.346,1.72037,3.6725,0.595983074,1,23.571
2014-08-13,79.8093,1.075500108,0.376,6.2842,8.818342152,2.277,1.2501,1.0929,576.23,6.1533,1877.4,20.839,5.5805,0.748502994,235.05,116.02,61.2458,11683.0,26511.0,3.493,102.29,182.0,1028.3,0.2833,1.9324,3.1905,30.5595,13.1113,97.74,1.185677022,6.1658,0.3845,99.7641,2.793,43.877,3.1442,3.64,36.2222,3.75,1.2501,10.57745,130.19,6.8863,0.9085,31.991,6.3459,1.72319,3.6725,0.598265031,1,23.7
2014-08-14,79.831,1.07561579,0.376,6.2842,8.802816901,2.2692,1.248,1.0911,576.49,6.1545,1883.33,20.821,5.575,0.747775368,234.67,115.93,61.0583,11667.0,26516.0,3.47,102.6,182.0,1028.1,0.28345,1.9324,3.1795,30.5825,13.0717,97.95,1.179801793,6.1512,0.3845,,2.793,43.944,3.1285,3.64,36.0395,3.75,1.248,10.5531,130.2306,6.878,0.9062,31.883,6.3408,,3.6725,0.599412576,1,23.789
2014-08-15,79.8616,1.071581655,0.376,6.2842,8.810572687,2.2703,1.2454,1.091,,6.1538,1877.77,20.827,5.5689,0.746937556,233.22,115.69,,11693.0,,3.467,102.5,182.0,,0.28345,1.9324,3.173,,13.0748,97.22,1.178133836,6.1402,0.3845,99.9687,2.796,43.755,,3.64,36.0014,3.75,1.2454,10.53525,130.1646,6.8552,0.9058,31.889,6.3501,1.72085,3.6725,0.599125277,1,23.716
2014-08-18,79.8475,1.07227107,0.376,6.2842,8.84173298,2.269,1.2449,1.0889,576.49,6.1528,1884.81,20.85,5.5709,0.747216618,234.75,115.63,,11681.0,26521.0,3.503,102.32,182.0,1024.9,0.28345,1.9324,3.149,30.5769,13.0505,97.22,1.179245283,6.1507,0.3845,99.9968,2.815,43.671,3.1342,3.64,36.0294,3.75,1.2449,10.62255,130.1609,6.8491,0.9045,31.821,6.3407,1.72107,3.6725,0.597907324,1,23.73
2014-08-19,79.9429,1.070893125,0.376,6.2842,8.849557522,2.2595,1.2439,1.0929,576.15,6.1548,1884.81,20.97,5.5834,0.748839299,235.0,115.92,60.726,11682.0,26543.0,3.523,102.62,182.0,1017.7,0.28345,1.9324,3.1528,30.5834,13.0532,97.22,1.181614085,6.1386,0.3845,100.2039,2.818,43.687,3.1356,3.64,36.1094,3.75,1.2439,10.6273,130.1518,6.8614,0.9068,31.846,6.3486,1.72003,3.6725,0.600708836,1,23.812
2014-08-20,80.0919,1.077586207,0.376,6.2842,8.888888889,2.2587,1.2485,1.0944,578.54,6.158,1894.27,21.025,5.6128,0.752785306,,116.37,60.669,11707.0,26551.0,3.533,102.95,182.0,1018.0,0.2838,1.9324,3.1685,30.6142,13.0814,97.09,1.18652112,6.1755,0.3845,100.7852,2.826,43.687,3.147,3.64,36.224,3.75,1.2485,10.6824,130.13,6.8899,0.9117,31.909,6.342,1.7236,3.6725,0.600961538,1,23.877
2014-08-21,80.1492,1.080613789,0.376,6.2842,8.896797153,2.255,1.2517,1.0948,583.09,6.1632,1912.43,20.976,5.6218,0.754034082,236.77,116.42,60.767,11717.0,26562.0,3.536,103.87,182.0,1020.9,0.2842,1.9324,3.1725,30.6624,13.0963,96.98,1.194457716,6.1552,0.3845,101.161,2.824,,3.1569,3.64,36.3317,3.75,1.2517,10.7082,130.2078,6.9009,0.9128,32.057,6.3391,1.72908,3.6725,0.60284543,1,23.977
2014-08-22,80.1224,1.07227107,0.376,6.2842,8.904719501,2.2582,1.2488,1.095,582.76,6.1617,1919.84,20.981,5.6194,0.753749906,236.34,116.16,60.436,11654.0,,3.519,103.95,182.0,1023.9,0.2842,1.9324,3.1635,30.6893,13.1328,97.08,1.19047619,6.1427,0.3845,101.478,2.826,43.783,3.152,3.64,36.0027,3.75,1.2488,10.719,130.2014,6.8951,0.9117,31.901,6.3445,1.73107,3.6725,0.603391058,1,24.103
