Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Sep-21,135.614,1.365187713,11.0619469,5.157,1.3449,1.2607,775.14,6.4644,3774,21.492,6.2927,0.84623847,72.9589,3.203,110.26,1162.8,0.30075,4.145,42.7867,19.9615,1.419849496,8.6852,0.3845,4.076,49.762,3.8238,3.64,73.1912,3.75,1.3449,14.4477,8.6383,0.91655,32.324,6.7393,3.6725,0.726691374,1,42.541
07-Sep-21,136.188,1.347345729,10.95290252,,1.3416,1.2621,770.33,6.4584,3790.04,21.434,6.27,0.84317032,73.2814,,109.8,1157.3,0.3005,4.1465,42.7105,19.944,1.399580126,8.6838,0.3845,4.1,49.93,3.8041,3.64,73.1909,3.75,1.3416,14.31965,8.5494,0.91385,32.499,6.7634,3.6725,0.725084291,1,42.589
08-Sep-21,136.3542,1.354279523,11.00110011,5.2518,1.3459,1.2676,777.94,6.4624,3812.76,21.471,6.2873,0.845522956,73.6519,,110.27,1157.9,0.3007,4.1568,42.7249,19.9383,1.406271973,8.6793,0.3845,4.087,49.948,3.8213,3.64,73.4421,3.75,1.3459,14.29035,8.5963,0.92095,32.78,6.7623,3.6725,0.726480203,1,42.699
09-Sep-21,136.3727,1.360729351,10.96491228,5.2819,1.3459,1.2654,787.51,6.4569,3816.14,21.457,6.2816,0.844737287,73.6887,3.203,110.2,1164.5,0.3007,4.148,42.7912,19.9318,1.410437236,8.6711,0.3845,4.094,50.136,3.8292,3.64,73.129,3.75,1.3459,14.12665,8.6241,0.9194,32.738,6.7705,3.6725,0.724008109,1,42.685
10-Sep-21,136.305,1.354646437,10.94091904,,1.3403,1.2631,791.28,6.4403,3829.72,21.358,6.28,0.844523267,,3.201,109.78,1170.1,,4.1415,42.8183,,1.408450704,8.6165,,4.093,,3.8402,,72.76,,1.3403,14.07845,8.5965,0.9178,32.686,6.7803,,0.720850604,1,42.744
13-Sep-21,,,,,,,,6.4528,,,,0.848896435,,,109.96,,,,,,,,,,,,,,3.75,,,,,,,,0.723144231,1,
14-Sep-21,136.3912,1.36239782,10.95290252,,1.3428,1.2661,784.26,6.4427,3835.27,21.492,6.2943,0.84645336,73.6214,3.211,110.07,1174.3,0.3007,4.149,42.676,19.9035,1.406074241,8.6122,0.3845,4.1,50.005,3.8542,3.64,72.7171,3.75,1.3428,14.2361,8.5847,0.92225,32.924,6.7622,3.6725,0.721032519,1,42.668
15-Sep-21,136.4219,1.365560563,11.01321586,5.257,1.3433,1.2651,783.25,6.4369,3830.83,21.412,6.289,0.845737483,73.6712,,109.64,1172.2,0.3007,4.1595,42.6652,19.9003,1.412429379,8.5773,,4.105,49.909,3.8475,3.64,72.852,3.75,1.3433,14.28715,8.5936,0.91655,32.913,6.7525,3.6725,0.723274989,1,42.645
16-Sep-21,136.539,1.366680333,11.04972376,5.2588,1.3415,1.2674,781.85,6.4448,3825.36,21.493,6.3215,0.850123268,73.4311,,109.4,1171.7,0.3007,,42.6696,,1.403508772,8.6112,0.3845,4.11,49.856,3.8847,3.64,72.4329,3.75,1.3415,14.4753,8.6015,0.9246,32.926,6.7543,3.6725,0.72337963,1,42.611
17-Sep-21,,1.369300288,11.09877913,5.3097,1.3459,1.2721,,6.4522,3818.16,21.474,6.3124,0.848896435,73.4927,3.207,109.8,1169.1,,4.17,42.7369,19.9853,1.416029453,8.5915,,4.107,49.852,3.8882,,72.5602,,1.3459,14.58875,8.6106,0.92745,33.18,,,0.725005438,1,42.699
