Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Dec-21,,1.394894685,11.66861144,5.6162,1.3642,1.2776,837.55,6.366,4004.54,22.488,6.5726,0.883860704,74.9163,3.15,113.4,1187.7,0.30245,4.205,43.2623,21.271,1.465416178,9.0326,0.3845,4.061,50.384,4.1051,3.64,,3.75,1.3642,15.8195,9.0305,0.9204,33.703,6.7462,,0.750581701,1,44.14
02-Dec-21,138.8252,1.408847563,11.7370892,5.6339,1.3653,1.2815,828.17,6.3758,3953.26,22.418,6.5581,0.881911985,74.9989,3.168,112.96,1180.3,0.30245,4.2265,43.2526,21.3033,1.468213185,9.0803,0.3845,4.068,,4.0625,3.64,,3.75,1.3653,15.8901,9.0798,0.91925,33.818,,,0.750243829,1,44.154
03-Dec-21,138.9422,1.413227812,11.72332943,5.6426,1.3697,1.2812,837.72,6.3694,3945.18,22.509,6.586,0.885661146,74.9852,3.156,113.13,1177.3,,4.2285,,21.4177,1.47080453,9.1112,,4.071,50.401,4.0653,,,,1.3697,15.899,9.1042,0.91965,33.889,6.7685,,0.753863551,1,44.146
06-Dec-21,139.0161,1.423487544,11.77856302,5.6871,1.3691,1.278,837.69,6.3725,3948.33,22.521,6.5883,0.885975016,75.2978,3.161,113.05,1178.6,0.30255,4.224,43.3778,21.2047,1.481920569,9.1205,,4.078,50.405,4.0619,3.64,73.6694,3.75,1.3691,15.97905,9.1376,0.9224,,6.7735,3.6725,0.753040401,1,44.152
07-Dec-21,138.9175,1.414227125,11.70960187,5.6405,1.3677,1.266,842.32,6.3677,3944,22.624,6.6065,0.888415068,75.3532,3.155,113.7,1183.7,0.30255,4.2315,43.3725,21.0907,1.482359917,9.0529,0.3845,4.07,50.37,4.0788,3.64,74.1399,3.75,1.3677,15.94385,9.0665,0.92515,33.822,6.7768,3.6725,0.75454614,1,44.187
08-Dec-21,138.936,1.40193467,11.70960187,5.5773,1.3636,1.2642,,6.3556,,22.544,6.5813,0.885034074,75.4733,3.111,113.48,1181.2,0.30255,4.2195,43.3217,20.933,1.474056604,8.9353,0.3845,,,4.071,3.64,73.8453,3.75,1.3636,15.78975,9.0766,0.9245,33.512,6.7663,3.6725,0.756830394,1,44.172
09-Dec-21,138.7821,1.393922498,11.65501166,5.5558,1.3633,1.27,839.53,6.3435,3906.1,22.49,6.5743,0.884095129,75.4992,3.104,113.75,1176.4,0.30255,4.211,43.4092,21.0328,1.469507715,8.978,0.3845,4.077,50.303,4.0837,3.64,73.5998,3.75,1.3633,15.92975,9.0615,0.92255,33.424,6.7647,3.6725,0.758437619,1,44.199
10-Dec-21,138.9053,1.398405817,11.76470588,5.5925,1.3658,1.2714,841.32,6.3674,3899.87,22.5,6.5965,0.887075313,75.7189,3.103,113.44,1173.8,,4.2175,43.5138,20.8922,1.471670346,8.9892,,4.065,50.277,4.0887,,73.6059,,1.3658,15.97645,9.0678,0.92485,,6.7521,,0.757633154,1,44.258
13-Dec-21,,,,,,,,6.3633,,,,0.886682036,,,113.55,,,,,,,,,,,,,,,,,,,,,,0.754090943,1,
14-Dec-21,139.0223,1.407657658,11.77856302,5.6455,1.369,,843.43,6.363,3886.87,22.404,6.5755,0.884251481,75.8985,3.113,113.65,1178.8,0.3027,4.2335,43.4477,21.165,1.481920569,9.0614,0.3845,,50.332,4.1088,3.64,73.4698,3.75,1.369,16.0471,9.0988,0.91935,33.414,6.761,3.6725,0.754660026,1,44.274
