Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
02-Aug-21,134.5905,,11.04972376,5.1373,1.3534,,760.2,6.4609,3867.88,21.433,6.2579,0.84132593,74.4035,3.227,109.64,1147.5,0.30045,4.2255,42.8095,19.852,1.436162574,8.7931,0.3845,4.05,50.223,3.8377,3.64,73.0156,3.75,1.3534,14.42425,8.5862,0.90475,32.959,,3.6725,0.71942446,1,43.57
03-Aug-21,134.6087,1.351899419,10.98901099,5.2458,1.3519,1.2545,761.39,6.4648,3865.46,21.442,6.258,0.841396719,74.2957,3.217,109.3,1151.5,0.3003,4.2253,42.7637,19.892,1.429183936,8.7794,0.3845,4.07,49.998,3.8315,3.64,72.8724,3.75,1.3519,14.3637,8.5855,0.90265,32.993,6.7434,3.6725,0.71761751,1,43.641
04-Aug-21,134.688,1.351899419,10.92896175,5.2085,1.3493,1.2545,774.54,6.4597,3913.59,21.43,6.2699,0.843099233,74.1493,3.213,109.04,1150.7,0.3003,4.227,42.7563,19.9547,1.416831964,8.8146,0.3845,4.072,49.845,3.8366,3.64,72.7857,3.75,1.3493,14.2842,8.587,0.90485,33.079,6.7411,3.6725,0.718029726,1,43.695
05-Aug-21,135.0263,1.352265044,10.97694841,5.1459,1.3512,1.2497,775.54,6.4618,3911.36,21.452,6.2756,0.843881857,74.2644,3.214,109.65,1145.8,0.30045,4.221,42.789,19.9293,1.419043565,8.811,0.3845,4.064,49.717,3.8485,3.64,73.168,3.75,1.3512,14.3685,8.6005,0.90625,33.144,,3.6725,0.718545664,1,43.668
06-Aug-21,135.1179,1.352996888,11.01321586,5.2404,1.3515,1.255,776.69,6.4647,3910.81,21.52,6.2989,0.846955196,74.1888,3.217,109.87,1143.5,,4.219,42.7839,,1.419647927,8.8278,,4.085,50.012,3.8519,,73.1304,,1.3515,14.4811,8.6191,0.90835,33.358,,,0.718907261,1,43.703
09-Aug-21,,1.359249694,11.09877913,5.2768,,1.2565,784.5,6.4764,3949.33,21.59,6.3234,0.850267834,74.2261,3.221,,1142.3,,4.224,42.8297,20.0648,1.426533524,8.918,0.3845,,50.361,3.8885,3.64,73.5078,3.75,,,8.6636,0.91685,33.448,6.7578,3.6725,0.720409192,1,43.652
10-Aug-21,135.5328,1.36425648,11.13585746,5.2211,,1.254,787.4,6.4809,3988.27,21.652,6.3447,0.853096741,74.3855,3.227,110.33,1145,0.30085,,42.8283,20.1038,1.434514417,8.9302,,4.06,50.366,3.8937,3.64,73.5962,3.75,1.3569,14.81015,8.7106,0.9216,33.465,6.7617,3.6725,0.721448669,1,43.649
11-Aug-21,135.6182,1.362769147,11.17318436,5.2007,1.3597,1.2506,780.08,6.4857,3979.8,21.679,6.3469,0.85338795,74.4276,3.218,110.67,1148.5,0.30095,4.2385,42.8675,19.953,1.427347987,8.922,0.3845,4.081,50.394,3.9148,3.64,73.9695,3.75,1.3597,14.793,8.729,0.92345,33.382,6.7748,3.6725,0.723693733,1,
12-Aug-21,135.5084,1.357773252,11.11111111,5.2345,1.3567,1.252,773.01,6.4769,3950.43,21.636,6.3354,0.851861317,74.2816,3.221,110.35,1155,0.30085,4.2355,42.84,19.8907,1.421666193,8.8385,0.3845,4.096,50.411,3.9074,3.64,73.5671,3.75,1.3567,14.70825,8.6855,0.92225,,6.7729,,0.721969533,1,43.343
13-Aug-21,135.545,1.362954886,11.16071429,5.2468,1.3584,1.2514,772.78,6.48,3887.07,21.579,6.3213,0.849978751,74.2971,3.223,110.45,1158.9,,4.2355,42.7957,19.8603,1.427144284,8.8188,,4.071,50.393,3.8934,,73.4721,,1.3584,14.8352,8.6884,0.92195,33.281,6.7482,,0.724427702,1,43.328
