Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Jul-21,134.7915,1.336362421,,5.0049,1.3463,,727.76,6.4625,3748.5,21.462,6.2572,0.841467519,74.3943,3.261,111.09,1129.5,0.3012,4.1545,,20.0368,1.43081986,8.5918,0.3845,3.856,48.704,3.8149,3.64,72.9086,3.75,1.3463,14.28225,8.5592,0.9251,32.023,6.7291,3.6725,0.72513687,1,43.655
06-Jul-21,134.5966,1.319609396,10.88139282,5.1639,1.3442,1.2446,734.66,6.4599,3777.17,,6.2816,0.844737287,74.3289,3.263,110.86,1130.3,0.301,4.1535,42.9729,19.9658,1.414227125,8.629,0.3845,3.943,49.229,3.8021,3.64,73.266,3.75,1.3442,14.22875,8.5279,0.92285,32.131,6.7578,3.6725,0.722125939,1,43.884
07-Jul-21,134.8889,1.332622601,10.95290252,5.2322,1.3476,1.2475,743.25,6.4651,3782.27,21.714,6.2853,0.845237089,74.7438,3.27,110.5,1131.8,0.301,4.1595,42.9957,19.9915,1.424907381,8.6616,0.3845,3.951,49.411,3.8225,3.64,74.058,3.75,1.3476,14.3128,8.584,0.92375,32.295,6.7639,3.6725,0.72337963,1,44.021
08-Jul-21,134.9864,1.340482574,10.96491228,5.2581,1.3524,1.254,751.36,6.4802,3815.22,21.874,6.282,0.844737287,74.6979,3.279,110.56,1137.6,0.3011,4.1715,,20.007,1.431844215,8.7969,0.3845,3.965,49.786,3.8408,3.64,75.1952,3.75,1.3524,14.375,8.6342,0.91715,32.451,6.7683,3.6725,0.726163677,1,44.023
09-Jul-21,134.8098,1.34643867,10.95290252,5.237,1.3537,1.2476,753.67,6.4859,3850.46,21.757,6.2715,0.843312532,74.6446,3.278,109.9,1143.4,,4.1865,42.9867,19.88,1.443834825,8.7161,,3.955,49.87,3.8427,,74.4675,,1.3537,14.2546,8.6024,0.91455,32.664,6.7738,,0.724165399,1,43.849
12-Jul-21,134.6453,1.337971635,10.94091904,5.2233,1.3518,1.2471,748.7,6.4747,3829.46,21.706,6.2753,0.843739453,74.466,3.284,110.16,1148.3,0.3006,4.19,42.9135,19.8577,1.431024614,8.7141,0.3845,3.951,50.083,3.8378,3.64,74.6336,,1.3518,14.2546,8.586,0.91625,32.612,6.7567,3.6725,0.721787145,1,43.919
13-Jul-21,134.7611,1.335470085,10.96491228,5.1764,1.3504,1.2514,744.1,6.4643,3824.08,21.656,6.28,0.844309355,74.4884,3.278,110.38,1146.4,0.3006,4.1895,42.8199,19.9988,1.427959446,8.7036,0.3845,,50.111,3.8533,3.64,74.0589,3.75,1.3504,14.5878,8.5768,0.91575,32.613,6.763,3.6725,0.721656924,1,43.956
14-Jul-21,134.9985,1.340482574,11.0864745,5.0874,1.3553,1.2497,746.56,6.4756,3826.85,21.711,6.2966,0.846596681,74.5708,3.278,110.65,1145.1,0.30075,4.1995,42.7499,,1.430615165,8.747,0.3845,3.958,,3.8955,3.64,74.1236,3.75,1.3553,,8.6507,0.9193,32.649,6.7547,3.6725,0.721370604,1,43.836
15-Jul-21,134.828,1.337255951,10.98901099,5.0994,,1.2572,747.93,6.46,3796.07,21.664,6.2982,0.846811754,74.5187,3.266,109.91,1150.3,0.30055,4.1955,42.8094,19.9412,1.425923285,8.7902,0.3845,3.954,50.178,3.8629,3.64,74.2197,3.75,1.3536,15.56125,8.6393,0.91515,32.649,6.7536,3.6725,0.720668781,1,43.865
16-Jul-21,134.9803,1.344266703,11.02535832,5.0935,1.3546,1.2593,,6.4692,3809.07,21.633,6.3024,0.847314015,74.6232,3.281,109.89,1143.7,,4.2005,42.8336,19.8537,1.43000143,8.8017,,3.902,50.279,3.8808,,74.1656,,1.3546,14.39325,8.6777,0.92005,32.751,6.6995,,0.724348991,1,43.897
19-Jul-21,135.0778,1.354646437,,5.1972,1.3577,1.2759,754.17,6.4831,3808.46,21.759,6.3213,0.84990651,74.7902,3.298,109.87,1141.1,,4.218,42.8939,20,1.431844215,8.9563,,3.931,50.203,3.8968,,74.3463,,1.3577,14.4932,8.7127,0.92115,32.869,6.7416,,0.729713952,1,43.992
20-Jul-21,,1.365374113,,5.2459,,1.273,759.71,6.4836,,21.789,6.3169,0.8492569,74.8596,3.298,109.49,1145.7,,,42.879,20.1348,1.44092219,9.0166,,3.948,,3.9012,,74.491,,,14.53995,8.6982,0.9194,32.83,6.7454,,0.73429526,1,43.9
21-Jul-21,,1.370238421,11.09877913,5.251,1.3671,1.2589,758.85,6.473,3842.97,21.828,6.3188,0.849473327,,,109.97,1151,,,42.8666,20.1907,1.445086705,8.9881,,3.948,50.444,3.9035,,74.4947,,1.3671,14.67585,8.7311,0.9219,32.865,6.7577,,0.735077918,1,43.812
22-Jul-21,135.0168,1.359434475,11.03752759,5.1972,1.3622,1.2567,755.37,6.4655,3855.68,21.774,6.3169,0.8492569,74.3679,3.271,,1150.6,,4.2265,42.833,20.1812,1.437194596,8.8149,,3.936,50.312,3.8801,,73.6945,,1.3622,14.54245,8.693,0.91855,32.851,6.7646,,0.72663857,1,43.741
23-Jul-21,135.0839,1.357773252,11.09877913,5.1695,1.3597,1.2575,750.81,6.4774,3866.86,21.795,6.3212,0.849834282,74.4262,3.271,,1151,,4.2235,42.832,,1.43307538,8.8438,,3.918,50.235,3.8851,,73.7663,,1.3597,14.7879,8.6875,0.92135,32.922,6.7694,,0.728013978,1,43.743
26-Jul-21,135.1205,1.35998912,11.16071429,5.1857,1.3609,1.2549,758.44,6.4834,3874.44,21.745,6.3097,0.848392297,74.4578,3.264,110.4,1149.5,0.30085,4.2253,,20.0245,1.434514417,8.8462,0.3845,3.908,50.238,3.8915,3.64,74.098,3.75,1.3609,14.82195,8.6641,0.918,,6.7739,3.6725,0.725478816,1,43.786
27-Jul-21,135.0716,1.356483993,,5.1663,1.358,1.2578,764.21,6.5063,3904.17,21.749,6.2973,0.846740051,74.416,3.254,110.25,1153.2,0.3007,4.229,42.8026,19.977,1.429592566,8.8419,0.3845,3.914,50.341,3.9017,3.64,73.8471,3.75,1.358,14.87525,8.6535,0.91705,32.92,6.7702,3.6725,0.725058005,1,43.792
28-Jul-21,134.9681,1.358511072,11.11111111,5.1521,1.36,1.2566,761.03,6.5037,3918.49,21.702,6.2991,0.846955196,74.435,3.252,109.86,1150.2,0.3006,4.2313,42.8065,19.9535,1.436162574,8.8785,0.3845,,50.338,3.8849,3.64,73.6088,3.75,1.36,14.78855,8.6339,0.91465,,6.7616,3.6725,0.720513005,1,43.789
