Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Aug-19,119.9345,1.459640928,10.78748652,3.829,1.3762,1.3217,700.82,6.9003,3291.79,23.326,6.7645,0.906043309,69.058,3.524,109.24,1181.9,0.30445,4.1445,35.9505,19.1627,1.526018617,8.8901,0.3845,3.316,50.865,3.886,3.64,63.834,3.75,1.3762,14.48275,9.671,,30.854,6.7398,3.6725,0.826241428,1,34.595
02-Aug-19,119.7922,1.467997651,10.84598698,3.8733,1.3763,1.3225,704.88,6.9363,3329.23,23.199,6.7225,0.900414191,69.3981,3.509,107.11,1188.5,0.30445,4.154,35.9967,19.3116,1.527883881,8.9236,0.3845,3.343,51.105,3.8829,3.64,64.6423,3.75,1.3763,14.6871,9.6666,0.98535,30.884,,3.6725,0.826036676,1,34.736
05-Aug-19,119.6764,,10.94091904,3.9398,1.3826,,711.13,7.033,3365.78,23.052,6.6766,0.894294402,70.3584,3.494,106.03,1194.8,0.3038,4.1755,35.9966,19.5731,1.537279016,8.9179,0.3845,3.375,51.367,3.8739,3.64,65.0546,3.75,1.3826,14.9251,9.6439,0.97435,30.839,6.7327,3.6725,0.822097994,1,35.141
06-Aug-19,119.2177,1.474056604,10.90512541,3.9637,1.3818,1.3253,721.7,7.0354,3459.47,22.999,6.6724,0.893894699,70.7226,3.494,105.6,1211.8,0.3036,4.1905,35.8845,19.6291,1.525320317,8.8983,0.3845,3.38,51.75,3.8482,3.64,65.203,3.75,1.3818,14.80785,9.5966,0.9746,30.766,6.7398,3.6725,0.820815891,1,35.148
07-Aug-19,119.3389,1.488981537,10.94091904,3.9844,1.3834,1.3322,716.35,7.0402,3431.28,22.96,6.6623,0.892697733,70.9553,3.487,106.15,1214.3,0.3036,4.196,35.7829,19.6953,1.544163064,8.9234,0.3845,3.379,52.003,3.8597,3.64,65.0932,3.75,1.3834,14.9395,9.5885,0.97905,30.775,6.7239,3.6725,0.823926835,1,35.295
08-Aug-19,119.3391,1.47601476,10.95290252,3.9403,1.3815,1.3257,718.55,7.0452,3431.28,23.041,6.6676,0.893415528,70.8497,3.483,106.11,1214.5,0.3036,4.1825,35.7177,19.5118,1.547029703,8.9502,0.3845,3.379,52.186,3.8538,3.64,65.1299,3.75,1.3815,15.16305,9.6158,0.97595,30.755,6.7426,3.6725,0.822909809,1,35.273
09-Aug-19,119.439,1.468428781,10.96491228,3.9356,,1.3221,710.98,7.052,3394.61,23.068,6.6647,0.89301661,70.5185,3.479,105.98,1211.3,0.3036,4.1875,35.7228,19.4283,1.542020046,8.8934,0.3845,3.379,52.23,3.8613,3.64,65.2543,3.75,,,9.5727,0.97295,30.73,6.7419,3.6725,0.827266711,1,35.344
12-Aug-19,119.4812,1.473622163,11.0619469,3.996,,1.3234,712.04,7.067,3382.71,23.074,6.6672,0.893335716,,3.484,,1209.7,,,35.791,19.5803,1.545833977,8.9336,0.3845,3.386,,3.8711,3.64,65.4287,3.75,,15.3726,9.5864,0.9716,,6.7564,3.6725,0.827369379,1,35.901
13-Aug-19,119.3233,1.478415139,11.0619469,3.973,1.3877,1.3236,716.69,7.0657,3436.26,23.019,6.6506,0.891106755,71.2365,3.493,105.43,1215.6,,4.193,35.84,19.463,1.549666822,8.918,0.3845,3.375,51.901,3.8714,3.64,65.6017,,1.3877,15.3823,9.5839,0.9678,30.798,6.7723,,0.827403607,1,35.878
14-Aug-19,119.5024,1.473187979,11.01321586,4.0068,1.3845,1.3311,708.37,7.0125,3407.76,23.135,6.6686,0.893814802,71.0968,3.489,106.36,1218.9,0.3038,4.1865,35.8704,19.5763,1.550387597,8.9413,0.3845,,52.193,3.889,3.64,65.2032,,1.3845,15.28285,9.5442,0.97255,30.822,6.7774,3.6725,0.826514588,1,
