Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Jun-20,128.4895,,11.79245283,5.3633,,1.363,806.32,7.1161,3718.82,24.163,,0.899604174,75.4792,3.509,107.75,1237.6,0.30815,4.323,40.1242,22.0168,,,0.3845,3.421,50.585,3.968,3.64,69.7114,3.75,1.4084,17.47615,9.3789,,31.734,6.7351,3.6725,0.807689201,1,43.312
02-Jun-20,128.4329,1.469939732,11.80637544,5.2595,1.4061,1.3515,796.46,7.1178,3716.35,23.85,6.6709,0.89493467,75.5871,3.484,107.56,1227.8,0.30815,4.2915,40.1858,21.6827,1.592356688,9.5577,0.3845,3.402,50.438,3.9303,3.64,68.9831,3.75,1.4061,17.2666,9.3714,0.96185,31.577,6.7353,3.6725,0.796178344,1,43.077
03-Jun-20,128.5352,1.44092219,11.69590643,5.051,1.3965,1.3504,782.86,7.1078,3651.42,23.815,6.6595,0.893335716,75.326,3.468,108.65,1224.1,0.308,4.262,40.0899,21.6043,1.559089492,9.5388,0.3845,3.389,50.344,3.9121,3.64,68.3413,3.75,1.3965,17.05515,9.2683,0.96335,,6.7289,3.6725,0.794502046,1,42.922
04-Jun-20,128.6017,1.448016218,11.68224299,5.1035,1.4018,1.3508,769.13,7.1202,3588.89,23.66,6.6273,0.888888889,75.529,3.479,109,1216.9,0.308,4.2745,40.1191,21.8388,1.558117794,9.4265,0.3845,,50.17,3.9573,3.64,69.0151,3.75,1.4018,16.91935,9.3339,0.9601,31.624,6.7528,3.6725,0.797829903,1,42.955
05-Jun-20,128.2091,1.428571429,11.58748552,4.9769,1.3951,1.3429,775.58,7.0904,3597.47,23.469,,0.882612533,75.4665,3.455,109.13,1217.4,,4.267,40.0168,21.5837,1.545595054,9.303,,3.426,49.982,3.9217,,68.6319,,1.3951,16.84215,9.1512,0.95775,31.501,6.7635,,0.791420996,1,42.557
08-Jun-20,128.4538,,11.58748552,4.9325,1.3937,1.3383,764.97,7.0761,3565.06,23.555,6.6066,0.886132034,75.6307,3.462,109.46,1213.1,0.3079,,40.1011,21.6552,1.533742331,9.2692,0.3845,3.438,49.904,3.9197,3.64,68.3123,3.75,1.3937,16.81095,9.1961,0.9631,31.474,6.7725,3.6725,0.791295747,1,42.484
09-Jun-20,128.579,1.429592566,11.57407407,,1.3898,1.3423,769.26,7.0822,,23.59,6.6024,0.88542589,75.4931,3.457,108.1,1204.2,0.3077,4.2615,39.998,21.7252,1.524855139,9.334,0.3845,3.447,49.886,3.9453,3.64,68.6745,3.75,1.3898,16.71525,9.2498,0.95405,31.374,6.7771,3.6725,0.790857685,1,42.522
10-Jun-20,,1.429183936,11.52073733,4.8888,1.3876,1.339,771.96,7.0704,3643.02,23.39,6.5541,0.879120879,75.4688,3.447,107.5,1197.7,0.30745,4.2675,39.9734,21.923,1.535390757,9.2644,0.3845,3.435,49.951,3.918,3.64,68.6183,3.75,1.3876,16.5568,9.1803,0.94605,31.199,6.7542,3.6725,0.783054696,1,42.822
11-Jun-20,,1.443209698,11.54734411,,1.389,1.3553,767.93,7.0733,3674.81,23.505,6.5694,0.881212548,75.7907,3.451,106.9,1194.4,0.30735,4.254,39.9486,22.4252,1.531862745,9.4466,0.3845,3.45,49.954,,3.64,69.1219,3.75,1.389,16.84045,9.2204,0.94245,30.951,,3.6725,0.788363751,1,42.999
12-Jun-20,128.5855,1.456239988,11.68224299,5.0367,1.3921,1.3596,784.65,7.0773,3746.46,23.601,6.5951,0.884642604,75.973,3.464,106.85,1192.8,,4.266,40.0711,22.3347,1.560062402,9.5962,,3.46,,3.9299,,,,1.3921,17.0015,9.2945,0.94685,31.026,6.7563,,0.792487221,1,42.745
