Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
03-Aug-20,,,11.61440186,5.3069,1.376,,757.06,6.9758,3733.08,22.451,6.3505,0.852805731,74.9789,3.415,106.2,1189.1,,4.2335,39.963,22.614,1.507613448,9.1411,,3.538,49.114,3.7499,3.64,74.1586,,1.376,17.26765,8.7839,0.91815,31.227,6.7409,,0.768403258,1,42.655
04-Aug-20,128.5118,1.402131239,11.62790698,5.3323,1.376,1.3372,761.34,6.9866,3768.39,22.287,6.3291,0.849978751,75.0894,3.424,106.12,1193.7,0.30585,4.2175,39.9397,22.7845,1.512172993,9.1431,,3.546,49.104,3.7364,3.64,73.3806,,1.376,17.45745,8.7193,0.9156,31.123,6.7301,3.6725,0.767283051,1,42.771
05-Aug-20,128.3438,1.39256371,11.66861144,5.2754,1.3713,1.3262,767.98,6.9514,3792.98,21.992,6.2855,0.843597098,74.9086,3.412,105.6,1193.5,0.30565,4.2005,39.9913,22.4068,1.506931887,8.9915,,3.545,49.114,3.7143,3.64,73.2806,,1.3713,17.1875,8.7057,0.91025,31.008,6.7575,3.6725,0.761991847,1,42.553
06-Aug-20,128.1759,1.387539892,11.65501166,5.3425,1.3696,1.3292,774.82,6.9466,3775.95,22.125,6.2906,0.844380647,74.8591,3.409,105.53,1190.3,0.30545,4.1875,39.9385,22.3652,1.50579732,8.9959,,3.545,49.054,3.724,3.64,73.0397,,1.3696,17.5526,8.6804,0.90855,31.069,6.7574,3.6725,0.759214972,1,42.718
07-Aug-20,,1.387539892,11.7370892,5.4221,1.3724,1.3377,777.18,6.9605,,22.241,6.303,0.84623847,74.9556,3.409,105.58,1184.3,,4.1975,39.9069,22.4892,1.496333982,9.0068,,3.547,49.055,3.7302,,73.6376,,1.3724,17.53135,8.7051,0.9139,31.174,6.7682,,0.764672147,1,42.642
10-Aug-20,128.5697,1.395673412,11.77856302,5.3927,,1.3354,784.28,6.9666,3769.67,22.262,6.3316,0.850123268,74.878,3.414,,1185.9,0.30575,4.194,39.8472,22.485,1.514921982,9.036,0.3845,3.556,49.082,3.7393,3.64,73.775,3.75,,,8.7498,0.9183,31.169,6.7432,3.6725,0.767754319,1,42.461
11-Aug-20,128.726,1.393339836,11.80637544,5.4279,1.3726,1.3291,796.58,6.9528,3770.22,22.194,6.32,0.848680302,74.8436,3.402,106.16,1186.7,0.30585,4.1985,39.8294,22.349,1.512859304,8.967,0.3845,3.56,49.038,3.739,3.64,73.1522,3.75,1.3726,17.48775,8.7457,0.9119,31.109,6.7678,3.6725,0.764000306,1,42.453
12-Aug-20,128.6913,1.404889014,11.75088132,5.4545,1.3751,1.3254,793.61,6.9474,3749.3,22.185,6.3267,0.849545493,74.8286,3.406,106.6,1184.9,0.3061,4.1985,39.9252,22.3457,1.529519731,8.9596,0.3845,3.565,48.97,3.7558,3.64,73.2351,3.75,1.3751,17.4339,8.7564,0.9131,,6.7337,3.6725,0.766665389,1,42.534
13-Aug-20,128.3728,1.39431121,11.69590643,5.3795,1.3714,1.3217,792.69,6.9439,3755.61,22.082,6.2938,0.845094228,74.8369,3.406,106.66,1186,0.3058,4.1895,39.924,22.2628,1.520681265,8.886,0.3845,3.57,48.962,3.7176,3.64,73.6067,3.75,1.3714,17.4648,8.6788,0.9102,31.047,6.7321,3.6725,0.763329644,1,42.506
14-Aug-20,128.4713,1.397233478,11.69590643,5.3846,1.3733,1.325,793.32,6.9479,3767.05,22.105,6.3041,0.846525015,74.7721,3.404,106.96,1183.6,,4.2025,39.894,22.0313,1.52975371,8.9226,,3.573,48.89,3.7227,,73.2157,,1.3733,17.44775,8.7102,0.91035,31.066,6.7288,,0.763096646,1,42.5
