Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-May-17,,1.335826877,0.376,,,3.1978,,,665.41,,2947.85,,,,,,,,32441,,111.45,,,0.3043,1.9324,,,,,1.458363716,,0.3845,,,,,3.64,,3.75,,,,,0.9947,,,,3.6725,,1,
02-May-17,109.3475,1.326435867,0.376,9.975,10.41666667,3.1978,1.3941,1.372,666.95,6.8973,2947.85,24.639,6.8136,0.916170408,285.98,106.04,64.2072,13316,32440,,112,315.22,1133.4,0.3043,1.9324,4.3275,34.9863,18.7731,102.79,1.443626389,8.5918,0.3845,104.8252,3.247,49.9,3.8675,3.64,56.9518,3.75,1.3941,13.2864,151.9,8.8419,0.9944,34.539,6.7341,,3.6725,0.773754256,1,28.1
03-May-17,109.2373,1.333333333,0.376,9.975,10.43841336,3.1718,1.3938,1.3714,666.95,6.8936,2945.53,24.607,6.8112,0.915834783,286.06,106.19,64.1439,13297,32439,3.613,,315.35,,0.3043,1.9324,4.3145,34.8375,18.8031,102.67,1.438641922,8.5977,0.3845,104.8355,3.249,50.054,,3.64,57.0927,3.75,1.3938,13.36725,151.9,8.8172,0.9907,34.447,6.7619,2.416,3.6725,0.773634535,1,
04-May-17,109.2325,1.349892009,0.376,9.975,10.49317943,3.1483,1.397,,668.98,6.8964,2930.17,24.499,6.8056,0.915164272,285.97,106.29,64.2115,13330,32443,3.616,,315.68,1130.7,0.30445,1.9324,4.323,34.7899,19.0019,102.65,1.4522219,8.676,0.3845,104.8413,,49.933,3.863,3.64,57.5714,3.75,1.397,13.55315,152.0391,8.8419,0.9923,34.592,6.7604,2.43138,3.6725,0.776036008,1,
05-May-17,109.209,1.355748373,0.376,9.975,10.50420168,3.1774,1.4015,1.3712,673.89,6.8986,2967.44,24.433,6.7849,0.912325518,284.84,106.08,64.3079,13339,,3.61,,318.09,,,1.9324,4.3365,34.7189,19.0137,102.7,1.456239988,8.6692,0.3845,104.8495,3.27,49.927,3.849,3.64,58.5382,3.75,1.4015,13.6283,152.0455,8.8382,0.9898,34.625,6.7703,,3.6725,0.77309625,1,28.024
08-May-17,109.2762,1.348617667,0.376,9.975,10.49317943,3.1758,1.4037,1.3705,674.88,6.9034,2961.78,,6.8008,0.91424392,284.68,106.19,64.2154,13324,32444,3.604,112.75,318.09,1132.1,0.30425,1.9324,4.3335,34.6691,19.1164,103,1.448225923,8.6364,0.3845,104.8559,3.282,49.905,3.8391,3.64,,3.75,1.4037,13.57495,152.3154,8.8039,0.9929,34.643,6.7718,2.44571,3.6725,0.771604938,1,28.024
09-May-17,109.4969,1.360174102,0.376,9.975,10.55966209,3.1932,1.4067,1.3728,676.32,6.9065,2959.26,24.497,6.8328,0.918442322,285.9,106.12,64.5065,13317,32446,3.603,113.5,318.09,1132.1,0.3044,1.9324,4.3405,34.6504,19.1364,102.77,1.445504481,8.646,0.3845,104.8638,3.286,49.855,3.8741,3.64,,3.75,1.4067,13.57495,152.3154,8.8461,1.0026,34.703,6.7781,2.46375,3.6725,0.773664462,1,28.077
10-May-17,109.5353,1.357588922,0.376,9.975,10.49317943,3.1851,,1.3672,679.05,6.9035,2967.24,24.486,6.8378,0.918948723,286.27,106.25,,13355,32449,3.605,113.85,318.43,1132.4,0.3046,1.9324,,34.6768,18.9587,103.46,1.449275362,8.6781,0.3845,104.8581,3.285,49.914,3.8777,3.64,58.0824,3.75,,13.51135,,8.878,1.0068,,6.742,2.46292,3.6725,0.772379702,1,28.046
11-May-17,109.6745,1.360174102,0.376,9.975,10.46025105,3.16,1.4112,1.3707,672.92,6.9032,2949.35,24.495,6.8509,0.920810313,285.49,105.71,64.438,,32451,3.61,114.15,316.25,1134.5,0.3047,1.9324,4.3515,34.9062,18.9039,103.4,1.465201465,8.5939,0.3845,104.7836,3.283,49.963,3.8744,3.64,57.1161,3.75,1.4112,13.3822,,8.8671,1.0076,34.77,6.7497,2.47471,3.6725,0.775524448,1,28.028
12-May-17,109.5497,1.354096141,0.376,9.975,10.43841336,3.1553,1.4091,1.3714,671.55,6.9034,2933.92,24.435,,0.919455682,285.58,104.81,64.3043,13340,,3.61,113.88,315.5,1130.4,0.3047,1.9324,4.348,35.0192,18.7594,103.04,1.462415911,8.6121,0.3845,104.8414,3.277,49.933,3.8837,3.64,57.164,3.75,1.4091,13.44085,152.3,8.8933,1.0076,34.721,6.7252,2.49694,3.6725,0.777907429,1,27.975
15-May-17,109.1323,1.351533991,0.376,9.975,10.3626943,3.1284,1.4032,1.3641,671.03,6.898,2918.69,24.124,6.7804,0.911410864,282.88,103.26,64.1188,13319,32449,3.598,113.4,313.52,1126.8,0.30445,1.9324,4.3365,35.1218,18.67,102.88,1.454757056,8.5057,0.3845,104.8279,3.26,49.813,3.8463,3.64,56.5258,3.75,1.4032,13.1944,152.3769,8.8248,0.9982,34.6,6.7384,2.49414,3.6725,0.773514851,1,28.042
16-May-17,108.9417,1.347164219,0.376,9.975,10.33057851,3.1005,1.3981,1.3596,668.03,6.8934,2883.87,23.888,6.727,0.90424089,279.57,102.64,64.0758,13298,32447,3.606,113.49,312.04,1125.4,0.3043,1.9324,4.3135,35.0342,18.6183,102.57,1.448645516,8.4924,0.3845,104.8529,3.256,49.71,3.7932,3.64,56.2603,3.75,1.3981,13.13335,152.3,8.7901,0.99,34.489,6.7323,2.49992,3.6725,0.775674837,1,28.059
