Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
02-Mar-20,119.8396,1.533272002,11.17318436,4.494,1.3905,1.3356,818.32,6.9623,3539.86,22.952,6.7191,0.899118864,72.242,,107.67,1215.3,0.3056,4.2015,,19.6985,1.607975559,9.3547,0.3845,3.441,50.897,3.9023,3.64,66.3274,3.75,1.3905,15.6649,9.517,0.9568,31.361,,3.6725,0.782227785,1,39.191
03-Mar-20,119.6287,1.526251526,11.12347052,4.4877,1.3908,1.3363,817.45,6.9796,3512.17,22.919,6.7221,0.899523253,72.8733,3.461,108.32,1200.3,0.30535,4.205,37.4136,19.2837,1.596933887,9.2946,0.3845,3.425,50.856,3.8804,3.64,66.4437,3.75,1.3908,15.55075,9.5073,0.95785,31.548,,3.6725,0.782136013,1,39.558
04-Mar-20,119.5128,1.516300227,11.0864745,4.5252,1.3869,1.3392,809.81,6.9331,3455.56,22.779,6.717,0.898876404,73.5603,3.46,107.35,1191.4,0.30535,4.183,37.2825,19.5335,1.589825119,9.263,0.3845,3.42,50.686,3.8536,3.64,66.0784,3.75,1.3869,15.2777,,,31.375,,3.6725,0.781463681,1,40.124
05-Mar-20,119.634,1.510574018,11.04972376,4.6201,1.3865,1.3415,812.19,6.9393,3458.45,22.665,6.6785,0.893894699,73.2824,3.466,107.31,1186.4,0.30535,4.1655,37.2865,19.8095,1.590077914,9.2706,0.3845,,50.582,3.8479,3.64,66.1854,3.75,1.3865,15.4305,9.4787,0.9527,31.464,6.7514,3.6725,0.773874013,1,40.858
06-Mar-20,119.1227,1.514692517,11.16071429,4.6453,1.3858,1.3421,823.28,6.9492,3522.41,22.459,6.5894,0.882145378,73.6629,3.486,106.24,1185,,4.1875,37.2649,20.1623,1.583029919,9.261,,,50.604,3.8231,,67.5175,,1.3858,,9.4134,0.935,31.61,6.7334,,0.768580432,1,41.64
09-Mar-20,119.1882,,11.29943503,4.7373,1.381,1.3598,828.95,6.938,3584.58,22.265,6.5202,0.872905028,73.9538,3.508,102.1,1191.4,0.30485,4.2085,37.1655,21.1117,1.579279848,9.5059,0.3845,3.499,50.702,3.7899,3.64,,,1.381,15.72325,9.3945,0.92575,31.513,6.7373,3.6725,0.763300511,1,43.199
10-Mar-20,119.4536,1.522997259,11.18568233,4.6687,1.3854,1.3731,841.06,6.9442,3803.6,22.57,6.5596,0.877963126,,,103.25,1201.4,0.30545,4.226,37.0818,21.0267,1.582779361,9.52,0.3845,3.494,50.626,3.8058,3.64,72.0208,,1.3854,15.9067,9.4346,0.93225,31.427,6.75,3.6725,0.767106474,1,43.237
11-Mar-20,119.6872,1.537279016,11.22334456,4.6732,1.3901,1.3745,834.22,6.9544,3780.39,22.737,6.5919,0.882145378,73.8128,,105,1196.7,0.30595,4.2355,37.3268,21.213,1.597188947,9.5764,0.3845,3.507,50.513,3.8186,3.64,71.472,3.75,1.3901,16.05785,9.4804,0.93555,31.491,6.7481,3.6725,0.773993808,1,43.414
12-Mar-20,119.719,1.54870683,11.37656428,4.8825,1.3989,1.382,835.48,6.98,3835.15,23.31,6.6483,0.889679715,74.1694,3.639,104,1192.8,,4.253,,22.1518,1.597444089,10.1141,0.3845,3.543,50.507,3.8642,3.64,74.0274,3.75,1.3989,16.45515,9.5634,0.9394,31.567,6.7652,3.6725,0.785422557,1,44.452
13-Mar-20,,1.585539876,11.42857143,4.7355,1.4125,1.3901,852.06,6.986,4034.66,23.449,6.7302,0.900576369,74.0694,3.652,105.08,1202,,4.295,37.8151,21.9288,1.63132137,9.9933,,3.526,50.86,3.9067,,73.1882,,1.4125,16.1066,9.7516,0.9486,31.958,6.7732,,0.798913478,1,44.449
16-Mar-20,120.4463,1.619170984,11.4416476,4.9464,1.4182,1.3964,836.66,7.0052,3941.92,24.169,6.6981,0.896298288,74.2723,3.728,106.9,1222.2,,4.301,38.2676,,1.655629139,10.2864,0.3845,3.544,51.118,3.9231,3.64,74.1262,3.75,1.4182,,9.6364,0.9434,31.993,6.7553,3.6725,0.811227387,1,45.542
17-Mar-20,120.6534,1.63371998,11.46788991,5.0489,1.4213,1.4175,850.51,7.0036,4099.93,24.569,6.805,0.910580951,74.0309,3.862,106.58,1219.6,,4.33,38.6671,23.0573,1.648261085,10.4774,0.3845,3.549,,4.046,3.64,73.8896,3.75,1.4213,16.69235,9.809,0.9581,32.168,6.7539,3.6725,0.82552524,1,45.595
18-Mar-20,121.37,1.661681622,11.56069364,5.1101,1.4275,1.4496,855.09,7.0213,4044.55,24.834,6.8348,0.914578379,74.1727,3.827,107.35,1241.2,,4.358,39.0972,23.9008,1.681520094,10.7015,0.3845,3.565,51.174,4.0749,3.64,77.2131,3.75,1.4275,17.0455,9.9542,0.96085,32.362,6.7471,3.6725,0.838715088,1,45.942
19-Mar-20,121.938,1.795009873,11.84834123,5.1437,1.4523,1.4495,862.69,7.0834,4128.38,25.567,6.9189,0.9258402,75.0583,3.683,108.85,1237.8,,4.4065,39.2464,24.0868,1.773049645,11.4031,0.3845,3.563,51.32,4.2421,3.64,80.157,3.75,1.4523,17.3878,10.3285,0.9799,32.65,6.7552,3.6725,0.866476042,1,45.795
20-Mar-20,122.8918,1.708525542,11.84834123,5.0241,1.4501,1.4332,867.83,7.0551,4153.91,25.406,6.9759,0.933968432,,3.597,,1280.1,,4.4045,39.3515,24.1113,1.747335314,11.3211,,3.52,51.215,4.24,,78.0443,,1.4501,17.26275,10.2441,0.9835,32.523,,,0.850665646,1,44.636
23-Mar-20,123.5367,1.735508504,11.96172249,5.0798,,1.4482,851.01,7.111,,25.629,6.9281,0.9273857,75.8814,3.698,110.18,1254.1,0.3099,4.445,39.3609,25.0782,1.783166904,11.3668,0.3845,3.53,50.947,4.2654,3.64,80.8815,3.75,1.4592,17.6003,10.4371,0.9879,32.975,6.745,3.6725,0.867227474,1,44.795
