Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
03-Apr-17,110.0762,1.315443304,0.376,9.975,10.54852321,3.1678,1.3957,1.3384,663.97,,2885.57,25.367,6.9763,0.937998312,289.72,113.46,64.9103,13324,32425,3.628,111.3,313.49,1119.3,0.305,1.9324,4.426,35.3156,18.732,103.76,1.426533524,8.5797,0.3845,104.8566,3.245,50.219,3.9664,3.64,56.1396,3.75,1.3957,13.5034,151.6,8.9191,1.003,34.311,6.7464,2.33473,3.6725,0.79987202,1,28.49
04-Apr-17,110.2009,1.319957761,0.376,9.975,10.62699256,3.1161,1.3968,1.3425,658.16,,2866.87,25.404,6.9829,0.938878978,289.9,114.36,,13326,32429,3.646,110.49,312.69,1113.8,0.3049,1.9324,4.4315,35.3107,18.8334,103.91,1.428163382,8.618,0.3845,104.8524,3.25,50.144,3.989,3.64,56.5553,3.75,1.3968,14.499,151.6,8.9706,1.0036,34.413,6.7423,2.34055,3.6725,0.803341902,1,28.525
05-Apr-17,110.1674,1.319261214,0.376,9.975,10.63829787,3.1225,1.3979,1.3409,661.42,6.8946,2869.32,25.37,6.9633,0.936504963,290.14,112.46,65.0438,13329,32428,3.653,110.79,312.08,1118.9,0.3049,1.9324,4.4295,35.3791,18.7192,104.04,1.43328078,8.5845,0.3845,104.8556,3.247,50.158,3.9783,3.64,55.894,3.75,1.3979,13.72785,151.6,8.9764,1.003,34.526,6.7532,2.32914,3.6725,0.801378371,1,28.539
06-Apr-17,110.1818,1.325908247,0.376,9.975,10.66098081,3.0917,1.4016,1.3418,657.74,6.8972,2857.65,25.076,6.9707,0.937558597,291.17,112.47,64.9791,13327,32431,3.648,110.5,312.94,1124,0.3049,1.9324,4.4365,35.3717,18.7696,103.97,1.43472023,8.5963,0.3845,104.8559,3.246,50.163,3.9792,3.64,56.4369,3.75,1.4016,13.8404,151.6,9.0001,1.0034,,6.7626,2.31712,3.6725,0.802825947,1,28.439
07-Apr-17,110.3543,1.329256945,0.376,9.975,10.64962726,3.1154,1.4017,1.3395,656.51,6.899,2853.1,24.999,6.9956,0.940733772,291.86,112.4,,13341,,3.649,110.43,313.02,1131,0.3049,1.9324,4.4375,35.3153,18.656,103.86,1.435956347,8.6155,0.3845,104.8515,3.245,50.173,3.9755,3.64,56.9201,3.75,1.4017,13.72135,151.6,9.0129,1.0055,34.629,6.774,2.30758,3.6725,0.804926148,1,
10-Apr-17,110.4454,1.335113485,0.376,9.975,10.69518717,3.1296,1.4076,1.3349,656.47,6.908,2858,25.082,7.03,0.945358291,293.37,112.58,64.4418,13323,32439,,111.42,313.21,1134.6,0.30525,1.9324,4.4395,35.3541,18.6923,102.86,1.443418014,8.6446,0.3845,104.8569,3.244,50.166,3.9956,3.64,57.3896,3.75,1.4076,13.91,,9.0767,1.0098,34.654,6.7719,2.32839,3.6725,0.806061583,1,28.443
11-Apr-17,110.3112,1.332977873,0.376,9.975,10.64962726,3.1403,1.407,1.3332,654.22,6.9023,2867.13,25.112,7.0057,0.941974378,293.9,112.25,64.5438,13282,,,110.8,311.37,1141.6,0.30525,1.9324,4.4345,35.3686,18.7646,103.23,1.438021283,8.595,0.3845,104.8619,3.249,49.779,4.0009,3.64,56.9552,3.75,1.407,13.8124,151.6,9.0907,1.007,34.605,6.7522,2.34319,3.6725,0.804764204,1,28.479
12-Apr-17,110.3591,1.333511135,0.376,9.975,10.61571125,3.1418,1.4015,1.33,652.8,6.8928,2868.6,25.172,7.0126,0.942951438,293.35,111.86,64.692,13298,32438,3.654,109.48,311.76,1145.8,0.305,1.9324,4.4325,35.3701,18.7528,103.2,1.439263097,8.5842,0.3845,104.8615,3.252,49.67,4.0026,3.64,56.7556,3.75,1.4015,13.6908,151.6133,9.0292,1.0077,34.525,6.7481,2.34436,3.6725,0.800192046,1,28.514
13-Apr-17,110.3208,1.317696666,0.376,9.975,10.5374078,3.1457,1.394,1.3275,653.65,6.8846,2872.55,25.122,,0.940733772,293.43,,64.3165,13264,32436,3.647,108.85,311.71,1145.2,0.3047,1.9324,4.4235,35.3421,,103.4,1.429796969,,0.3845,104.8634,,,3.9886,3.64,56.6019,3.75,1.394,13.526,,8.9797,1.0045,,6.746,2.3533,3.6725,0.797384579,1,
14-Apr-17,110.3015,,0.376,,,3.1263,,,,6.8866,,,,,,,,,,,109.17,310.87,1131.9,0.3047,1.9324,4.4025,35.3709,,103.05,,,0.3845,104.8575,,,3.9911,3.64,56.2945,3.75,,,,,1.0042,,6.7291,2.34438,3.6725,,1,
17-Apr-17,110.1625,,0.376,9.975,,3.1263,1.395,1.3289,650,6.8869,2872.55,,,,,,64.4053,13255,32439,,108.3,310.81,1138.8,0.30485,1.9324,4.404,35.3663,18.5582,103.06,,,0.3845,104.86,,49.53,,3.64,56.2505,3.75,1.395,,151.6,,1.0037,34.267,,2.3563,3.6725,,1,
18-Apr-17,109.9852,1.322751323,0.376,9.975,10.47120419,3.103,1.3983,1.3377,647.47,6.8887,2854.89,25.053,6.9632,0.936154278,293.79,111.01,64.5657,13299,32438,3.665,109.1,310.66,1136.5,0.30485,1.9324,4.4085,35.3457,18.4863,103.14,1.427347987,8.5277,0.3845,104.8666,3.25,49.535,3.98,3.64,55.9793,3.75,1.3983,13.35595,151.9,8.994,1.0019,34.385,,2.3578,3.6725,0.789889415,1,28.431
19-Apr-17,109.9421,1.329610424,0.376,9.975,10.42752868,3.0952,1.3974,1.346,647.68,6.8862,2837.9,24.985,6.9359,0.932400932,292.19,110.03,64.5443,13299,32437,3.667,108.55,311.46,1137.9,0.30445,1.9324,4.407,35.3254,18.8374,103.35,1.419647927,8.5341,0.3845,104.87,3.248,49.603,3.9571,3.64,56.1753,3.75,1.3974,13.31235,151.9,8.9557,0.9964,34.308,6.7468,2.368,3.6725,0.778846528,1,28.444
20-Apr-17,109.8174,1.332090049,0.376,9.975,10.38421599,3.1288,1.3979,1.3482,647.68,6.8857,2856.48,25.043,6.9224,0.930665426,290.68,,64.6364,13328,32440,3.664,108.95,312.38,1139.8,0.30445,1.9324,4.401,35.3211,18.8187,103.34,1.421666193,8.5733,0.3845,104.8655,,49.709,3.9588,3.64,56.4165,3.75,1.3979,13.1303,,8.945,0.9962,34.371,6.7523,2.4037,3.6725,0.781158458,1,
21-Apr-17,109.9996,1.327140013,0.376,9.975,10.38421599,3.1447,1.3977,1.3506,,6.8813,2863.39,25.179,6.9517,0.93475416,292.6,109.69,64.5701,13320,,3.681,109.25,312.74,1141.4,,1.9324,4.395,35.2712,18.8413,103.38,1.429796969,8.6444,0.3845,104.8609,3.241,49.812,3.9841,3.64,56.2307,3.75,1.3977,13.14395,151.9,8.9772,0.9984,34.411,6.7712,2.4124,3.6725,0.78167748,1,28.452
24-Apr-17,109.4003,1.322926313,0.376,9.975,10.30927835,3.1447,1.395,1.3492,650.65,6.8861,2868.89,24.706,6.8575,0.921828909,287.14,107.8,64.4757,,32437,3.649,110.04,311.89,1136.6,0.3043,1.9324,,35.1956,18.6521,103.38,1.422879909,8.5223,0.3845,104.8593,3.24,49.788,3.906,3.64,56.0794,3.75,1.395,12.97225,151.9,8.8649,0.9947,34.373,6.7629,2.42129,3.6725,0.780122479,1,28.383
25-Apr-17,109.3763,,0.376,9.975,10.34126163,3.1245,1.3936,1.3592,653.71,6.8865,2871.98,24.58,6.831,0.918189331,286.19,107.54,64.2776,13296,,3.648,109.92,311.58,1131.7,0.3043,1.9324,4.38,35.0727,18.9225,103.1,,8.5537,0.3845,104.8603,3.244,49.804,3.8873,3.64,55.8453,3.75,1.3936,13.0692,151.8985,8.8317,0.9954,34.372,6.7737,2.42781,3.6725,0.780092051,1,28.247
26-Apr-17,109.4051,1.330494944,0.376,9.975,10.40582726,3.1571,1.3928,1.3593,660.04,6.8898,2899.13,24.735,6.8296,0.918020747,285.99,106.4,64.0013,13278,32435,3.634,111.35,312.44,1130.5,0.3042,1.9324,4.355,34.986,19.1119,102.8,1.44092219,8.5821,0.3845,104.8582,3.247,49.713,3.8757,3.64,56.3131,3.75,1.3928,13.2606,151.9,8.7602,0.9949,34.427,6.7438,2.38742,3.6725,0.779879119,1,28.109
27-Apr-17,109.4482,1.336005344,0.376,9.975,10.42752868,3.1841,1.395,1.3624,665.35,6.8944,2928.07,24.752,6.8364,0.919033177,286.63,106.63,64.1141,13299,32439,3.643,111.3,313.9,1125.1,,1.9324,4.346,35.0907,,102.57,1.449065353,8.5807,0.3845,104.8277,,49.699,3.8776,3.64,56.9707,3.75,1.395,,151.9,8.7684,0.993,34.507,6.7388,2.4189,3.6725,0.775193798,1,
28-Apr-17,109.2661,1.337792642,0.376,9.975,10.42752868,3.1757,1.3964,1.3662,664.28,6.8977,2944.31,24.629,6.8054,0.914913083,285.8,106.06,64.217,13327,32293,3.619,111.25,314.4,1130.1,0.3042,1.9324,4.3475,35.0007,18.9594,102.6,1.454122437,8.5309,0.3845,104.798,3.242,49.699,3.8696,3.64,56.9838,3.75,1.3964,13.2424,151.9,8.8386,0.9902,34.62,6.7336,2.4111,3.6725,0.772707955,1,28.109
