Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
03-Feb-20,119.7394,1.493428913,10.94091904,4.2469,1.3681,1.3275,799.11,7.0213,3423.24,22.75,6.753,0.903668896,71.5803,3.446,108.52,1187.8,0.3038,4.1155,36.8595,,1.547029703,9.2707,0.3845,3.372,50.855,3.8864,3.64,63.9091,3.75,1.3681,14.8794,9.6347,0.96475,31.191,6.7382,3.6725,0.765960706,1,37.568
04-Feb-20,119.8922,1.488316714,10.90512541,4.2375,1.3708,1.3278,790.92,6.9935,3401.56,22.761,6.764,0.905141202,71.135,,108.61,1196,0.3038,4.117,36.799,18.6797,1.549426712,9.2277,0.3845,3.36,50.946,3.8773,3.64,63.4342,3.75,1.3708,14.7965,9.631,0.96855,30.982,6.7473,3.6725,0.768432781,1,37.583
05-Feb-20,119.9082,1.484119917,10.91703057,4.2443,1.3806,1.3289,781.78,7.0011,3368.87,22.732,6.7793,0.907194049,71.2664,3.452,109.43,1189.4,0.3038,4.121,36.8202,18.6245,1.541307028,9.1784,0.3845,3.359,50.763,3.8654,3.64,63.1742,3.75,1.3806,14.7011,9.5698,0.9716,31.099,6.7615,3.6725,0.765638159,1,37.578
06-Feb-20,120.0716,1.479289941,10.88139282,4.2471,1.3853,1.329,776.99,6.9701,3355.44,22.627,6.7913,0.908843043,71.2558,3.439,109.89,1188.5,0.3041,4.1215,36.9076,18.6645,,9.2055,0.3845,3.369,50.841,3.8672,3.64,62.7977,3.75,1.3853,14.81685,9.5882,0.9746,31.078,6.765,3.6725,0.771426367,1,37.575
07-Feb-20,120.277,1.488538255,10.94091904,4.307,1.3856,1.3305,779.12,6.9849,3378.43,22.817,6.8123,0.911660133,71.2476,3.426,109.89,1181.4,,4.135,36.961,18.7763,1.549907006,9.2691,,3.385,50.78,3.8947,,63.472,,1.3856,14.97425,9.6439,0.97675,31.191,6.7659,,0.773365299,1,37.724
10-Feb-20,120.3666,1.492760113,11.00110011,4.3189,1.3896,1.3319,788.8,6.9825,3408.35,22.851,6.8235,0.913158616,71.3046,3.422,109.64,1187.2,0.3044,4.1455,37.0349,18.7653,1.560792883,9.2401,0.3845,3.392,50.783,3.8996,3.64,63.7708,3.75,1.3896,15.02005,9.652,0.9778,,6.7646,3.6725,0.773874013,1,37.752
11-Feb-20,120.5194,1.490535102,10.97694841,4.3142,1.3877,1.3292,795.88,6.9749,3440.96,22.897,6.8545,0.917347032,71.2291,,,1189.8,0.3046,4.1405,37.0928,18.674,1.567152484,9.2609,0.3845,3.387,50.782,3.9041,,63.949,3.75,1.3877,14.86745,9.6642,0.97785,31.193,6.7713,3.6725,0.773634535,1,37.773
12-Feb-20,120.5141,1.486325803,10.92896175,4.336,1.3859,1.3254,792.48,6.973,3432.89,22.792,6.8461,0.916254352,71.258,3.423,109.85,1184.1,0.3046,4.134,37.1372,18.6308,1.553036186,9.2033,0.3845,3.381,50.7,3.901,3.64,63.047,3.75,1.3859,14.76715,9.6199,0.97485,31.162,6.7396,3.6725,0.770267668,1,37.91
13-Feb-20,120.6459,1.488316714,10.98901099,4.3383,1.3878,1.3256,788.33,6.9815,3394.8,22.851,6.876,0.920217171,71.4699,3.431,109.88,1179.8,0.3048,4.139,37.1977,18.6458,1.552072016,9.2404,0.3845,3.383,50.569,3.9104,3.64,63.6016,3.75,1.3878,14.87675,9.643,0.97865,31.146,6.7338,3.6725,0.770208341,1,38.053
14-Feb-20,120.783,1.488316714,10.97694841,4.3157,1.3897,1.3249,795.12,6.9833,3385.11,22.897,6.8911,0.922339052,71.3865,3.434,109.85,1181.5,,4.141,37.2573,18.5712,1.552795031,9.2472,,3.38,50.504,3.9098,,63.4536,,1.3897,14.86455,9.6827,0.98155,31.158,6.7431,,0.767400813,1,37.916
18-Feb-20,120.8515,1.494321578,11.02535832,4.3465,1.3905,1.3258,791.95,7.002,3378.29,23.023,6.9066,0.924556213,71.4013,3.416,109.75,1182.2,0.3048,4.1495,37.3707,18.5952,1.557389815,9.3272,0.3845,3.383,50.565,3.9448,3.64,63.7698,3.75,1.3905,15.05305,9.7426,0.9809,31.233,6.7137,3.6725,0.766841762,1,38.046
19-Feb-20,120.9885,1.493428913,11.01321586,4.3722,1.3909,1.3231,796.9,6.9929,3410.24,23.113,6.916,0.925925926,,3.424,110.05,1188.1,0.30515,4.1595,37.4673,18.591,1.562988434,9.2757,0.3845,3.382,50.613,3.9556,3.64,63.6873,3.75,1.3909,14.94475,9.7941,0.98415,31.187,6.743,3.6725,0.77000077,1,38.064
20-Feb-20,121.0887,1.503759398,11.0619469,4.3867,1.4007,1.3254,797.4,7.0102,3400.98,23.205,6.9213,0.926784059,71.5899,3.432,111.2,1190.8,0.3056,4.1845,37.545,18.7992,1.564945227,9.31,0.3845,3.389,50.573,3.9621,3.64,63.7413,3.75,1.4007,15.0949,9.8108,0.98275,31.33,6.7544,3.6725,0.77688005,1,38.254
21-Feb-20,121.0571,1.514004542,11.0864745,4.3918,1.3999,1.3224,804.74,7.039,3403.5,23.206,6.9162,0.9258402,,3.424,112.05,1197,,4.1915,,18.9138,1.578282828,9.3392,,3.391,50.622,3.9623,,64.3008,,1.3999,15.0911,9.8083,0.9818,31.614,6.7566,,0.772439364,1,38.378
24-Feb-20,120.9095,1.513088213,11.0619469,,,1.3279,809.82,7.0335,3398.05,23.284,6.9051,0.924385284,71.8522,3.437,,1205.6,0.3056,4.2215,37.6001,19.1197,1.58202816,9.3666,0.3845,3.401,50.767,3.9772,3.64,,3.75,1.4013,15.1189,9.7791,0.98025,31.725,,3.6725,0.774953503,1,
25-Feb-20,120.7883,1.51194436,11.04972376,,1.3968,1.3281,810.2,7.0142,3431.6,23.269,6.8912,0.922509225,71.8598,3.429,110.92,1217.7,,4.225,37.6579,19.0878,1.577287066,9.3727,0.3845,3.402,,3.9624,3.64,64.9213,3.75,1.3968,15.2032,9.723,0.9778,31.672,,3.6725,0.771277621,1,
26-Feb-20,120.7145,1.516070346,11.0864745,4.4353,1.3981,1.3307,807.96,7.0223,3425.22,23.308,6.8699,0.91954023,71.7291,3.442,110.31,1212.7,,4.2395,37.648,19.1585,1.584534939,9.3897,0.3845,3.409,51.014,3.9573,3.64,65.5177,3.75,1.3981,15.1564,9.7187,0.975,31.87,,3.6725,0.773275595,1,38.603
27-Feb-20,120.5406,1.525553013,11.11111111,4.4758,1.3968,1.3361,811.1,7.0128,3441.88,23.062,6.8155,0.912075885,71.6124,3.434,110.31,1216.8,,4.2225,37.6425,19.3973,1.588814744,9.3869,0.3845,3.426,51.047,3.9413,3.64,65.6097,3.75,1.3968,15.37685,9.6752,0.97075,31.796,6.7562,3.6725,0.777091347,1,38.96
28-Feb-20,120.0978,1.532801962,11.19820829,4.4981,1.3977,1.3429,816.26,7.0006,3507.11,23.124,6.8072,0.910995718,72.1895,3.467,109.4,1215.9,,4.226,37.5921,19.776,1.586042823,9.4642,0.3845,3.448,50.937,3.9255,,66.9909,,1.3977,15.54675,9.6749,0.96615,31.636,6.7705,,0.776276976,1,39.152
