Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Jun-16,110.4901,1.375515818,0.376,9.975,11.21076233,3.5945,1.3794,1.3091,689.81,6.5894,3089.65,24.186,6.657,0.89493467,281.26,124.53,67.3526,13671,30480,3.853,110.69,336.86,1190.5,0.3022,1.9324,4.1345,35.4421,18.5299,107.52,1.471453796,8.3303,0.3845,104.8301,3.377,46.724,3.935,3.64,66.6156,3.75,1.3794,15.6792,145.955,8.3322,0.99,35.694,6.6436,2.11394,3.6725,0.692233144,1,31.024
02-Jun-16,110.5294,1.381406272,0.376,9.975,11.18568233,3.612,1.3755,1.308,693.61,6.5779,3117.83,24.167,6.6485,0.893814802,279.69,124.25,67.2533,13695,30479,3.854,109.05,337.71,1192.2,0.3019,1.9324,4.1625,35.5183,18.6097,107.88,1.466490688,8.3447,0.3845,104.729,,46.688,3.9204,3.64,66.7491,3.75,1.3755,15.6023,145.908,8.2831,0.9869,35.618,6.6283,2.1208,3.6725,0.692952671,1,
03-Jun-16,109.9988,1.380071764,0.376,9.975,11.04972376,3.5955,1.376,1.2948,691.36,6.5852,3110.88,24.221,6.6686,0.896539358,280.36,124.87,67.2415,13612,,3.87,108.96,337.77,1189.6,0.3019,1.9324,4.15,35.5832,18.6283,107.68,1.46713615,8.3246,0.3845,104.7244,,46.563,3.9384,3.64,66.8529,3.75,1.376,15.5275,145.95,8.3169,0.9918,35.571,6.6305,2.12962,3.6725,0.694058856,1,
06-Jun-16,109.753,1.364070386,0.376,9.975,10.89324619,3.5403,,1.2856,683.27,6.5652,,23.805,6.5536,0.881134902,274.46,123.18,66.9614,13478,30488,3.831,106.94,335.1,,0.3013,1.9324,4.1055,35.5451,18.5889,107.61,,8.1888,0.3845,104.6927,3.318,46.493,3.8602,,65.7894,3.75,1.3618,14.96795,145.925,,0.975,35.36,6.6378,2.13723,3.6725,0.694830461,1,30.618
07-Jun-16,109.7235,1.34643867,0.376,9.975,10.8577633,3.5092,1.3582,1.2789,680.55,6.572,3017.71,23.815,6.553,0.881212548,273.9,122.53,66.8305,13375,30487,3.818,107.77,333.88,1186.5,0.3013,1.9324,4.077,35.4532,18.5067,107.14,1.448645516,8.127,0.3845,,3.305,46.241,3.8298,,65.2089,3.75,1.3582,14.87055,145.9,8.1198,0.966,35.292,6.6308,2.13152,3.6725,0.685494927,1,30.664
08-Jun-16,109.5368,1.341561578,0.376,9.975,10.79913607,3.4739,1.3534,1.2695,679.85,6.5704,2950.95,23.743,6.5358,0.878889084,273.12,122.52,66.737,13241,30486,3.826,107.05,331.59,1163.2,0.30115,1.9324,4.0625,35.37,18.1491,106.82,1.43328078,8.0906,0.3845,104.6383,3.292,46.187,3.815,3.64,64.6797,3.75,1.3534,,145.75,8.1126,0.9626,35.223,6.6342,2.13719,3.6725,0.686388908,1,30.58
09-Jun-16,109.8661,1.339584729,0.376,9.975,10.8577633,3.3892,,1.2731,673.14,,2905.23,23.815,6.5558,0.881600987,274.26,122.56,66.625,13231,30485,3.846,106.6,330.16,1156.5,0.301,1.9324,4.0355,35.3259,18.2742,106.76,1.404297149,8.1538,0.3845,104.4702,3.304,46.062,3.8126,3.64,63.7402,3.75,1.3483,14.843,145.7458,8.1123,0.9613,35.122,6.6498,2.14148,3.6725,0.691276096,1,30.688
10-Jun-16,109.9594,1.348617667,0.376,9.975,10.94091904,3.3811,1.3547,1.2736,678.18,,2942.13,23.905,6.5778,0.884642604,275.76,123.01,66.7948,13309,,3.849,107.08,333.97,1155.8,,1.9324,4.0705,35.2951,18.5046,106.81,1.407261469,8.2028,0.3845,104.2364,3.315,45.917,3.8545,3.64,64.7077,3.75,1.3547,15.03825,145.548,8.1949,0.9635,35.262,6.6423,2.13991,3.6725,0.693481276,1,30.819
13-Jun-16,110.1664,,0.376,9.975,11.01321586,3.4255,1.3594,1.2792,683.67,6.5842,2969.83,23.997,6.5989,0.887468939,277.06,123.16,67.0737,13341,30510,3.874,106.18,335.81,1163.1,0.3014,1.9324,4.0945,35.2753,18.7915,106.82,1.420051122,8.277,0.3845,104.3947,3.329,46.119,3.8943,3.64,,3.75,1.3594,15.2064,145.0131,8.2943,0.966,35.213,6.6555,2.18138,3.6725,0.706314451,1,31.012
14-Jun-16,110.3137,1.351168761,0.376,9.975,11.04972376,3.4527,1.3544,1.2835,685,6.5902,2990.35,24.088,6.6243,0.890868597,279.26,123.69,67.152,13273,30509,3.864,106,337.65,1172.8,0.3014,1.9324,4.0925,35.312,18.9814,107.38,1.419849496,8.3434,0.3845,104.6946,3.334,46.146,3.9483,3.64,66.0306,3.75,1.3544,15.3377,144.7474,8.2908,0.9658,35.175,6.6357,2.15254,3.6725,0.70601525,1,30.725
15-Jun-16,110.2597,1.356116084,0.376,9.975,11.03752759,3.4833,1.3559,1.2914,688.34,6.5893,3003.28,24.103,6.6212,0.89047195,279.68,123.51,67.1596,13398,30530,3.875,106.1,338.75,1172.5,0.30155,1.9324,4.101,35.3338,18.8672,107.59,1.432049262,8.3183,0.3845,104.5856,3.316,46.189,3.9351,3.64,65.9156,3.75,1.3559,15.24125,144.725,8.3104,0.9639,35.334,6.6372,2.16314,3.6725,0.704473406,1,30.568
16-Jun-16,110.525,1.352996888,0.376,9.975,11.11111111,3.4762,1.3504,1.3041,685.89,6.584,2989.56,24.224,6.6543,0.89493467,279.61,123.62,67.2068,13327,30529,3.871,104.7,337.96,1176.3,0.30105,1.9324,4.096,35.3298,18.9968,107.42,1.414627246,8.3943,0.3845,104.6226,3.333,46.394,3.9469,3.64,65.8618,3.75,1.3504,,144.75,8.3296,0.9655,35.199,6.6267,2.16808,3.6725,0.707764173,1,30.684
17-Jun-16,110.1271,1.353363107,0.376,9.975,11.01321586,3.4898,1.3495,1.2878,689.83,6.5885,3019.12,24.052,6.6076,0.888572952,279.39,,67.1682,13358,,3.863,104.7,338.59,1170.1,0.30105,1.9324,4.0985,35.4234,18.8527,107.58,1.418640942,8.3801,0.3845,104.6904,3.316,46.351,3.9412,3.64,65.4398,3.75,1.3495,15.2139,144.5893,8.3302,0.9626,35.284,6.6292,2.15638,3.6725,0.701459035,1,30.628
