Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Nov-17,115.2154,1.30565348,0.376,9.975,10.5374078,3.2763,1.362,1.2885,,6.6154,3039.19,22.008,6.4085,0.861178092,,105.94,64.5256,13592,34965,3.513,113.9,335.14,1121.2,0.30255,1.9324,4.2335,,19.1241,103.6,1.452011035,8.1476,0.3845,105.3463,,,,3.64,58.1557,3.75,1.362,14.1305,153.5915,8.3724,1.0004,33.173,6.7375,2.50195,3.6725,0.752049334,1,
02-Nov-17,115.2156,1.29617628,0.376,9.975,10.49317943,3.273,1.3587,1.2822,636.8,6.6026,3038.56,21.949,6.3906,0.858737656,266.89,106.14,64.593,13562,34950,3.506,114.02,335.15,1116.8,0.30255,1.9324,4.2275,,,103.35,1.446759259,8.1441,0.3845,105.4025,,51.686,3.6366,3.64,58.0869,3.75,1.3587,14.1305,153.698,8.399,0.9991,33.107,6.7084,2.50136,3.6725,0.7612088,1,
03-Nov-17,115.226,1.300390117,0.376,9.975,10.54852321,3.273,1.3612,1.2764,631.97,6.6246,3054.38,22.006,6.3842,0.85785365,267.06,106.16,64.5764,13500,,3.513,,334.1,1113.3,0.30255,1.9324,4.2325,34.251,19.185,103.38,1.444669171,8.1361,0.3845,105.4033,3.243,51.488,3.6408,3.64,58.4296,3.75,1.3612,14.1138,,8.4034,0.9991,33.115,6.7268,2.50047,3.6725,0.763854409,1,29.17
06-Nov-17,115.4331,1.306335728,0.376,9.975,10.57082452,3.2914,1.3644,1.2746,630.81,6.6358,,22.098,6.421,0.86281277,268.06,106.38,64.7267,13529,35057,3.513,114.37,334.52,1112.7,0.30275,1.9324,4.24,34.2613,19.0814,103.28,1.449485433,8.1432,0.3845,105.432,3.236,51.27,3.6585,3.64,,3.75,1.3644,14.1758,153.6598,8.4364,1.0017,33.165,6.739,2.50165,3.6725,0.762660159,1,29.167
07-Nov-17,115.5212,1.302083333,0.376,9.975,10.58201058,3.2845,1.3622,1.2785,632.97,6.6319,3055.57,22.132,6.4369,0.864902266,268.94,106.07,64.8064,13504,35099,3.516,113.77,332.9,1116.7,0.30275,1.9324,4.2265,34.2685,19.1349,103.49,1.438434983,8.177,0.3845,105.4461,3.238,51.304,3.6652,3.64,58.4557,3.75,1.3622,14.2136,153.6279,8.4222,0.9985,33.139,6.7449,2.50689,3.6725,0.761411657,1,29.18
08-Nov-17,115.3399,1.30667712,0.376,9.975,10.57082452,3.2727,1.3637,1.2729,633.72,6.6373,3026.94,22.053,6.4223,0.86281277,268.99,105.83,65.0592,13524,35149,3.513,113.78,333.76,1111.6,0.30275,1.9324,4.2285,34.3495,19.0718,104.05,1.448225923,8.1734,0.3845,105.4449,3.24,51.235,3.6595,3.64,59.248,3.75,1.3637,14.2136,153.4353,8.3868,0.9985,33.137,6.7634,2.50757,3.6725,0.762311328,1,29.152
09-Nov-17,115.3037,1.301574906,0.376,9.975,10.57082452,3.2503,1.3618,1.2692,631.8,6.6341,3017.78,21.954,6.3991,0.859845228,269.19,104.26,64.8967,13514,,3.513,114,332.99,1114.3,0.30275,1.9324,4.2275,34.3606,19.09,103.93,1.439677512,8.1285,0.3845,105.4447,3.243,51.384,3.6466,3.64,59.2527,3.75,1.3618,14.13505,153.3588,8.3845,0.9964,33.113,6.7692,2.50898,3.6725,0.762137032,1,29.184
10-Nov-17,115.2105,1.301744337,0.376,9.975,10.62699256,3.2509,1.3589,1.2683,631.46,6.6449,3015.52,21.923,6.3858,0.858074481,267.68,103.67,65.0147,13514,,3.529,113.36,332.57,1114.3,0.30275,1.9324,4.1935,34.3418,19.0526,103.9,1.437814522,8.114,0.3845,105.4468,,51.273,3.6274,3.64,59.2808,3.75,1.3589,14.3944,153.5123,8.3755,0.9944,33.094,6.771,2.50845,3.6725,0.759878419,1,29.22
13-Nov-17,115.1639,1.305823975,0.376,9.975,10.68376068,3.2655,1.3605,,630.61,6.6456,3004.88,21.929,6.3844,0.857927248,268.01,103.74,65.4272,13555,35249,3.543,113.66,332.74,1117.2,0.3025,1.9324,4.188,34.3167,19.168,104.26,1.444043321,8.1428,0.3845,105.4408,3.239,51.239,3.6382,3.64,59.1823,3.75,1.3605,,153.6339,8.38,0.995,33.083,6.7687,2.50667,3.6725,0.763825237,1,29.293
14-Nov-17,114.9308,1.310272537,0.376,9.975,10.61571125,3.2867,1.3611,1.2733,632.43,6.6402,3004.88,21.766,6.3358,0.851426139,265.93,103.41,65.5171,13542,35245,3.544,113.65,332.86,1120.7,0.3025,1.9324,4.1895,34.2584,19.1334,104.68,1.45137881,8.1671,0.3845,105.4466,,51.232,3.6126,3.64,59.6207,3.75,1.3611,,153.6184,8.4002,0.9947,33.08,6.7458,2.50729,3.6725,0.762718328,1,29.372
