Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Jun-17,108.4377,1.350803728,0.376,9.975,10.25641026,3.2431,1.3842,1.35,672.35,6.8002,2921,23.554,6.6311,0.89134504,273.97,99.02,64.4704,,32447,3.549,111,312.35,1121.8,0.3034,1.9324,4.289,34.763,18.5941,103.22,1.413627368,8.4584,0.3845,104.8715,3.268,49.761,3.7262,3.64,56.5373,3.75,1.3842,13.01945,152.5,8.6883,0.969,34.12,6.7217,2.44758,3.6725,0.777998211,1,28.338
02-Jun-17,108.4281,1.353179973,0.376,9.975,10.18329939,3.2301,1.3863,1.3504,672.37,6.8166,2895.73,23.501,6.6321,0.891503967,274.72,98.12,64.4208,13311,,3.558,111.63,313.17,1120.4,0.3034,1.9324,4.2815,34.7145,18.6204,103.14,1.414227125,8.462,0.3845,104.8632,,49.781,3.7323,3.64,56.6876,3.75,1.3863,12.8517,152.5,8.688,0.9714,34.186,6.7462,2.44304,3.6725,0.777998211,1,
05-Jun-17,108.2935,1.339764202,0.376,9.975,10.16260163,3.2395,1.3824,1.3483,670.41,6.8028,2894.72,23.401,,0.888967908,,,64.3485,13287,,3.548,110.56,312.84,1120.9,0.30315,1.9324,4.2675,34.6813,18.3819,103.1,,,0.3845,104.8699,3.269,49.631,3.7066,3.64,56.6152,3.75,1.3824,12.8517,152.5,8.6389,0.9654,34.028,6.7591,2.4381,3.6725,0.774803394,1,28.336
06-Jun-17,108.3127,1.33457894,0.376,9.975,10.16260163,3.2814,1.3803,1.3461,668.89,6.7962,2895.85,23.393,6.6072,0.888257239,273.35,97.79,64.3516,13285,32449,3.545,109.87,312.99,,0.30305,1.9324,4.257,34.6541,18.2762,102.91,1.400560224,8.4525,0.3845,104.8539,3.264,49.404,3.725,3.64,56.6747,3.75,1.3803,12.8317,152.4966,,0.9648,33.974,6.7669,2.44715,3.6725,0.774803394,1,28.405
07-Jun-17,108.3175,1.326259947,0.376,9.975,10.18329939,3.2811,1.3813,1.3492,668.7,6.7936,2893.76,23.459,6.6316,0.891503967,273.94,98.41,64.4538,13307,32451,3.546,109.5,312.65,1118.4,0.30305,1.9324,4.2715,34.6544,18.2278,103.08,1.39256371,8.4713,0.3845,104.8688,3.265,49.468,3.7241,3.64,56.5878,3.75,1.3813,12.8466,152.4786,8.6884,0.9673,34.004,6.7695,2.44839,3.6725,0.775193798,1,28.48
08-Jun-17,108.4089,1.324503311,0.376,9.975,10.19367992,3.2741,1.3827,1.3503,668.36,6.794,2907.1,23.392,6.6242,0.890551251,274.05,99.03,64.3554,13316,32454,3.539,109.85,314.11,1122,0.30305,1.9324,4.263,34.6661,18.1946,102.97,1.388888889,8.481,0.3845,104.8642,3.27,49.526,3.74,3.64,56.9857,3.75,1.3827,12.8592,,8.6907,0.9666,34.042,6.7485,2.44608,3.6725,0.772648252,1,28.504
09-Jun-17,108.6251,1.327140013,0.376,9.975,10.2145046,3.2832,1.3825,1.3453,666.28,6.7979,2919.82,23.463,6.6552,0.894774517,275.4,98.94,64.2584,13292,,3.532,110.3,315.18,1125,0.30305,1.9324,4.267,34.6965,18.1939,102.97,1.385617293,8.5199,0.3845,104.8628,3.266,49.545,3.7465,3.64,57.002,3.75,1.3825,12.861,152.5,8.7344,0.9718,34.057,6.7308,2.43816,3.6725,0.784098483,1,28.477
12-Jun-17,108.4041,,0.376,9.975,10.19367992,3.2734,1.3835,1.3415,664.47,6.7972,2919.58,23.348,6.6275,0.891186169,274.05,98.7,64.3407,13292,32456,3.533,110.2,316.39,1121.6,0.3034,1.9324,,34.6963,18.1802,102.79,1.387539892,8.4649,0.3845,104.8854,3.275,,3.735,3.64,,3.75,1.3835,12.8067,152.5,8.7154,0.9676,34.071,6.7408,2.44425,3.6725,0.787991017,1,28.352
13-Jun-17,108.4569,1.323451562,0.376,9.975,10.17293998,3.298,1.3829,1.3238,661.63,6.7972,2929.2,23.308,6.6297,0.891503967,273.87,100.85,64.4453,13294,32460,3.533,109.99,315.96,1126,0.3034,1.9324,4.2605,34.7229,18.0725,103.02,1.385617293,8.4283,0.3845,104.8804,3.275,49.49,3.7379,3.64,56.9096,3.75,1.3829,12.80695,152.5,8.7202,0.9684,33.992,6.7286,2.44526,3.6725,0.785453403,1,28.353
14-Jun-17,108.1157,1.324327904,0.376,9.975,10.1010101,3.3202,1.3818,1.3209,662.19,6.7975,2933.13,23.354,6.6378,0.892618049,273.46,99.95,64.3141,13286,32458,3.529,110.05,316.27,1128.9,0.30325,1.9324,4.2615,34.7047,17.9343,103.07,1.385233412,8.4031,0.3845,104.8778,3.268,49.558,3.7497,3.64,57.0303,3.75,1.3818,12.6976,152.5,8.6826,0.97,33.908,6.7425,2.44722,3.6725,0.785700255,1,28.272
