Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2012-05-01,,0.967211529,0.376,4.2893,,1.8918,,0.9839,,,1764.0,,5.6079,,,,,9193.0,12260.0,3.768,79.85,,,0.27725,1.9324,,,,,1.222195062,,,,,,,3.64,,3.75,,,,,,,6.4155,,3.6725,0.616941206,1,
2012-05-02,74.4487,0.966930961,0.376,4.2893,7.331378299,1.8918,1.2362,0.9891,484.87,6.267,1764.0,18.959,5.6648,0.761556622,215.76,125.59,52.93,9193.0,,3.786,80.25,147.89,1131.6,0.27735,1.9324,3.023,29.0122,12.9629,84.03,1.226993865,5.7517,0.3845,90.9683,2.635,42.229,3.1593,3.64,29.3708,3.75,1.2362,7.7568,130.439,6.723,0.9146,30.779,6.3945,,3.6725,0.618161587,1,19.893
2012-05-03,74.47,0.970402717,0.376,4.2893,7.304601899,1.9149,1.2415,0.9868,484.7,6.2697,1760.12,19.0,5.6678,0.762020879,215.94,124.92,53.24,9196.0,,3.778,,148.06,1126.9,0.2777,1.9324,3.0318,29.0455,12.9725,84.69,1.238390093,5.746,0.3845,90.8582,2.639,42.166,,3.64,29.463,3.75,1.2415,7.72915,128.3334,6.7436,0.9148,30.887,6.3975,1.5395,3.6725,0.617970585,1,19.905
2012-05-04,74.4665,0.973994351,0.376,4.2893,7.331378299,1.9277,1.2421,0.9956,482.12,6.2721,1754.89,19.053,,0.761498629,216.96,124.03,53.72,9218.0,,3.781,,147.87,1130.0,,1.9324,3.037,29.0571,13.1344,85.38,1.249219238,5.7577,0.3845,90.7726,2.643,42.209,3.1891,3.64,29.5937,3.75,1.2421,7.7501,127.9214,,0.9149,30.947,6.4098,1.5436,3.6725,0.617932398,1,19.862
2012-05-07,74.6142,0.985610093,0.376,4.2893,7.390983001,1.921,,0.9935,482.12,6.2858,1757.24,19.204,5.706,0.767283051,220.45,124.71,53.34,9225.0,12260.0,3.804,79.8,147.95,1131.5,0.27825,1.9324,3.0615,29.1031,13.1659,85.98,1.262626263,5.8033,0.3845,90.8461,,42.234,3.2279,3.64,,3.75,1.2485,7.82905,,6.7684,0.9214,,6.4038,1.5479,3.6725,,1,19.848
2012-05-08,74.7066,0.981161695,0.376,,7.412898443,1.9268,,0.9997,483.44,6.2804,1759.12,,5.7096,0.767754319,220.72,124.77,52.86,9220.0,12260.0,3.802,80.0,147.85,1138.9,0.27805,1.9324,3.0555,29.154,13.3374,84.65,1.255808113,5.8046,0.3845,90.811,2.642,,3.2238,3.64,29.8075,3.75,1.2462,7.8875,127.7282,6.8438,0.9224,30.983,6.4008,1.5534,3.6725,0.619463545,1,19.89
2012-05-09,74.8291,0.992654358,0.376,4.2893,7.507507508,1.9366,,1.0015,485.54,6.2865,1760.6,19.498,5.7413,0.772200772,222.19,125.17,53.46,9225.0,12260.0,3.815,79.87,147.94,1135.7,0.2783,1.9324,3.0685,29.2117,13.515,85.0,1.271617497,5.8402,0.3845,90.8296,,42.317,3.2412,3.64,,3.75,1.2506,8.02795,128.2487,6.8609,0.9258,31.035,6.406,1.5551,3.6725,0.62007813,1,19.992
2012-05-10,74.575,0.989609104,0.376,4.2893,,1.9577,1.2508,1.0017,490.17,6.2941,1775.96,19.411,5.7353,0.771545405,223.76,125.62,53.34,9247.0,12260.0,3.822,79.7,147.94,,0.27835,1.9324,3.0685,29.2432,,85.86,1.275347532,5.831,0.3845,90.8327,,42.388,3.2735,3.64,30.1891,3.75,1.2508,8.00315,127.8657,6.885,0.928,31.095,6.3936,1.5552,3.6725,0.62038588,1,19.921
2012-05-11,74.6033,0.994727942,0.376,4.2893,7.558578987,1.9581,1.2513,0.9968,486.32,6.2952,1765.0,19.506,5.7427,0.772558714,223.58,125.69,53.64,9180.0,,3.823,79.85,147.87,1142.5,,1.9324,3.0723,29.2514,13.4929,85.46,1.275835672,5.8572,0.3845,90.8373,2.654,42.449,3.2765,3.64,30.2306,3.75,1.2513,8.09715,127.7434,6.9752,0.9284,,,1.5601,3.6725,0.621310966,1,19.922
2012-05-14,74.777,0.998701688,0.376,4.2893,7.610350076,1.9513,1.2528,1.0019,487.8,6.304,1764.69,19.744,5.7788,0.777423618,227.26,126.54,53.71,9220.0,12260.0,3.83,80.03,147.87,1145.2,0.27865,1.9324,3.0755,29.2905,13.6739,85.8,1.282215669,5.9018,0.3845,90.861,2.664,42.479,3.3422,3.64,30.2652,3.75,1.2528,8.1969,127.9202,6.9982,0.9329,31.243,6.4124,1.5631,3.6725,0.622587474,1,20.029
2012-05-15,74.7381,1.00050025,0.376,4.2893,7.62195122,1.9866,1.2569,1.0029,491.42,6.311,1771.0,19.865,5.788,0.778634275,227.55,126.63,53.84,9265.0,12260.0,3.827,79.87,148.0,1148.7,0.2788,1.9324,3.085,29.3437,13.7302,86.01,1.287001287,5.932,0.3845,90.8525,2.668,42.627,3.3579,3.64,30.3299,3.75,1.2569,8.1785,128.6292,7.0279,0.9346,31.369,6.4094,1.5686,3.6725,0.62316944,1,20.05
2012-05-16,74.6996,1.008572869,0.376,4.2893,7.680491551,1.9947,1.2668,1.0102,497.11,6.3205,1778.37,19.991,5.8354,0.785052599,232.65,127.7,54.29,9280.0,12260.0,3.835,80.38,148.0,1154.1,0.27945,1.9324,3.1105,29.3867,13.7747,86.09,1.30055924,5.9829,0.3845,90.8941,2.665,42.748,3.4353,3.64,30.9758,3.75,1.2668,8.2844,128.8413,7.2161,0.9446,31.48,6.4067,1.576,3.6725,0.628417018,1,20.048
2012-05-17,74.7525,1.004217714,0.376,4.2893,,1.9974,1.2637,1.0164,500.77,6.3233,1793.61,20.112,,0.788519161,232.82,,54.39,,,3.828,80.3,147.94,1161.9,0.27935,1.9324,3.1075,29.379,13.7994,86.98,1.307702367,,0.3845,90.8518,2.671,42.919,3.4194,3.64,30.9417,3.75,1.2637,8.3648,128.918,,,31.381,6.4016,1.582,3.6725,0.630715863,1,20.086
2012-05-18,74.7807,1.01853738,0.376,4.2893,7.692307692,1.9973,1.2751,1.021,503.76,6.3209,1804.92,19.902,,0.786101722,235.54,128.03,54.88,,,3.84,79.4,148.03,1163.2,,1.9324,3.134,29.4811,13.7809,86.97,1.309757695,5.9724,0.3845,90.8979,2.668,42.913,3.4431,3.64,31.3921,3.75,1.2751,8.30085,128.914,7.2121,0.9466,31.432,6.4135,,3.6725,0.633352334,1,20.173
2012-05-21,74.7066,1.014816318,0.376,4.2893,7.698229407,2.0095,1.2705,,,6.3116,1814.46,19.784,5.829,0.784313725,232.84,127.05,54.68,9268.0,12260.0,3.826,79.15,147.72,1173.1,0.27905,1.9324,3.129,29.5169,13.7935,87.05,1.325556734,5.9816,0.3845,91.1265,2.668,43.181,3.3928,3.64,31.1582,3.75,1.2705,8.3164,129.5526,7.132,0.9404,31.292,6.3891,1.584,3.6725,0.632391071,1,
2012-05-22,74.6714,1.007556675,0.376,4.2893,7.662835249,2.0374,1.2667,1.0191,504.47,6.3077,1814.46,19.8,5.8206,0.78320802,232.1,127.3,54.88,9265.0,12260.0,3.816,79.39,147.99,1166.7,0.27905,1.9324,,29.501,13.7203,87.31,1.304121022,5.9301,0.3845,91.5674,2.671,43.154,3.3811,3.64,31.0644,3.75,1.2667,8.26795,129.8057,7.1084,0.9417,31.294,6.3937,,3.6725,0.634155622,1,20.264
2012-05-23,74.7909,1.022808633,0.376,4.2893,7.733952049,2.0493,1.2772,1.0275,505.46,6.3208,1824.73,20.142,5.8706,0.789951813,238.86,128.14,55.93,9275.0,12260.0,3.859,79.55,147.89,1163.9,0.27955,1.9324,3.138,29.5052,14.0335,87.93,1.325381047,5.9823,0.3845,91.8444,2.689,43.123,3.446,3.64,31.3803,3.75,1.2772,8.3974,129.8357,7.1619,0.9485,31.513,6.3763,1.58,3.6725,0.63588961,1,20.708
