Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2016-10-03,109.5372,,0.376,9.975,10.43841336,3.2456,1.3653,1.3137,658.02,,2880.08,24.049,6.6272,0.88999644,274.52,113.83,66.533,13010.0,31490.0,,101.41,335.09,,0.30145,1.9324,,35.4275,19.3211,106.58,1.376462491,7.9766,0.3845,104.5678,3.388,48.482,3.8252,3.64,62.5477,3.75,1.3653,13.5825,146.8753,8.5679,0.9708,34.633,6.7132,2.20678,3.6725,0.776096236,1,28.206
2016-10-04,109.9418,1.303441084,0.376,9.975,10.48218029,3.2332,1.3684,1.317,658.59,,2937.23,24.207,6.6677,0.895977063,275.54,114.09,66.5559,12988.0,31519.0,,102.0,333.59,1102.0,0.3017,1.9324,4.125,35.4368,19.2138,106.37,1.370238421,7.9899,0.3845,104.5654,3.394,48.301,3.8472,3.64,62.4323,3.75,1.3684,13.64605,146.7257,8.5955,0.9796,34.686,6.713,2.20306,3.6725,0.783392088,1,28.318
2016-10-05,109.7517,1.310100878,0.376,9.975,10.51524711,3.2197,1.3699,1.3178,662.29,,2963.06,24.085,6.6379,0.89198109,272.86,113.8,66.5699,12995.0,31517.0,3.778,102.85,332.75,1105.1,0.3017,1.9324,4.1415,35.4169,19.2554,106.44,1.391594768,8.0164,0.3845,104.574,3.401,48.249,3.8307,3.64,62.4583,3.75,1.3699,13.7302,146.6698,8.57,0.9773,34.785,6.7214,2.21139,3.6725,0.785854617,1,28.174
2016-10-06,109.8736,1.316482359,0.376,9.975,10.55966209,3.2353,1.3705,1.321,664.86,,2964.93,24.156,6.6529,0.894054537,272.65,113.86,66.6322,12992.0,31545.0,3.778,103.46,332.69,1113.8,0.3019,1.9324,4.1335,35.4307,19.2433,106.44,1.396258028,8.0409,0.3845,104.56,3.407,48.356,3.8405,3.64,,3.75,1.3705,,146.753,8.604,0.9784,34.829,6.7305,2.20347,3.6725,0.78702975,1,28.032
2016-10-07,110.0101,1.320480655,0.376,9.975,10.5374078,3.2304,1.3502,1.3304,666.97,,2924.8,24.249,6.6791,0.897666068,273.44,114.4,66.7875,13002.0,,3.794,103.8,331.41,1111.3,0.3019,1.9324,4.1535,35.4177,19.2994,106.65,1.400364095,8.0799,0.3845,104.6062,,48.237,3.8505,3.64,62.3031,3.75,1.3735,13.825,146.7414,8.6639,0.9816,34.891,6.7435,,3.6725,0.807884957,1,
2016-10-11,110.2879,1.324152542,0.376,9.975,10.74113856,3.2119,1.3788,1.3239,667.93,6.7145,2913.96,24.387,6.7165,0.902608539,273.84,114.5,,12992.0,,,103.95,330.37,1111.0,0.30235,1.9324,4.155,35.4555,18.9531,106.54,1.406469761,8.1591,0.3845,,3.397,48.28,3.8487,3.64,62.1946,3.75,1.3788,14.26975,146.85,8.7134,0.9875,35.186,6.7256,2.2135,3.6725,0.815860325,1,28.003
2016-10-12,110.478,1.319783555,0.376,,10.81081081,3.213,1.3787,1.3277,667.47,6.7154,2919.51,24.521,6.7513,0.907441016,276.84,114.73,,13023.0,,,103.63,330.37,1117.2,0.30255,1.9324,4.183,35.4898,18.9622,106.46,1.415027593,8.1933,0.3845,,3.404,48.497,3.8851,3.64,62.5892,3.75,1.3787,14.4218,146.9,8.8241,0.9892,35.476,6.7287,2.22201,3.6725,0.815993472,1,28.026
2016-10-13,110.478,1.326787847,0.376,,10.76426265,3.213,1.3847,1.3219,667.19,6.726,2919.18,24.478,6.7399,0.905961225,278.62,114.48,66.8473,13028.0,31609.0,3.814,104.5,331.36,1123.3,0.30275,1.9324,4.208,35.5212,19.0399,106.46,1.420051122,8.2232,0.3845,104.7159,,48.581,3.9164,3.64,63.3465,3.75,1.3847,14.4218,146.9,8.8646,0.9893,35.731,6.7182,2.2366,3.6725,0.819336338,1,
2016-10-14,110.5025,1.318913216,0.376,9.975,10.72961373,3.2081,1.3892,1.3168,670.88,6.7249,2930.78,24.561,6.7622,0.90892565,277.17,114.27,66.8481,13047.0,,3.815,103.82,331.01,1130.5,0.30275,1.9324,4.2125,35.5804,19.0046,107.06,1.40944327,8.2029,0.3845,104.7359,3.399,48.473,3.8965,3.64,62.9934,3.75,1.3892,14.14895,146.9,8.8138,0.9892,35.239,6.7018,2.2401,3.6725,0.81732734,1,28.067
2016-10-17,110.3556,1.315962627,0.376,9.975,10.74113856,3.1858,1.3922,1.3138,670.37,6.739,2915.67,24.584,6.7673,0.909587047,279.0,114.41,66.7779,13054.0,31639.0,,104.2,331.74,1132.9,0.3029,1.9324,4.2195,35.5995,18.8723,106.73,1.410636197,8.2149,0.3845,104.7936,3.397,48.341,3.9265,3.64,63.151,3.75,1.3922,14.20465,146.8976,8.828,0.989,35.369,6.7056,2.24012,3.6725,0.822233185,1,28.006
