Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
02-Apr-12,74.1345,0.962371283,0.376,4.2893,7.262164125,1.8221,1.2553,0.9917,487.44,,1792.07,18.597,5.5865,0.750807118,219.98,126.4,,9163,12260,3.723,83,147.77,1134.2,0.2777,1.9324,3.056,28.8982,12.7691,81.4,1.215362178,5.669,0.3845,90.742,2.666,42.934,3.1017,3.64,29.3479,3.75,1.2553,7.6575,128.1742,6.6046,0.9027,30.808,,1.505,3.6725,0.623441397,1,19.501
03-Apr-12,74.1274,0.961446015,0.376,4.2893,7.26744186,1.8314,1.2515,0.991,485.76,,1779.13,18.49,5.588,0.75103267,220.71,126.37,50.56,9145,12260,3.723,81.85,147.92,1128.1,0.27745,1.9324,3.048,28.8941,12.7317,81.4,1.211974306,5.6778,0.3845,90.6013,2.667,42.777,3.099,3.64,29.2944,3.75,1.2515,7.6898,128.2978,6.5904,0.9021,30.806,6.4114,,3.6725,0.624336642,1,19.482
04-Apr-12,74.49,0.972478849,0.376,4.2893,7.374631268,1.8256,1.2571,0.9962,482.17,,1767.84,18.714,5.661,0.76091919,223.98,127.32,51.05,9158,12260,3.745,82.85,148.04,1123.4,0.2782,1.9324,3.0615,28.9265,12.8155,81.1,1.222942399,5.7409,0.3845,90.4387,2.666,42.663,3.1503,3.64,29.4285,3.75,1.2571,7.826,126.6993,6.6687,0.9141,30.964,6.4159,1.5055,3.6725,0.63000063,1,19.487
05-Apr-12,74.6394,0.970496894,0.376,4.2893,7.390983001,1.8316,1.2579,0.9928,483.78,6.3035,1772.58,18.902,,0.765228038,226,,,9159,12260,3.744,82.25,148.11,1127.8,0.2783,1.9324,3.0635,28.9885,,81.8,1.226542377,,0.3845,90.4074,,,3.1678,3.64,29.4303,3.75,1.2579,7.84605,125.4679,6.701,0.9191,31.003,6.4118,1.5207,3.6725,0.631991405,1,
06-Apr-12,74.6287,,0.376,4.2893,,1.8301,,,,6.3072,1772.58,18.848,,,226.12,,,,,,82.26,148.29,1129.5,0.2783,1.9324,3.0625,29.1261,,81.79,,,0.3845,90.587,,,3.1814,3.64,29.4606,3.75,,,,,,,6.3929,1.5254,3.6725,,1,
09-Apr-12,74.3215,,0.376,4.2893,7.390983001,1.8301,1.2608,0.9972,486.07,6.3021,1772.5,,,,,,51.28,9168,12260,,81.48,148.07,1130.7,0.2785,1.9324,3.0725,29.1314,12.9902,81.79,,,0.3845,90.6104,2.666,,,3.64,29.6358,3.75,1.2608,,125.4818,,,,,,3.6725,0.629802242,1,19.477
10-Apr-12,74.2153,0.969180074,0.376,4.2893,7.434944238,1.826,1.2595,1.0028,486.1,6.3048,1779.53,18.899,5.6729,0.762543846,226.29,128.36,51.2,9165,12260,3.744,81.77,147.52,1137.6,0.2782,1.9324,3.0685,29.1978,13.1568,82.05,1.217581882,5.7812,0.3845,90.7468,2.666,42.821,3.1904,3.64,29.6359,3.75,1.2595,7.93395,125.8002,6.776,0.9195,30.948,6.3929,,3.6725,0.632071298,1,19.511
11-Apr-12,74.1728,0.97191175,0.376,4.2893,7.462686567,1.8317,1.2608,1.0039,487.04,6.3018,1793.3,18.903,5.6644,0.761556622,228.2,127.21,51.55,9170,12260,3.758,80.74,147.58,1137.6,0.2782,1.9324,,29.1896,13.1324,82.05,1.226692836,5.7909,0.3845,90.7096,2.664,42.798,3.2034,3.64,29.8033,3.75,1.2608,8.00095,126.6187,6.7908,0.9136,30.962,6.3808,1.5261,3.6725,0.627864632,1,19.488
12-Apr-12,74.0878,0.963483958,0.376,4.2893,7.44047619,1.8303,1.2562,0.995,487.37,6.2984,1787.66,18.86,5.6553,0.760282825,226.61,127.1,51.44,9173,12260,3.76,81,147.66,1137.9,0.2781,1.9324,3.0705,29.1491,13.0736,82.43,1.220107369,5.7858,0.3845,90.6987,,42.809,3.1818,3.64,29.569,3.75,1.2562,7.9391,,6.783,0.9149,30.804,6.3979,,3.6725,0.626605677,1,
13-Apr-12,,0.961908426,0.376,4.2893,7.407407407,1.827,1.2485,0.9979,483.98,6.2879,1778.78,18.824,5.6576,0.76057195,226.12,126.95,51.42,9174,,,80.98,147.64,1142.3,0.2781,1.9324,3.0595,29.1416,13.1458,82.27,1.20816721,5.7796,0.3845,90.6454,2.657,42.68,3.1765,3.64,29.4711,3.75,1.2485,7.88395,,6.7614,0.9129,,6.4156,,3.6725,0.627864632,1,19.546
