Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Oct-12,79.3666,,0.376,4.2893,,2.0306,1.2307,0.9827,473.77,,1800.52,19.47,5.7897,0.776578396,220.87,123.78,52.7845,9593,12260,,77.93,149.86,1118.6,0.28125,1.9324,3.0705,30.4905,12.8178,84.55,1.206854936,5.7296,0.3845,94.9385,,41.739,3.1809,3.64,31.2538,3.75,1.2307,8.3406,129.2609,6.5702,0.9376,30.834,6.4183,1.5735,3.6725,0.619386807,1,20.674
02-Oct-12,79.309,0.970402717,0.376,4.2893,,2.026,1.2275,0.9829,473.08,,1797.97,19.376,5.766,0.773395205,221.35,123.59,,9583,12260,3.888,78.05,150.02,1112.9,0.281,1.9324,3.0515,30.5298,12.8375,84.17,1.207729469,5.7022,0.3845,94.922,,41.818,3.1833,3.64,31.135,3.75,1.2275,8.35695,129.1083,6.5909,0.9368,30.736,6.3897,1.5676,3.6725,0.619310089,1,20.517
03-Oct-12,79.6704,0.979144228,0.376,4.2893,7.751937984,2.0266,1.2331,0.987,472.77,,1798.86,19.399,5.7785,0.774953503,221.41,123.06,52.3345,9590,12260,3.884,78.22,150.16,1112.9,0.281,1.9324,3.0635,30.5815,12.8528,83.84,1.209921355,5.7436,0.3845,95.1099,2.597,41.641,3.1896,3.64,31.1944,3.75,1.2331,8.42875,129.1417,6.6586,0.9374,30.71,6.3956,1.5719,3.6725,0.620655412,1,20.489
04-Oct-12,79.4971,0.978282137,0.376,4.2893,7.782101167,2.0266,1.2309,0.9822,473.41,,1800.43,19.271,5.7568,0.772141147,221.12,122.72,51.9755,9585,12260,3.879,78.6,150.21,1112.7,0.281,1.9324,3.0585,30.5989,12.7589,83.64,1.220703125,5.7359,0.3845,95.2464,2.596,41.651,3.1646,3.64,31.121,3.75,1.2309,8.5216,129.3008,6.6633,0.9359,30.617,6.3986,1.5677,3.6725,0.620770998,1,20.456
05-Oct-12,79.8169,0.974373965,0.376,4.2893,7.818608288,2.0224,1.2271,0.9763,472.76,,,19.158,5.7342,0.769112444,217.48,122.11,51.6185,9590,,3.856,78.56,150.25,1113.3,0.281,1.9324,3.053,30.6131,12.6987,82.79,1.217285453,5.6864,0.3845,95.4683,2.593,41.531,3.1353,3.64,30.9744,3.75,1.2271,8.5942,128.36,6.6147,0.9318,30.552,6.404,,3.6725,0.617741537,1,20.459
09-Oct-12,79.3478,0.97761267,0.376,4.2893,7.917656374,2.0313,1.2285,0.9788,474.47,6.3441,1795.4,19.249,5.7574,0.772021925,219.56,122.35,52.375,9600,12260,3.862,78.3,150.33,1111.3,0.2808,1.9324,3.064,30.6746,12.868,83.81,1.220554132,5.7168,0.3845,95.5537,2.586,41.489,3.1501,3.64,31.0994,3.75,1.2285,8.75865,128.2126,6.6516,0.9366,30.636,6.3934,1.5704,3.6725,0.624414611,1,20.566
10-Oct-12,79.4533,0.977708252,0.376,4.2893,7.855459544,2.0337,1.2302,0.9787,474.01,6.3449,1798.32,19.353,5.7865,0.775855381,219.74,123,53.0445,9598,12260,3.865,78.25,150.38,1110.6,0.2813,1.9324,3.078,30.7131,12.9119,84.2,1.222942399,5.7402,0.3845,95.5206,2.585,41.408,3.1695,3.64,31.2017,3.75,1.2302,8.63415,128.3052,6.6945,0.9409,30.724,6.4005,1.5677,3.6725,0.624921885,1,20.43
11-Oct-12,79.3327,0.972762646,0.376,4.2893,7.892659826,2.0378,1.2288,0.9782,475.02,6.3391,1799.78,19.301,5.774,0.77411364,219.3,122.84,53.073,9603,12260,3.852,78.08,150.49,1114.3,0.2812,1.9324,3.0755,30.7568,12.8792,84.93,1.225340032,5.7149,0.3845,95.5501,2.585,41.545,3.1819,3.64,31.1667,3.75,1.2288,8.69865,128.3627,6.7193,0.9357,30.737,6.4048,1.5749,3.6725,0.623752495,1,20.257
12-Oct-12,79.2573,0.973615033,0.376,4.2893,7.818608288,2.0369,1.222,0.9799,472.8,6.3264,1797.68,19.238,5.7509,0.771010023,216.88,122.78,52.7,9605,,3.84,78.4,150.57,1115.4,0.2812,1.9324,3.06,30.7942,12.8901,84.45,1.222792859,5.7059,0.3845,95.5577,2.586,41.608,3.1577,3.64,30.9738,3.75,1.222,8.6081,128.5822,6.6856,0.9324,30.652,6.4142,1.5702,3.6725,0.62250996,1,20.019
15-Oct-12,79.295,0.978856695,0.376,4.2893,7.930214116,2.0369,1.2228,0.9784,,6.3112,,19.219,5.7506,0.770950582,215.22,122.98,53.1198,9593,12260,3.816,78.49,150.53,1111.1,0.2811,1.9324,3.062,30.8241,12.8188,84.5,1.223540927,5.7127,0.3845,95.5283,2.584,41.476,3.1565,3.64,31.0791,3.75,1.2228,8.7955,128.4985,6.7035,0.9329,30.736,6.418,,3.6725,0.622858922,1,
