Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2013-11-01,81.2597,1.054741061,0.376,6.2842,8.605851979,2.2026,1.2417,1.0443,507.64,6.1452,1889.16,19.14,5.5227,0.740466494,,121.06,,11354.0,,3.527,97.95,154.25,1059.9,0.28215,1.9324,3.1675,,13.0789,98.16,1.210507203,5.9578,0.3845,106.8977,,,,3.64,32.1808,3.75,1.2417,10.1481,130.8638,6.5132,0.9101,31.19,6.43,,3.6725,0.62676277,1,21.594
2013-11-04,81.3105,1.054741061,0.376,6.2842,8.620689655,2.2468,1.2432,1.0415,507.64,6.1482,1901.22,19.129,5.5223,0.740411669,219.24,121.58,,11389.0,24962.0,3.533,,154.34,1062.6,0.28305,1.9324,3.1785,30.151,12.9869,98.79,1.210360687,5.9355,0.3845,107.034,,43.245,3.0975,3.64,32.1808,3.75,1.2432,10.17895,130.8982,6.5219,0.912,31.283,6.4037,1.6572,3.6725,0.626095667,1,
2013-11-05,80.9536,1.056300834,0.376,6.2842,8.643042351,2.2426,1.2423,1.0448,512.53,6.1447,1901.22,19.143,5.5271,0.741070105,219.46,121.67,61.788,,24933.0,3.532,98.48,154.09,1062.1,,1.9324,,30.2787,13.1341,98.79,1.207146306,5.9671,0.3845,107.277,2.785,,3.0981,3.64,32.3509,3.75,1.2423,10.20835,131.0876,6.5302,0.9116,31.301,6.4191,1.6579,3.6725,0.623130608,1,21.605
2013-11-06,80.9419,1.050640891,0.376,6.2842,8.635578584,2.2747,1.2433,1.0419,514.9,6.1475,1916.22,19.076,5.5185,0.739809129,219.69,121.6,61.9225,11414.0,24917.0,3.531,98.54,153.77,1062.0,,1.9324,3.181,30.3839,13.1388,98.68,1.195314368,5.9558,0.3845,107.3138,2.789,43.281,3.0896,3.64,32.4511,3.75,1.2433,10.21555,131.1,6.5062,0.9114,31.3,6.4308,,3.6725,0.621619942,1,21.567
2013-11-07,80.6938,1.05518624,0.376,6.2842,8.665511265,2.2785,1.2422,1.0442,514.72,6.145,1916.8,20.088,5.5808,0.74822297,219.14,121.57,62.574,11389.0,24913.0,3.537,98.65,153.66,1062.0,0.2828,1.9324,3.1795,30.4184,13.1912,99.42,1.19345984,5.9978,0.3845,107.2861,2.793,43.276,3.0844,3.64,32.3803,3.75,1.2422,10.2625,131.0689,6.4946,0.9121,31.287,6.4328,1.6582,3.6725,0.621851875,1,21.548
2013-11-08,80.3592,1.056524036,0.376,6.2842,8.665511265,2.2825,1.2439,1.0487,515.4,6.1355,1924.87,20.077,5.5533,0.744546199,220.62,122.36,62.7315,11404.0,,3.536,98.2,153.6,1060.7,0.2828,1.9324,3.1885,30.465,13.2412,100.02,1.201489847,6.087,0.3845,107.371,2.802,43.23,3.1133,3.64,32.5479,3.75,1.2439,10.26305,131.1,6.5463,0.9166,31.373,6.4367,1.6614,3.6725,0.622083981,1,21.524
2013-11-11,80.3667,1.065870816,0.376,,8.718395815,2.317,1.2468,,518.05,6.139,,20.157,5.5686,0.746602957,221.85,122.38,63.2955,11486.0,24922.0,3.535,98.97,153.2,1063.5,0.28345,1.9324,3.196,30.5024,13.2314,99.95,1.210360687,6.127,0.3845,107.4613,2.799,43.235,,3.64,32.6622,3.75,1.2468,10.372,131.1,6.5924,0.9202,31.652,6.4183,1.6648,3.6725,0.625273557,1,21.52
2013-11-12,80.336,1.071122536,0.376,6.2842,8.748906387,2.3142,1.248,1.0502,520.0,6.136,1932.77,20.107,5.5524,0.744490768,223.34,123.0,63.593,11578.0,24881.0,3.534,99.48,153.26,1068.5,0.28345,1.9324,3.2038,30.554,13.1879,101.23,1.210946961,6.1789,0.3845,107.5183,2.797,43.448,3.1448,3.64,32.8076,3.75,1.248,10.3945,131.0836,6.6202,0.9209,31.594,6.431,1.6703,3.6725,0.62984191,1,21.505
2013-11-13,80.2975,1.074575543,0.376,6.2842,8.710801394,2.3362,1.2489,1.0468,520.69,6.1342,1928.96,20.162,5.5601,0.745434215,222.97,123.0,63.6545,11644.0,,3.531,99.55,153.11,1070.9,0.2833,1.9324,3.2085,30.5791,13.103,101.82,1.216545012,6.2154,0.3845,107.5658,2.798,43.677,3.1358,3.64,32.8184,3.75,1.2489,10.33205,131.0833,6.6603,0.9181,31.592,6.434,1.6712,3.6725,0.626370185,1,21.443
2013-11-14,80.2263,1.069861988,0.376,,8.703220191,2.3234,1.2464,1.0497,522.07,6.1315,1932.03,20.22,5.5514,0.744269128,221.68,122.89,63.0645,11546.0,,3.532,99.68,153.08,1072.9,0.28315,1.9324,3.1955,30.5739,13.0173,101.62,1.207729469,6.2005,0.3845,107.5658,2.797,43.736,3.115,3.64,32.6874,3.75,1.2464,10.3378,131.0645,6.6553,0.9184,31.493,6.4334,1.6724,3.6725,0.624258693,1,21.312
2013-11-15,80.2263,1.070205479,0.376,,8.643042351,2.3289,1.2477,1.0458,520.89,6.1351,1929.24,20.169,5.5415,0.742942051,222.03,121.85,,11561.0,,3.519,100.25,153.18,1067.3,0.28315,1.9324,3.199,30.554,12.9524,101.03,1.208313195,6.1319,0.3845,107.5658,2.798,43.544,3.1172,3.64,32.6807,3.75,1.2477,10.2033,131.1,6.6567,0.9183,31.591,6.4171,1.6683,3.6725,0.622006593,1,
2013-11-18,80.0533,1.064056182,0.376,6.2842,8.583690987,2.3289,1.2462,1.0427,520.73,6.1332,1919.89,20.066,5.5181,0.739809129,220.03,121.06,62.625,11627.0,24808.0,3.524,100.26,153.27,1066.7,0.28305,1.9324,3.196,30.5309,,100.97,1.196601651,6.1171,0.3845,107.5873,2.799,43.577,3.0953,3.64,32.5658,3.75,1.2462,10.10135,131.1,6.6355,0.913,31.583,6.4252,1.6644,3.6725,0.621156594,1,20.948
2013-11-19,80.0801,1.065416578,0.376,6.2842,8.598452279,2.2828,1.2462,1.0466,517.33,6.1317,1915.37,20.256,5.524,0.740631018,219.7,121.41,62.2311,11609.0,24805.0,3.522,99.85,153.07,1060.7,,1.9324,3.1875,30.5108,12.8869,99.94,1.199472232,6.0943,0.3845,107.5741,2.801,43.613,3.0925,3.64,32.6098,3.75,1.2462,10.10745,131.07,6.6106,0.9136,31.594,6.4122,1.669,3.6725,0.622083981,1,20.967
2013-11-20,80.034,1.06315118,0.376,6.2842,8.591065292,2.2662,1.2435,1.0445,519.22,6.1305,1919.2,20.201,5.5142,0.739262216,219.75,121.27,62.558,11631.0,24801.0,3.544,100.1,153.0,1055.8,0.2828,1.9324,3.1795,30.4552,12.9697,99.2,1.19474313,6.0826,0.3845,107.6517,2.801,43.57,3.0947,3.64,32.7417,3.75,1.2435,10.14,131.1,6.6245,0.9104,31.674,6.4231,1.6645,3.6725,0.619540301,1,21.103
2013-11-21,80.048,1.075731497,0.376,6.2842,8.605851979,2.2726,1.2484,1.0506,522.67,6.1366,1923.19,20.189,5.5366,0.742280285,221.6,122.08,62.8895,11717.0,24833.0,3.569,100.45,152.84,1056.3,0.28335,1.9324,3.204,30.464,13.0617,100.04,1.210653753,6.0915,0.3845,107.6985,2.802,43.576,3.1227,3.64,33.018,3.75,1.2484,10.15535,131.1,6.6569,0.9143,31.788,6.4312,1.6688,3.6725,0.62000124,1,21.394
2013-11-22,,1.089680724,0.376,6.2842,8.591065292,2.3067,1.251,1.0535,522.73,6.138,1932.42,20.166,5.5175,0.739754402,220.68,121.67,63.0236,11706.0,,3.559,101.23,152.8,1061.9,,1.9324,3.2155,30.4728,13.0223,100.54,1.218620522,6.0708,0.3845,107.6589,2.802,43.791,3.1077,3.64,32.9055,3.75,1.251,10.113,131.1,6.5995,0.9107,31.819,6.4244,1.683,3.6725,0.617436404,1,21.142
2013-11-25,79.9261,1.093613298,0.376,6.2842,8.561643836,2.2913,1.2522,1.0554,520.37,6.1342,1929.13,20.181,5.5191,0.739973361,220.97,121.81,62.577,11722.0,24834.0,3.563,101.68,152.77,1061.6,0.2829,1.9324,3.2255,30.4732,13.0267,100.6,1.222045705,6.1236,0.3845,107.8801,2.801,43.855,3.1019,3.64,32.7733,3.75,1.2522,10.05115,131.1,6.5857,0.9103,31.937,6.4514,1.6777,3.6725,0.61709349,1,21.138
2013-11-26,79.8878,1.08754758,0.376,,8.591065292,2.2871,1.2513,1.0547,520.54,6.1357,1926.99,20.172,5.5056,0.738170813,220.25,121.25,62.447,11765.0,24847.0,3.542,101.5,152.72,1060.6,0.2829,1.9324,3.2205,30.4651,13.0745,100.05,1.217285453,6.1036,0.3845,108.2099,2.803,43.884,3.0945,3.64,32.9879,3.75,1.2513,10.12265,131.1107,6.547,0.909,32.033,6.4298,1.6761,3.6725,0.617932398,1,21.16
2013-11-27,79.7343,1.096130659,0.376,6.2842,8.613264427,2.304,1.2524,1.0595,522.23,6.133,1926.74,20.107,5.4859,0.735510444,219.65,120.84,62.3625,11813.0,24815.0,3.541,101.37,153.38,1060.3,0.2827,1.9324,3.224,30.4027,13.0925,99.89,1.219512195,6.0702,0.3845,108.3563,2.801,43.783,3.0899,3.64,33.0041,3.75,1.2524,10.1608,131.15,6.5682,0.9048,32.08,6.4291,1.6733,3.6725,0.612782646,1,21.156
