Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2013-08-01,79.5318,1.1149515,0.376,6.2842,8.53970965,2.2903,1.2714,1.0338,515.42,6.1778,1896.15,19.611,5.6324,0.755515261,226.15,119.1,60.7423,10288.0,24789.0,3.559,98.35,153.63,1119.6,,1.9324,3.2375,30.8117,12.8068,97.43,1.25849484,5.9191,0.3845,101.8102,2.795,43.517,3.1961,3.64,32.9741,3.75,1.2714,9.8912,131.5902,6.5554,,31.296,6.4073,1.6561,3.6725,0.659413122,1,21.468
2013-08-02,79.6684,1.122460433,0.376,6.2842,8.547008547,2.2914,1.2756,1.0382,514.42,6.1817,1896.65,19.652,5.6462,0.75740362,227.42,119.36,60.8035,10288.0,,3.577,99.52,153.75,1121.4,,1.9324,3.252,30.8661,12.6904,96.79,1.265822785,5.9574,0.3845,102.0629,2.788,43.485,3.2201,3.64,33.0978,3.75,1.2756,9.9867,131.6,6.6072,0.9378,31.393,,1.6562,3.6725,0.660240327,1,21.55
2013-08-05,79.2385,,0.376,6.2842,8.510638298,2.2933,1.2706,,513.63,6.1767,1891.67,19.563,5.6237,0.754318473,224.77,,60.822,,24789.0,3.561,99.08,153.81,1125.4,0.2844,1.9324,3.2465,30.8828,12.6759,97.75,1.285677552,5.9252,0.3845,102.1148,2.79,43.648,3.1771,3.64,32.8811,3.75,1.2706,9.84885,131.6,6.5859,0.9309,31.323,6.3908,1.6592,3.6725,0.651550691,1,21.644
2013-08-06,79.7691,1.113957892,0.376,6.2842,8.510638298,2.301,1.2668,1.0379,512.33,6.1753,1883.24,19.519,5.615,0.753012048,225.32,118.76,61.5355,,24792.0,3.553,98.0,153.76,1116.3,0.2844,1.9324,3.2315,30.8735,12.6445,97.43,1.275347532,5.9194,0.3845,102.1667,2.794,43.51,3.1744,3.64,32.939,3.75,1.2668,9.87795,131.594,6.5825,0.9273,31.398,6.4181,1.6488,3.6725,0.651126449,1,21.702
2013-08-07,80.0726,1.116445238,0.376,6.2842,8.532423208,2.2955,,1.0416,514.04,6.1726,,19.524,5.6047,0.751597144,225.64,118.46,61.394,,24790.0,3.556,97.35,153.34,1114.2,0.284,1.9324,3.2545,30.8292,12.6989,98.3,1.265983036,5.9372,0.3845,102.3615,2.799,43.506,3.1725,3.64,32.9848,3.75,,9.93255,131.598,6.5738,0.926,31.451,6.4065,1.6558,3.6725,0.647332988,1,21.61
2013-08-08,80.0138,1.101321586,0.376,6.2842,8.481764207,2.3028,,1.0348,515.84,6.1703,1882.01,19.32,5.5819,0.748502994,224.1,118.23,61.115,,24791.0,3.539,96.72,153.12,1117.3,,1.9324,,30.7775,12.646,97.7,1.256597135,5.9012,0.3845,,2.792,43.624,3.1503,3.64,32.9401,3.75,,9.8611,131.6,6.5066,0.9209,31.328,6.4329,,3.6725,0.644703759,1,21.458
2013-08-09,80.1195,1.096731739,0.376,6.2842,8.453085376,2.2882,,1.0303,510.65,6.1668,1877.23,19.387,5.5775,0.747775368,222.48,118.08,,,,3.53,96.6,152.87,1113.6,,1.9324,,,12.5889,97.5,1.250938204,5.8454,0.3845,,,,3.1336,3.64,32.8606,3.75,,,,6.4925,0.9205,31.221,,,3.6725,0.643832089,1,
2013-08-12,80.319,1.086602195,0.376,6.2842,8.488964346,2.2748,1.2615,1.0297,507.05,6.1665,1873.92,19.489,5.6169,0.753012048,223.49,118.77,60.8025,10287.0,24790.0,3.545,96.22,153.15,1111.8,0.28375,1.9324,3.2415,30.7328,12.5666,97.4,1.243162606,5.8799,0.3845,102.5965,2.794,43.621,3.151,3.64,32.891,3.75,1.2615,9.86745,131.59,6.5208,,,,,3.6725,0.645994832,1,21.557
2013-08-13,80.3918,1.095650268,0.376,6.2842,8.561643836,2.2722,1.2624,1.0345,506.78,6.1705,1868.9,19.467,5.6126,0.752445448,224.68,119.25,61.4343,10292.0,24794.0,3.55,97.43,153.09,1113.0,0.28395,1.9324,3.2565,30.7247,12.7545,97.74,1.253446979,5.8661,0.3845,102.6225,2.796,43.621,3.1489,3.64,33.0426,3.75,1.2624,9.94365,131.6,6.5233,0.9288,31.245,6.3921,1.6417,3.6725,0.647123536,1,21.572
2013-08-14,80.0122,1.099021871,0.376,6.2842,8.561643836,2.3035,1.2676,1.0322,510.53,6.172,1882.36,19.498,5.6319,0.75511591,225.36,120.56,61.516,10297.0,24793.0,3.573,98.22,152.85,1116.5,0.28425,1.9324,3.27,30.794,12.7255,97.82,1.252661907,5.8997,0.3845,,2.796,43.736,3.1643,3.64,33.1583,3.75,1.2676,9.97485,131.6,6.5286,0.9365,31.311,6.4149,,3.6725,0.645869664,1,21.692
