Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2013-10-01,81.3072,1.064282673,0.376,6.2842,,2.23,1.2536,1.0333,504.2,,1908.29,18.922,5.5026,0.737789582,218.68,120.39,62.3555,11593.0,24807.0,3.532,98.37,153.86,1075.2,0.28265,1.9324,3.2415,30.4412,13.1294,100.2,1.204964454,5.999,0.3845,105.9684,2.781,43.542,3.117,3.64,32.2965,3.75,1.2536,10.04745,131.9963,6.3558,0.904,31.191,6.4195,1.6484,3.6725,0.616142945,1,21.973
2013-10-02,81.2889,1.067349771,0.376,6.2842,8.554319932,2.2123,1.2528,1.0332,502.75,6.148,1893.77,18.937,5.5188,0.739918609,219.49,121.17,,11568.0,24835.0,3.534,98.05,154.05,1074.5,0.28265,1.9324,3.2325,30.3905,13.1593,99.69,1.20875136,6.017,0.3845,105.888,2.779,43.391,3.1212,3.64,32.2979,3.75,1.2528,10.09715,131.7903,6.3858,0.9049,31.303,6.4084,1.6392,3.6725,0.617207752,1,21.831
2013-10-03,81.2733,1.064849324,0.376,,8.547008547,2.2088,1.2482,1.0323,502.75,6.148,1884.97,18.797,5.4875,0.735618655,217.58,120.87,61.9348,11535.0,24831.0,3.537,97.65,154.09,,0.2823,1.9324,3.1965,30.4005,13.2663,99.94,1.202645821,5.9651,0.3845,105.9595,2.777,43.405,3.0951,3.64,32.125,3.75,1.2482,10.0803,131.4078,6.3661,0.9016,31.197,6.4242,1.6542,3.6725,0.61671292,1,21.628
2013-10-04,81.2733,1.058985492,0.376,,8.547008547,2.2069,1.2477,1.0306,500.3,6.148,1889.95,18.802,5.488,0.735672773,218.13,120.74,61.405,11556.0,,3.547,97.25,154.15,1074.6,0.2823,1.9324,3.2015,30.3722,13.0976,98.85,1.205981669,5.9696,0.3845,106.2238,2.777,43.194,3.0902,3.64,32.1005,3.75,1.2477,9.99625,131.3159,6.3532,0.9026,31.309,6.4139,1.648,3.6725,0.623130608,1,21.572
2013-10-07,81.375,,0.376,6.2842,8.532423208,2.2051,1.2482,1.0306,498.88,,1886.78,18.796,5.4964,0.736811082,218.46,120.99,61.776,11532.0,24890.0,3.541,97.12,,1071.6,0.28255,1.9324,3.19,30.3182,13.0959,98.29,1.202645821,5.9881,0.3845,106.2639,,43.138,3.0976,3.64,32.2931,3.75,1.2482,10.033,131.2483,6.3997,0.9037,31.35,6.4112,1.6422,3.6725,0.622277536,1,21.608
2013-10-08,81.285,1.05999576,0.376,6.2842,8.488964346,2.2087,1.2498,1.0331,499.51,6.1415,1885.19,18.797,5.4949,0.736593989,217.69,121.19,61.6885,11538.0,24894.0,3.561,96.75,154.35,1070.5,0.28255,1.9324,3.1985,30.3575,13.1417,98.86,1.204964454,5.9532,0.3845,106.2051,,43.118,3.0873,3.64,32.2984,3.75,1.2498,9.9287,131.1187,6.408,0.9051,31.376,6.4162,1.6332,3.6725,0.621813207,1,
2013-10-09,81.4807,1.05999576,0.376,6.2842,8.52514919,2.2016,1.2513,1.0397,498.95,6.143,1889.17,18.947,5.5194,0.739918609,218.94,121.9,61.917,11540.0,24887.0,3.567,97.36,154.28,1070.5,0.28255,1.9324,3.211,30.3833,13.2126,98.85,1.205254911,6.0007,0.3845,106.0254,2.785,43.127,3.1057,3.64,32.3619,3.75,1.2513,9.99185,131.1787,6.4471,0.9097,31.42,6.4276,1.6455,3.6725,0.626095667,1,21.599
2013-10-10,81.4886,1.064169416,0.376,6.2842,8.52514919,2.2054,1.2532,1.0383,500.72,6.1452,1894.06,18.866,5.5124,0.738989063,218.78,122.07,62.1383,11542.0,24925.0,3.559,97.67,154.4,1073.6,0.28295,1.9324,3.204,30.4207,13.0913,98.9,1.205254911,6.0523,0.3845,106.0976,2.782,43.15,3.0994,3.64,32.3564,3.75,1.2532,9.96585,131.1366,6.4798,0.9101,31.476,6.4095,1.636,3.6725,0.627431296,1,21.566
2013-10-11,81.4477,1.055966209,0.376,6.2842,8.49617672,2.185,1.2485,1.0385,498.36,6.1458,1885.84,18.82,5.4985,0.73713696,217.19,121.93,61.157,11475.0,,3.547,98.29,153.77,1075.7,0.28295,1.9324,3.1805,30.4437,13.0514,99.3,1.207729469,5.9918,0.3845,106.2555,2.772,43.239,3.085,3.64,32.2133,3.75,1.2485,9.88545,131.173,6.4933,0.9079,31.317,6.4184,1.6381,3.6725,0.625899731,1,21.588
2013-10-15,81.5653,1.048987727,0.376,6.2842,8.517887564,,,1.0371,498.77,6.1412,1883.65,18.984,5.5279,0.741125028,218.28,121.5,61.6929,,24908.0,3.546,98.48,,1072.3,,1.9324,,30.4229,12.9725,97.98,1.197891711,6.0165,0.3845,,2.768,,3.0893,3.64,32.2676,3.75,,9.95545,130.8956,6.4548,0.917,31.27,6.4091,,3.6725,0.628022358,1,21.688
2013-10-16,81.4948,1.049868766,0.376,6.2842,8.503401361,,1.2424,1.0345,498.66,6.1408,1883.7,18.933,5.5003,0.737408746,218.89,120.88,,11316.0,,3.554,98.55,153.52,1067.9,,1.9324,3.17,30.4402,12.8816,98.74,1.190901512,5.9999,0.3845,,2.762,43.152,3.0854,3.64,32.2561,3.75,1.2424,9.9625,,6.512,0.9114,31.268,6.4395,,3.6725,0.623752495,1,21.648
2013-10-17,81.2582,1.047998323,0.376,,8.453085376,,1.2443,1.0285,496.89,6.1431,1880.91,18.811,5.4596,0.731957254,217.1,120.21,61.581,11351.0,24939.0,3.535,98.8,153.91,1067.1,,1.9324,3.165,30.4267,12.7717,98.94,1.187366421,5.9398,0.3845,,2.755,43.192,3.0625,3.64,32.0816,3.75,1.2443,9.8538,130.9614,6.4548,0.9039,31.131,6.4201,,3.6725,0.622665006,1,21.562
2013-10-18,81.3314,1.039825309,0.376,6.2842,8.403361345,,1.2395,1.0287,493.36,6.1372,1879.48,18.84,5.4506,0.730780474,215.02,119.86,61.276,11308.0,,3.533,98.1,153.87,1064.4,,1.9324,3.1525,,12.7988,98.28,1.179801793,5.9182,0.3845,,2.762,43.098,3.0506,3.64,31.846,3.75,1.2395,9.76695,,6.4101,0.9007,31.031,6.4115,1.634,3.6725,0.616827042,1,21.522
2013-10-21,81.3824,1.033912324,0.376,6.2842,8.438818565,2.1616,1.2416,1.0297,495.99,6.1352,1879.88,18.884,5.4579,0.731689471,214.9,120.17,61.4885,11353.0,24854.0,3.535,98.05,153.83,1061.4,0.28205,1.9324,3.1695,30.3243,12.9314,98.04,1.17674747,5.9208,0.3845,106.3981,2.774,43.069,3.062,3.64,31.9013,3.75,1.2416,9.8434,131.0545,6.4242,0.9032,31.094,6.3987,1.6313,3.6725,0.618543948,1,21.527
2013-10-22,81.5845,1.036376827,0.376,6.2842,8.417508418,2.1738,1.2424,1.0284,500.49,6.1395,1885.52,18.816,5.4553,0.731314904,215.21,120.72,61.78,11341.0,24863.0,3.528,98.32,153.78,1062.0,0.2822,1.9324,3.1835,30.2868,12.8713,98.25,1.183151917,5.9481,0.3845,106.3901,2.765,43.142,3.0564,3.64,31.9346,3.75,1.2424,9.85025,130.9642,6.4072,0.9034,31.146,6.4278,1.6389,3.6725,0.619847518,1,21.537
2013-10-23,81.5372,1.035732781,0.376,6.2842,8.396305626,2.176,1.2363,1.0385,500.01,6.133,1879.46,18.773,5.4244,0.727166958,,120.44,61.534,11258.0,24825.0,3.52,97.4,153.75,1061.7,0.2816,1.9324,3.1545,30.2124,12.9433,98.61,1.174398121,5.9162,0.3845,106.4506,2.763,43.208,3.0385,3.64,31.7448,3.75,1.2363,9.76825,130.9472,6.3826,0.8954,,6.4268,1.6331,3.6725,0.619962802,1,21.549
2013-10-24,,1.036162056,0.376,6.2842,8.396305626,2.1826,1.2375,1.0422,503.08,6.1335,1883.14,18.671,5.4035,0.724375226,212.72,120.01,61.4105,11268.0,,3.532,97.46,153.72,1056.5,0.2816,1.9324,3.156,30.1463,12.9916,98.42,1.188495365,5.8827,0.3845,106.4557,2.761,43.077,3.0323,3.64,31.6618,3.75,1.2375,9.7617,130.7628,6.3794,0.8908,31.158,6.422,1.646,3.6725,0.617970585,1,21.602
2013-10-25,,1.040041602,0.376,6.2842,8.424599832,2.2003,1.2375,1.045,504.61,6.1333,1882.11,18.686,5.4141,0.725847427,211.8,119.98,61.625,11142.0,,3.526,97.26,153.8,1057.2,0.2816,1.9324,3.1495,30.0695,12.8693,98.4,1.198178768,5.9062,0.3845,106.5398,2.757,43.11,3.0326,3.64,31.6775,3.75,1.2375,9.8513,130.5886,6.3354,0.8944,31.124,6.4316,1.6517,3.6725,0.617322057,1,21.597
2013-10-28,81.1962,1.040691019,0.376,6.2842,8.424599832,2.1848,1.2364,1.0445,505.32,6.1336,1882.34,,5.4118,0.725478816,211.62,119.97,61.503,11018.0,24817.0,3.529,97.56,154.09,1062.3,0.2816,1.9324,3.1385,30.0258,12.8948,98.35,,5.8981,0.3845,106.6044,2.76,,3.0271,3.64,31.8119,3.75,1.2364,9.8339,130.4857,6.318,0.8942,31.074,6.4213,1.6319,3.6725,0.617741537,1,21.64
2013-10-29,81.0796,1.050972149,0.376,6.2842,8.445945946,2.1846,1.2386,1.0445,506.97,6.1373,1884.43,18.705,5.4176,0.726321906,212.63,120.36,61.463,11076.0,24869.0,3.524,97.56,,1061.4,0.28175,1.9324,3.1435,29.9971,12.8903,98.38,1.204238921,5.8974,0.3845,106.6845,2.756,43.065,3.0436,3.64,31.9445,3.75,1.2386,9.86915,130.8812,6.3653,0.8981,31.071,6.418,1.6296,3.6725,0.622316261,1,21.629
2013-10-30,81.0281,1.054629825,0.376,6.2842,8.445945946,2.1804,1.2398,1.0456,508.58,6.1412,1883.42,18.72,5.4225,0.727008361,213.55,120.3,61.4871,11161.0,24919.0,3.518,98.2,154.33,1060.9,0.282,1.9324,3.1565,30.0439,12.864,98.35,1.210360687,5.8742,0.3845,106.8525,2.756,43.123,3.0433,3.64,32.0613,3.75,1.2398,9.8617,131.0783,6.3866,0.8974,31.072,6.4251,1.6319,3.6725,0.62250996,1,21.474
2013-10-31,81.0293,1.05374078,0.376,6.2842,8.510638298,2.1888,1.2394,1.0429,507.64,6.1425,1884.06,18.852,5.4679,0.733084085,215.06,120.33,61.41,11234.0,24955.0,3.519,98.48,154.23,1061.4,0.28215,1.9324,3.1581,30.0499,13.0067,98.26,1.209628644,5.9409,0.3845,106.8747,2.768,43.179,3.0507,3.64,32.0758,3.75,1.2394,9.97075,131.0065,6.4208,0.9044,31.094,6.4306,1.6367,3.6725,0.623558022,1,21.523
