Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Bolivar Soberano   (VES)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
16-Oct-18,118.1746,1.404099972,0.376,,62.872425,10.62699256,3.7073,1.3771,1.2938,678.21,6.9189,3088.78,22.283,6.439,0.863036161,277.97,116.24,73.9041,15206,42000,3.645,111.86,366.86,1133.4,0.303,1.9324,4.1555,34.3159,18.7693,118.14,1.51998784,8.1296,0.3845,133.6894,3.33,54.13,3.7036,3.64,65.5305,3.75,1.3771,14.24085,170.3548,8.9294,0.98795,32.662,6.7521,,3.6725,0.75651549,1,32.844
17-Oct-18,118.5081,1.401345291,0.376,,62.872425,10.64962726,3.7002,1.3748,1.2994,670.45,6.9272,3055.93,22.418,6.4704,0.867302689,278.64,118.71,73.4846,15178,42000,3.649,112.39,366.86,1128.1,0.303,1.9324,4.154,34.356,18.8012,117.54,1.517220452,8.1781,0.3845,133.7756,3.332,54.044,3.7123,3.64,65.4026,3.75,1.3748,14.24085,170.9227,8.914,0.99295,32.533,6.734,2.82121,3.6725,0.761498629,1,32.771
18-Oct-18,118.6616,1.402327864,0.376,,63.311325,10.66098081,3.6957,1.3776,1.3057,670.08,6.9377,3056.37,22.476,6.4847,0.86918731,279.58,118.74,,15187,42000,3.652,112.51,364.35,1125,0.3033,1.9324,4.156,34.3884,19.1018,117.76,1.528818224,8.2223,0.3845,133.7105,3.336,53.891,3.7302,3.64,65.7238,3.75,1.3776,14.2545,170.9331,8.9754,0.99235,32.6,6.7487,2.82886,3.6725,0.761672633,1,32.78
19-Oct-18,118.7569,1.406667604,0.376,,63.3113,10.69518717,3.7073,1.3792,1.3104,674.68,6.933,3088.47,22.552,6.5044,0.871839582,282.52,117.7,73.4354,15221,,3.667,112.32,366.43,1132.6,0.3033,1.9324,4.16,34.4357,19.2183,117.76,1.528117359,8.2405,0.3845,133.7526,3.328,53.999,3.7601,3.64,65.814,3.75,1.3792,14.2545,171.2367,9.0266,0.99605,32.617,6.752,2.83583,3.6725,0.76743026,1,32.877
22-Oct-18,118.7463,1.407063459,0.376,,60,10.67235859,3.6897,1.3765,1.3105,676.89,6.9354,3079.88,22.483,6.4906,0.87001914,,117.34,73.3025,15192,42000,3.651,112.45,365.49,1134.3,0.3033,1.9324,4.158,34.4295,19.3669,117.32,,8.238,0.3845,133.8133,3.331,53.878,3.7273,3.64,65.3065,3.75,1.3765,14.29465,171.6692,8.9551,0.9972,32.65,6.7271,2.83815,3.6725,0.767636447,1,32.76
23-Oct-18,118.8151,1.415828968,0.376,,63.830025,10.69518717,3.7074,1.3815,1.3098,680.21,6.9395,3087.58,22.49,6.4997,0.871231922,,118.82,73.7818,15208,42000,3.67,112.75,361.15,1130.9,0.30345,1.9324,4.1625,34.4124,19.4169,117.7,1.527183873,8.2813,0.3845,133.9063,3.335,53.733,3.7485,3.64,65.3101,3.75,1.3815,14.3558,172.1625,9.0151,0.99575,,6.755,2.84969,3.6725,0.770030416,1,32.849
24-Oct-18,119.0798,1.407657658,0.376,,63.830025,10.72961373,3.7054,1.3775,1.3029,685.09,6.9385,3110.2,22.685,6.5505,0.878040214,282.91,119.57,73.2645,15193,42000,3.68,112.44,365.82,1135.8,0.30345,1.9324,4.1625,34.3754,19.4623,,1.526018617,8.3298,0.3845,132.9088,3.339,53.871,3.7698,3.64,65.6299,3.75,1.3775,14.38755,,9.0447,0.99685,32.811,6.7674,2.8454,3.6725,0.77411364,1,32.881
25-Oct-18,119.1538,1.413028119,0.376,,64.009575,10.76426265,3.7008,1.3807,1.3076,686.88,6.9481,3149.7,22.627,6.5356,0.87596356,283.79,120.06,73.2746,15210,42000,3.693,111.95,367.49,1132.2,0.30355,1.9324,4.1695,34.41,19.4383,117.05,1.533507131,8.3127,0.3845,132.3541,,53.737,3.7796,3.64,65.7476,3.75,1.3807,14.50275,172.7322,9.1264,0.9992,32.923,6.7625,2.85488,3.6725,0.775494378,1,32.868
26-Oct-18,119.318,1.421666193,0.376,,64.009575,10.84598698,3.6746,1.3837,1.3108,687.48,6.9381,3167.18,22.797,6.5762,0.881445571,284.82,120.65,73.374,15207,,3.701,112.41,368.54,1138.5,0.30355,1.9324,4.1775,34.4218,19.479,117.25,1.534683855,8.3878,0.3845,132.3259,,53.789,3.7899,3.64,65.6345,3.75,1.3837,14.7301,172.8276,9.1206,1.00075,33.029,6.7777,2.86017,3.6725,0.781799703,1,32.877
29-Oct-18,119.0428,1.408649106,0.376,,64.13925,10.75268817,3.6362,1.3807,1.3119,690.01,6.953,3185.26,22.715,6.556,0.878657411,285.07,120.37,73.4181,15218,42000,3.704,111.95,368.56,1140.6,0.30355,1.9324,4.179,34.4536,19.8022,117.54,1.533036946,8.3587,0.3845,132.6514,3.35,53.732,3.793,3.64,65.8129,3.75,1.3807,14.468,172.9639,9.1429,0.9995,33.136,6.7715,2.8657,3.6725,0.77960552,1,32.811
30-Oct-18,119.0823,1.409840688,0.376,,64.388625,10.82251082,3.7013,1.3832,1.3133,687.9,6.963,3188.69,22.75,6.5612,0.879352796,285.7,121.03,73.5709,15237,,,112.51,368.55,1138.6,0.30375,1.9324,4.18,34.4703,20.0258,117.51,1.530690341,8.3921,0.3845,132.7289,3.357,53.599,3.8062,3.64,65.7742,3.75,1.3832,14.63765,173.9718,9.1384,1.0026,33.27,6.7717,2.8693,3.6725,0.78486775,1,32.805
31-Oct-18,118.9897,1.411432604,0.376,,64.388625,10.89324619,3.7171,1.3865,1.3142,693.31,6.9717,3202.44,22.902,6.5925,0.88354833,286.4,121.43,73.9936,15227,42000,3.721,113.24,368.95,1140.6,0.30395,1.9324,4.1825,34.4691,20.3177,117.89,1.526484506,8.4404,0.3845,132.5482,3.364,53.606,3.8203,3.64,65.5962,3.75,1.3865,14.78565,174.3762,9.1648,1.0053,33.266,6.7443,2.87,3.6725,0.782840144,1,32.827
