Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2014-02-03,78.3774,1.142204455,0.376,6.2842,9.057971014,2.4263,1.2779,1.1076,553.84,,2021.1,20.391,5.5283,0.740850496,230.59,115.82,62.6891,12251.0,24895.0,3.521,102.26,155.49,1071.1,0.28285,1.9324,,30.2501,,100.3,1.233654083,6.262,0.3845,105.5348,2.823,45.342,3.137,3.64,35.2347,3.75,1.2779,11.12315,130.7555,6.5366,0.9045,32.909,6.4094,1.6037,3.6725,0.612257393,1,22.104
2014-02-04,78.398,1.126126126,0.376,6.2842,9.066183137,2.409,1.2711,1.1055,,,2039.85,20.362,5.5199,0.739699682,229.75,115.7,62.6815,12248.0,24886.0,3.531,101.25,155.63,1082.2,0.28285,1.9324,3.3375,30.3273,13.3928,100.1,1.237164419,6.3022,0.3845,105.5948,2.823,45.389,3.1189,3.64,35.4502,3.75,1.2711,11.15165,,6.5472,0.9042,32.862,6.4095,1.6083,3.6725,0.612745098,1,22.128
2014-02-05,78.3415,1.124606388,0.376,6.2842,9.049773756,2.4177,1.2699,1.1101,557.55,,2041.34,20.332,5.5102,0.738388836,227.23,115.82,62.4525,12172.0,24881.0,3.539,101.57,155.68,1086.1,0.28275,1.9324,3.3255,30.4014,13.3705,100.05,1.212268154,6.2453,0.3845,,2.824,45.406,3.0987,3.64,34.9592,3.75,1.2699,11.0913,130.7284,6.5366,0.9046,32.779,6.4181,,3.6725,0.61447708,1,22.137
2014-02-06,78.2395,1.115573405,0.376,6.2842,9.066183137,2.4106,1.2689,1.1066,559.24,,2048.75,20.399,5.5295,0.741015191,227.56,115.71,62.5045,12159.0,24874.0,3.549,101.58,155.46,1079.5,0.28275,1.9324,3.3215,,13.2211,99.79,,6.2245,0.3845,105.4472,2.821,45.32,3.095,3.64,34.7287,3.75,1.2689,11.1211,130.6522,6.5355,0.9042,32.808,6.4191,1.6037,3.6725,0.613120785,1,22.137
2014-02-07,78.2169,1.118568233,0.376,6.2842,9.04159132,2.4041,1.2684,1.1018,556.14,6.1089,2049.52,20.262,5.4975,0.73670252,227.33,115.35,62.3155,12176.0,,3.533,102.02,155.5,1076.4,0.28275,1.9324,3.3225,30.3853,13.3285,99.79,1.212415131,6.1971,0.3845,105.4356,2.82,45.238,3.0857,3.64,34.6044,3.75,1.2684,11.09365,130.6471,6.5045,0.9017,32.818,6.4327,1.6032,3.6725,0.61218243,1,22.122
2014-02-10,78.1868,1.119444755,0.376,6.2842,9.04159132,2.3817,1.2682,1.1048,553.16,6.1083,2046.06,20.199,5.4717,0.733245344,227.43,114.87,62.193,12166.0,24875.0,3.525,102.48,155.56,1075.1,0.28235,1.9324,3.33,30.3666,13.3134,99.66,1.206854936,6.1285,0.3845,105.4591,2.818,45.044,3.0683,3.64,34.7636,3.75,1.2682,11.13035,130.6831,6.4827,0.8973,32.792,6.432,,3.6725,0.610090904,1,22.192
2014-02-11,78.0912,1.11000111,0.376,6.2842,8.976660682,2.3936,1.2691,1.1025,555.35,6.1069,2048.55,20.129,5.4564,0.731207956,226.61,114.39,62.439,12174.0,,3.516,,163.9,1071.9,0.2822,1.9324,3.3413,30.3322,13.2916,,1.209774982,6.1187,0.3845,105.4265,2.816,44.922,3.0581,3.64,34.7964,3.75,1.2691,11.00385,130.7142,6.4536,0.8961,32.8,6.4139,1.5954,3.6725,0.608494584,1,22.202
2014-02-12,78.2341,1.104972376,0.376,6.2842,9.00090009,2.4076,1.265,1.0993,554.56,6.1078,2041.61,20.282,5.4978,0.736756797,225.95,114.3,62.125,12115.0,24871.0,3.523,102.52,184.5,1072.0,0.28235,1.9324,3.324,30.2824,13.3056,99.56,1.20221207,6.1387,0.3845,,2.815,45.012,3.0552,3.64,34.7595,3.75,1.265,11.0056,130.8003,6.4402,0.9005,32.659,6.4271,,3.6725,0.605107104,1,22.234
2014-02-13,,1.119319454,0.376,6.2842,9.017132552,2.4086,1.2673,1.098,552.91,6.11,2031.75,20.132,5.4566,0.731261426,228.27,113.61,62.2725,12073.0,24889.0,3.513,102.49,,1064.7,0.28225,1.9324,3.3245,30.2489,13.332,99.35,1.202356619,6.0962,0.3845,105.1374,2.816,44.964,3.0532,3.64,34.8611,3.75,1.2673,11.10485,130.8357,6.4382,0.8938,32.577,6.4201,1.5949,3.6725,0.60132291,1,22.363
2014-02-14,77.7733,1.111605158,0.376,6.2842,8.928571429,2.4238,1.2653,1.0981,549.44,6.107,2032.99,20.018,5.4439,0.729554242,225.65,113.45,62.277,11886.0,,3.506,102.25,184.51,1063.9,,1.9324,3.3185,30.2426,13.2477,99.88,1.199040767,6.0954,0.3845,104.9568,,44.892,3.0334,3.64,35.2559,3.75,1.2653,10.89955,,6.4511,0.8923,,6.4247,,3.6725,0.598515681,1,22.375
