Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2014-06-02,79.159,1.079913607,0.376,6.2842,8.826125331,2.239,1.2559,1.0895,550.72,6.1695,,20.187,5.4838,0.734699875,222.69,113.39,59.1385,11740.0,25586.0,3.476,101.96,183.51,1020.4,0.28185,1.9324,3.2235,30.2381,12.9108,94.57,,5.9955,0.3845,98.5364,2.77,43.832,3.0413,3.64,34.8887,3.75,1.2559,10.6302,130.3863,6.6883,0.8976,32.876,,,3.6725,0.596872389,1,22.939
2014-06-03,79.1171,1.078748652,0.376,6.2842,8.857395926,2.264,1.256,1.0915,550.23,6.171,1900.64,20.131,5.47,0.732869183,223.61,113.36,59.2125,11806.0,25595.0,,102.38,183.49,1023.6,0.28205,1.9324,3.228,30.2519,12.9447,94.65,1.184413123,5.996,0.3845,98.6621,2.777,43.849,3.0449,3.64,35.0115,3.75,1.256,10.724,130.3526,6.6888,0.898,32.75,6.4182,,3.6725,0.597228858,1,22.953
2014-06-04,79.1562,1.078283373,0.376,6.2842,8.865248227,2.2654,1.2581,1.0937,550.68,6.1693,1899.74,20.144,5.477,0.733837235,224.65,113.37,59.336,11810.0,,,102.65,183.51,1023.6,0.28205,1.9324,3.2335,30.2913,12.9527,95.02,1.185114956,5.9921,0.3845,98.5559,2.784,43.84,3.0491,3.64,35.1398,3.75,1.2581,10.7335,130.3518,6.6724,0.8961,32.668,6.421,1.6323,3.6725,0.597300203,1,22.985
2014-06-05,79.239,1.077818495,0.376,6.2842,8.84173298,2.2802,1.2576,1.0934,552.62,6.1708,1897.7,20.236,,0.737082627,223.92,113.34,59.2973,11874.0,,,102.56,183.51,1024.3,0.28205,1.9324,3.233,30.3176,12.8868,94.94,1.187366421,5.9969,0.3845,98.6004,2.784,43.898,3.0275,3.64,34.9043,3.75,1.2576,10.6777,130.3164,6.6495,0.8959,32.684,6.4346,,3.6725,0.596480763,1,22.955
2014-06-06,79.2138,1.071581655,0.376,6.2842,8.795074758,2.2695,1.2529,1.0936,551.63,6.1623,,20.132,5.4699,0.733030347,222.64,113.14,59.197,11823.0,,,102.34,183.51,,,1.9324,3.222,30.303,12.8981,94.94,1.177440245,5.9738,0.3845,98.5742,2.782,43.814,3.0222,3.64,34.6573,3.75,1.2529,10.65325,130.2841,,0.8932,32.583,6.4177,1.6334,3.6725,0.59477785,1,22.93
2014-06-09,79.2786,,0.376,6.2842,8.810572687,2.2445,1.2509,1.091,549.59,6.1485,1886.09,20.171,,0.734861846,,,59.0605,11790.0,25591.0,3.461,102.52,183.51,1022.6,0.28185,1.9324,3.1975,30.2781,12.9912,94.68,1.17605551,,0.3845,98.6346,2.786,43.668,3.0067,3.64,34.3303,3.75,1.2509,10.589,130.2566,6.6388,0.8949,32.45,6.3946,1.6429,3.6725,0.594919388,1,22.942
2014-06-10,79.3816,1.067463706,0.376,6.2842,8.857395926,2.2336,1.2507,1.0915,549.89,6.1451,1883.76,20.264,5.5076,0.738170813,224.33,113.97,59.2647,11806.0,25599.0,3.462,102.37,183.51,1017.4,0.282,1.9324,3.202,30.2949,13.0486,94.73,1.17688596,5.9711,0.3845,98.6119,2.788,43.558,3.0303,3.64,34.3681,3.75,1.2507,10.6875,130.2603,6.6765,0.9001,32.476,6.4197,1.64247,3.6725,0.595983074,1,22.943
2014-06-11,79.4007,1.065530101,0.376,6.2842,8.880994671,2.2296,1.2504,,553.12,6.1506,1884.97,20.258,5.5079,0.738170813,225.82,114.38,59.325,11803.0,25605.0,3.461,102.35,183.51,1016.5,0.28225,1.9324,3.2035,30.344,,94.87,1.172332943,5.9855,0.3845,98.6079,2.796,43.659,3.0431,3.64,34.3227,3.75,1.2504,10.75695,130.26,6.6921,0.9003,32.482,6.4166,1.65239,3.6725,0.595947557,1,22.959
2014-06-12,79.3969,1.064849324,0.376,6.2842,8.857395926,2.2307,1.2499,1.0851,554.41,6.1516,1884.63,20.269,5.5146,0.739207569,226.29,114.39,59.3283,11813.0,25602.0,3.461,102.02,183.51,1016.5,0.28215,1.9324,3.214,30.409,12.9815,94.84,1.161710037,5.9939,0.3845,98.5561,2.795,,3.0374,3.64,,3.75,1.2499,10.6965,,6.6903,0.9001,32.473,6.4276,1.65671,3.6725,0.59435364,1,22.937
2014-06-13,79.4007,1.06179656,0.376,6.2842,8.880994671,2.2306,1.2479,1.0868,553.43,6.1503,1877.18,20.278,5.5112,0.738879858,226.25,114.12,59.4783,11781.0,,3.452,101.8,183.51,1017.5,0.28215,1.9324,3.21,30.4314,13.0164,94.81,1.152206475,6.0038,0.3845,98.3859,2.791,43.757,3.0382,3.64,,3.75,1.2479,10.7855,130.253,6.6658,0.8981,32.407,6.3836,1.65387,3.6725,0.589970501,1,22.898
2014-06-16,79.3244,1.062473438,0.376,6.2842,8.865248227,2.2347,1.2506,1.085,554.8,6.1537,1877.37,20.273,5.5107,0.738989063,227.33,114.16,60.0059,11814.0,25607.0,3.459,101.95,183.51,1018.0,0.282,1.9324,3.223,30.4027,13.0323,95.62,1.153535587,5.9999,0.3845,98.5439,2.793,43.788,3.0654,3.64,34.5654,3.75,1.2506,,130.2476,6.667,0.8991,32.372,6.3364,1.6632,3.6725,0.589344649,1,22.923
2014-06-17,79.3702,1.069289991,0.376,6.2842,8.896797153,2.2313,1.2525,1.0852,556.76,6.1529,1886.62,20.227,5.4955,0.737028302,226.63,,60.368,11863.0,25604.0,3.453,101.93,183.51,1019.5,0.2819,1.9324,3.229,30.3764,13.1007,96.26,1.152472053,5.992,0.3845,98.58,2.801,43.879,3.0495,3.64,34.8095,3.75,1.2525,10.75715,130.2355,6.6396,0.8983,32.432,6.3408,1.66423,3.6725,0.588754784,1,22.939
2014-06-18,79.3282,1.071007818,0.376,6.2842,8.873114463,2.2486,1.2541,1.087,559.03,6.1559,1899.9,20.265,5.4975,0.737300007,226.98,114.06,60.124,11978.0,25613.0,3.458,102.16,183.51,1022.1,0.282,1.9324,3.2345,30.3473,13.0672,96.07,1.155001155,6.0234,0.3845,98.3946,2.801,43.951,3.0589,3.64,34.8232,3.75,1.2541,10.7566,130.2298,6.6388,0.8982,32.499,6.3521,1.65285,3.6725,0.590144585,1,22.931
2014-06-19,79.2891,1.063716626,0.376,6.2842,8.818342152,,1.2484,1.0828,559.12,6.1531,1895.92,20.143,5.4746,0.734214391,224.21,113.81,60.0031,11916.0,25611.0,3.445,101.88,183.51,1023.1,0.2819,1.9324,3.2203,30.3488,12.9885,96.63,1.146920518,6.1043,0.3845,98.2598,2.799,44.017,,3.64,34.3025,3.75,1.2484,10.64405,130.2381,6.6272,0.8931,32.418,,1.66672,3.6725,0.587578589,1,
2014-06-20,79.3464,1.063264221,0.376,6.2842,8.857395926,2.2534,1.2493,1.0766,556.69,6.1524,1881.34,20.188,5.4873,0.73594348,224.81,113.81,60.2785,11967.0,,3.443,101.85,183.51,1018.3,0.2819,1.9324,3.219,30.3139,13.0124,96.14,1.148105626,6.1392,0.3845,98.3273,2.806,43.872,3.0495,3.64,34.419,3.75,1.2493,10.69715,130.2652,,0.8949,32.467,,1.64932,3.6725,0.586751159,1,22.925
2014-06-23,79.3579,1.059434262,0.376,6.2842,8.795074758,2.238,1.2485,1.0731,557.14,6.1557,,20.197,5.4832,0.735510444,225.2,113.94,60.1927,11971.0,25608.0,3.453,102.08,183.5,1019.6,0.2819,1.9324,3.2155,30.2794,,96.3,1.14902907,6.1224,0.3845,98.6563,2.803,43.786,3.0627,3.64,34.2797,3.75,1.2485,10.6082,130.2927,6.7176,0.8958,32.445,,1.6738,3.6725,0.587371512,1,22.876
2014-06-24,79.3357,1.061345786,0.376,6.2842,8.779631255,2.2195,1.2491,1.074,553.12,6.1545,1884.56,20.157,5.4742,0.734322221,224.4,113.8,60.105,12000.0,25632.0,3.433,101.84,183.49,1018.4,0.2819,1.9324,3.214,30.2777,13.0218,96.33,1.147578609,6.0974,0.3845,98.6869,2.803,,3.0526,3.64,33.9812,3.75,1.2491,10.56185,130.2741,6.7026,0.8937,32.453,6.3476,1.6654,3.6725,0.588477608,1,22.84
2014-06-25,79.286,1.068604403,0.376,6.2842,8.779631255,2.2217,1.251,,550.64,6.1555,1886.85,20.147,5.4756,0.734484025,224.92,113.83,60.2785,12027.0,25631.0,3.441,101.89,183.51,1018.0,0.2819,1.9324,3.2285,30.2846,,96.22,1.152870648,6.1392,0.3845,98.6415,2.803,43.858,3.0451,3.64,33.907,3.75,1.251,10.59355,130.2904,6.7322,0.8943,32.475,6.3707,1.6755,3.6725,0.589240469,1,22.799
2014-06-26,79.3395,1.06315118,0.376,6.2842,8.833922261,2.2052,1.2486,1.0707,550.09,6.1538,,20.179,5.4799,0.734969866,225.38,113.38,60.1618,12091.0,25630.0,,101.76,183.5,1020.6,0.2819,1.9324,3.2175,30.2713,13.0323,96.21,1.145606599,6.1418,0.3845,98.8203,2.804,43.919,3.0361,3.64,33.7508,3.75,1.2486,10.65645,130.3144,6.7317,0.8934,32.466,6.3796,,3.6725,0.587268029,1,22.803
2014-06-27,79.3318,1.05965879,0.376,6.2842,,2.2089,1.2486,1.0676,550.02,6.1543,1886.01,20.162,5.4751,0.734214391,226.46,113.33,60.0958,12103.0,,3.434,101.51,183.51,1017.0,,1.9324,3.208,30.26,,96.23,1.138433515,6.1439,0.3845,98.7723,2.799,43.835,3.0485,3.64,33.6306,3.75,1.2486,10.61215,130.3359,6.7459,0.8936,32.478,6.3819,1.6858,3.6725,0.587371512,1,22.834
2014-06-30,79.244,1.061571125,0.376,6.2842,8.795074758,2.1975,1.249,1.0676,550.6,6.1528,,20.1,5.4589,0.732171621,227.13,112.86,60.0933,11969.0,25651.0,3.438,101.3,183.52,1014.4,0.2818,1.9324,3.2105,30.2389,12.9712,96.14,1.139471285,6.1528,0.3845,98.8088,2.795,43.78,3.0473,3.64,33.8434,3.75,1.249,10.6025,130.3018,6.7406,0.8903,32.448,6.3833,1.6871,3.6725,0.58702671,1,22.88
