Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2014-07-01,79.1867,1.057753332,0.376,6.2842,,2.2025,1.2463,,552.72,6.1523,1881.19,20.039,5.4469,0.73056692,226.35,112.62,60.137,11798.0,25650.0,3.426,101.43,183.52,1012.1,0.2818,1.9324,3.208,30.2549,12.9605,96.28,1.141552511,6.1645,0.3845,,2.795,43.647,3.0355,3.64,34.2275,3.75,1.2463,10.65755,130.3256,6.6833,0.887,,6.3814,1.68657,3.6725,0.58356676,1,22.918
2014-07-02,79.2593,1.057305984,0.376,6.2842,8.857395926,2.2054,1.2464,1.0667,552.09,6.1549,1865.42,20.102,5.4601,0.732278852,227.85,112.86,59.9745,11854.0,25710.0,3.426,101.62,183.52,1011.8,0.2818,1.9324,3.206,30.2013,12.9673,96.12,1.140510949,6.1694,0.3845,98.7071,2.795,43.595,3.0387,3.64,34.2496,3.75,1.2464,10.75075,130.301,6.698,0.8884,32.388,6.377,1.6782,3.6725,0.582716625,1,22.932
2014-07-03,79.3433,1.066098081,0.376,6.2842,8.904719501,2.2134,1.2484,1.0634,552.18,6.1581,1856.73,20.104,5.4645,0.732815477,228.52,112.95,59.7225,11963.0,25751.0,3.424,101.85,183.52,1009.8,0.2818,1.9324,3.2065,30.2086,12.9829,95.51,1.141031492,6.215,0.3845,98.6337,,43.613,3.0418,3.64,34.1949,3.75,1.2484,10.8223,130.2807,6.7542,0.8899,32.396,6.3772,1.6829,3.6725,0.583532707,1,
2014-07-07,79.3563,1.068832835,0.376,6.2842,8.888888889,2.2149,1.2463,1.0662,548.72,6.1658,1848.91,20.184,5.4857,0.735726898,228.38,113.31,59.9455,11787.0,25842.0,3.422,102.19,183.52,1008.9,0.28205,1.9324,3.1878,30.235,12.9949,95.56,1.144950767,6.1816,0.3845,98.7967,2.772,43.541,3.0497,3.64,34.5691,3.75,1.2463,10.8041,130.2573,6.8573,0.8946,32.397,6.3447,1.6943,3.6725,0.58411215,1,22.942
2014-07-08,79.3639,1.065530101,0.376,6.2842,8.833922261,2.2201,1.246,1.0674,550.49,6.1626,1849.28,20.187,5.4865,0.735889322,227.59,114.06,59.7968,11695.0,25841.0,3.429,101.75,183.52,1009.9,0.28205,1.9324,3.1785,30.2581,13.0006,95.66,1.142857143,6.1789,0.3845,98.8273,2.781,43.478,3.0441,3.64,34.4258,3.75,1.246,10.67925,130.2561,6.8353,0.8943,32.399,6.3284,1.69597,3.6725,0.58414627,1,22.892
2014-07-09,79.3449,1.064169416,0.376,6.2842,8.84173298,2.215,1.2429,1.065,552.37,6.1565,1854.24,20.168,5.4806,0.735131956,227.21,114.06,59.726,,25840.0,3.436,101.54,183.52,1011.2,0.28205,1.9324,,30.271,12.978,95.66,1.137785869,6.1777,0.3845,98.8317,2.782,43.445,3.0322,3.64,34.0758,3.75,1.2429,10.7067,130.2504,6.8219,0.8928,32.319,6.3454,1.69504,3.6725,0.584419379,1,22.851
2014-07-10,79.3281,1.064169416,0.376,6.2842,8.857395926,2.2139,1.2413,1.0658,553.54,6.1443,1859.94,20.168,5.4802,0.735077918,227.57,114.0,59.875,11549.0,25839.0,3.429,101.54,183.52,1012.2,0.28195,1.9324,3.172,30.2543,13.0015,95.61,1.133658315,6.1577,0.3845,98.7198,2.779,43.342,3.0323,3.64,33.8353,3.75,1.2413,10.7413,130.2207,6.7752,0.8918,32.165,6.3561,1.69631,3.6725,0.584385227,1,22.878
2014-07-11,79.3624,1.064849324,0.376,6.2842,8.849557522,2.2237,1.2424,1.072,553.29,6.1469,1858.47,20.184,5.4841,0.735564546,227.94,113.88,60.1855,11627.0,,3.428,101.36,183.52,1011.9,0.28195,1.9324,3.1865,30.2537,12.985,96.31,1.134172621,6.1618,0.3845,98.7308,2.783,43.28,3.0426,3.64,34.0582,3.75,1.2424,10.7227,130.2233,6.7851,0.8927,,6.3526,1.70389,3.6725,0.583600817,1,22.861
2014-07-14,79.3334,1.063829787,0.376,6.2842,8.84173298,2.2228,1.2414,1.0722,554.05,6.1485,1852.57,20.136,5.4721,0.733837235,227.29,113.98,60.005,11627.0,25937.0,3.423,101.37,183.52,1018.0,0.28205,1.9324,3.177,30.2457,12.9755,95.9,1.13430127,6.1716,0.3845,98.8167,2.783,43.503,3.0368,3.64,34.3135,3.75,1.2414,10.7031,130.2,6.7889,0.891,32.139,6.3577,1.70518,3.6725,0.584453536,1,22.9
2014-07-15,79.3525,1.065303079,0.376,6.2842,8.833922261,2.2176,,1.0766,553.93,6.149,1857.93,20.149,5.4776,0.734591934,227.44,114.15,,11709.0,25936.0,3.405,101.6,183.52,1018.5,0.28205,1.9324,,30.2502,12.9611,96.12,1.13507378,6.193,0.3845,98.8058,2.782,43.521,3.0454,3.64,34.3723,3.75,1.2425,10.67825,130.1974,6.7967,0.8925,32.17,6.3724,1.70922,3.6725,0.583022388,1,22.919
